,start,end
incipient,2006-10-03 18:00:00,2006-10-04 01:00:00
intensification,2006-10-04 02:00:00,2006-10-05 06:00:00
mature,2006-10-05 07:00:00,2006-10-05 21:00:00
decay,2006-10-05 22:00:00,2006-10-08 17:00:00
