,start,end
incipient,2002-09-06 06:00:00,2002-09-06 13:00:00
intensification,2002-09-06 14:00:00,2002-09-07 13:00:00
mature,2002-09-07 14:00:00,2002-09-07 22:00:00
decay,2002-09-07 23:00:00,2002-09-09 07:00:00
residual,2002-09-09 08:00:00,2002-09-09 20:00:00
