track_id,phase,Total Distance (km),Total Time (Hours),Mean Speed (m/s),Region,Season
19921163,decay,87.53623550783055,1.0,24.315620974397376,Total,Total
19921163,incipient,1245.6100888446203,9.0,38.44475582853767,Total,Total
19921177,decay,1345.486033595687,54.0,6.921224452652712,Total,Total
19921177,incipient,581.1953313875114,22.0,7.338324891256457,Total,Total
19921177,intensification,543.0245786093212,33.0,4.570913961357923,Total,Total
19921177,mature,266.0736880693543,8.0,9.23866972463036,Total,Total
19921177,residual,466.0096506672126,12.0,10.787260432111404,Total,Total
19921179,decay,3470.530984499107,30.0,32.13454615276951,Total,Total
19921179,incipient,2124.191828591061,19.0,31.05543609051259,Total,Total
19921179,intensification,2427.3943531989603,27.0,24.973192934145683,Total,Total
19921179,mature,696.8948205172697,8.0,24.197736823516312,Total,Total
19921179,residual,1058.646349978978,12.0,24.505702545809672,Total,Total
19921182,decay,1470.6618483137822,46.0,8.880808262764386,Total,Total
19921182,incipient,110.53216898114154,19.0,1.6159673827652272,Total,Total
19921182,intensification,567.4729491564153,27.0,5.83819906539522,Total,Total
19921182,mature,337.2893024132352,8.0,11.711434111570666,Total,Total
19921182,residual,682.500322557613,12.0,15.798618577722523,Total,Total
19921184,decay,886.7370917255389,12.0,20.526321567720807,Total,Total
19921184,incipient,742.7551371719273,11.0,18.756442857876955,Total,Total
19921185,incipient,136.84220911231066,5.0,7.602344950683926,Total,Total
19930001,decay,4089.955824001179,54.0,21.03886740741348,Total,Total
19930001,incipient,700.8212550839193,22.0,8.848753220756556,Total,Total
19930001,intensification,2499.833142727384,33.0,21.042366521274275,Total,Total
19930001,mature,686.1092121717745,8.0,23.82323653374217,Total,Total
19930001,residual,488.5594761510185,12.0,11.309247133125428,Total,Total
19930002,decay,1094.9154373338972,13.0,23.395629002861053,Total,Total
19930002,incipient,2526.9680510126923,19.0,36.94397735398673,Total,Total
19930002,intensification,3169.322014203315,25.0,35.214689046703505,Total,Total
19930003,decay,309.86937044802323,13.0,6.62114039418853,Total,Total
19930003,incipient,1004.1026189487484,19.0,14.679862850127902,Total,Total
19930003,intensification,954.5442012133004,21.0,12.62624604779498,Total,Total
19930004,decay,666.4539151744383,13.0,14.240468272958084,Total,Total
19930004,incipient,680.0294374848008,11.0,17.172460542545476,Total,Total
19930004,intensification,73.31736149772951,1.0,20.365933749369308,Total,Total
19930005,decay,76.80193070619382,1.0,21.3338696406094,Total,Total
19930005,incipient,583.2150173581311,8.0,20.25052143604622,Total,Total
19930005,intensification,2040.2685199705056,16.0,35.421328471710176,Total,Total
19930006,decay,3212.2393596540232,41.0,21.763139293048937,Total,Total
19930006,incipient,700.1331737276485,10.0,19.4481437146569,Total,Total
19930006,intensification,4796.736057532985,58.0,22.972873838759504,Total,Total
19930006,mature,1029.2538537837877,13.0,21.9926037133288,Total,Total
19930006,residual,1076.475912491096,12.0,24.918423900256848,Total,Total
19930007,decay,1460.7020046570426,38.0,10.67764623287312,Total,Total
19930007,incipient,38.08991709558662,1.0,10.58053252655184,Total,Total
19930007,intensification,989.994790880828,22.0,12.499934228293284,Total,Total
19930007,mature,405.2306728017161,8.0,14.07050947228181,Total,Total
19930007,residual,355.9239288378101,12.0,8.238979834208568,Total,Total
19930008,decay,7393.895755094074,80.0,25.67324914963221,Total,Total
19930008,incipient,652.3203463334787,7.0,25.885728029106296,Total,Total
19930008,intensification,4228.59063349573,52.0,22.58862517893018,Total,Total
19930008,mature,1811.405880795127,21.0,23.96039524861279,Total,Total
19930008,residual,1335.0568129106246,12.0,30.904092891449643,Total,Total
19930009,decay,768.5138102422948,6.0,35.57934306677291,Total,Total
19930009,incipient,0.0,0.0,,Total,Total
19930009,intensification,1295.1781839451735,8.0,44.97146472031853,Total,Total
19930009,mature,259.9817354239623,2.0,36.10857436443921,Total,Total
19930009,residual,1395.1310491506697,12.0,32.29470021182106,Total,Total
19930010,decay,1073.0866315749452,11.0,27.098147261993567,Total,Total
19930010,intensification,438.4373410320856,6.0,20.29802504778174,Total,Total
19930010,mature,839.9880457314928,8.0,29.16625158789905,Total,Total
19930010,residual,1254.4532752115067,12.0,29.038270259525618,Total,Total
19930011,decay,1786.4332290272455,34.0,14.59504272081083,Total,Total
19930011,intensification,267.4016565296903,3.0,24.75941264163799,Total,Total
19930011,mature,668.530380779426,8.0,23.21286044373007,Total,Total
19930011,residual,987.4856019566514,12.0,22.85846300825582,Total,Total
19930012,decay,4744.257373665877,83.0,15.877702053767996,Total,Total
19930012,incipient,849.2145204152866,18.0,13.105162352087758,Total,Total
19930012,intensification,2612.8524125236904,43.0,16.87889155377061,Total,Total
19930012,mature,1022.395460135856,19.0,14.947302048769824,Total,Total
19930012,residual,225.17333896965715,3.0,20.849383237931217,Total,Total
19930013,decay,1483.8522100301602,52.0,7.926560951015814,Total,Total
19930013,incipient,17.301533746442495,3.0,1.601993865411342,Total,Total
19930013,intensification,208.8485486866693,31.0,1.8714027660095824,Total,Total
19930013,mature,199.9517915744535,13.0,4.272474178941314,Total,Total
19930014,decay,2690.6502580573115,74.0,10.10003850622114,Total,Total
19930014,incipient,527.3622858131686,18.0,8.138306879832848,Total,Total
19930014,intensification,902.8275172175285,43.0,5.832219103472407,Total,Total
19930014,mature,425.417238624602,13.0,9.09011193642312,Total,Total
19930015,decay,1942.8724224867217,49.0,11.01401600049162,Total,Total
19930015,incipient,67.11084712913674,3.0,6.213967326771921,Total,Total
19930015,intensification,1527.9271571525403,31.0,13.691103558714522,Total,Total
19930015,mature,378.4320957066,13.0,8.086155891166666,Total,Total
19930016,decay,595.1007100126717,12.0,13.775479398441474,Total,Total
19930016,incipient,102.82399027881584,3.0,9.520739840631098,Total,Total
19930016,intensification,543.7173384734625,20.0,7.551629701020313,Total,Total
19930017,decay,1735.6262362436576,26.0,18.54301534448352,Total,Total
19930017,incipient,162.97142130455154,3.0,15.089946417088107,Total,Total
19930017,intensification,1228.9974975270168,31.0,11.012522379274344,Total,Total
19930017,mature,543.0947905584112,13.0,11.604589541846392,Total,Total
19930018,decay,544.0151217254836,17.0,8.889135975906596,Total,Total
19930018,incipient,92.91192228092096,2.0,12.90443365012791,Total,Total
19930018,intensification,1423.2679544066052,31.0,12.753297082496465,Total,Total
19930018,mature,144.10531616708226,7.0,5.7184649272651695,Total,Total
19930019,decay,4826.546821107927,99.0,13.542499498058156,Total,Total
19930019,incipient,184.1929007977253,15.0,3.4109796444023206,Total,Total
19930019,intensification,2971.136950527756,83.0,9.94356409145835,Total,Total
19930019,mature,2840.736524145796,36.0,21.919263303594107,Total,Total
19930020,decay,6142.209211057529,104.0,16.405473320132288,Total,Total
19930020,incipient,963.2629576116047,15.0,17.838202918733426,Total,Total
19930020,intensification,3468.3737580635748,70.0,13.763387928823713,Total,Total
19930020,mature,1880.6830706020376,36.0,14.511443446003378,Total,Total
19930021,decay,5495.180526392731,48.0,31.800813231439413,Total,Total
19930021,incipient,1894.1655325793413,15.0,35.07713949221004,Total,Total
19930021,intensification,2356.0934927207177,58.0,11.283972666286964,Total,Total
19930021,mature,882.9432513971951,19.0,12.908527067210455,Total,Total
19930022,decay,6136.375760489366,71.0,24.007729892368413,Total,Total
19930022,incipient,1556.481377535855,15.0,28.823729213626944,Total,Total
19930022,intensification,2926.451338859263,58.0,14.01557154626084,Total,Total
19930022,mature,2345.4103962641043,29.0,22.465616822453107,Total,Total
19930023,decay,1640.4921729244306,30.0,15.189742341892876,Total,Total
19930023,incipient,794.0765988646398,15.0,14.705122201197034,Total,Total
19930023,intensification,676.4114001618179,12.0,15.657671300042082,Total,Total
19930024,decay,394.0631271558678,14.0,7.818712840394202,Total,Total
