track_id,phase,Total Distance (km),Total Time (Hours),Mean Speed (m/s),Region,Season
19981152,decay,143.15554959579939,5.0,7.953086088655521,Total,Total
19981152,incipient,1189.3578297472202,31.0,10.6573282235414,Total,Total
19981152,intensification,1321.1577323364606,28.0,13.106723535083935,Total,Total
19981161,decay,90.094601020147,5.0,5.005255612230389,Total,Total
19981161,incipient,1023.2738887876975,31.0,9.169120867273275,Total,Total
19981161,intensification,1778.3769992096493,45.0,10.977635797590429,Total,Total
19981162,decay,70.31121291704768,5.0,3.906178495391538,Total,Total
19981162,incipient,538.226019106841,31.0,4.822813791279938,Total,Total
19981162,intensification,579.0676223320218,24.0,6.702171554768771,Total,Total
19981166,decay,101.60710529070383,5.0,5.644839182816879,Total,Total
19981166,incipient,1010.7494721442381,31.0,9.056894911686722,Total,Total
19981166,intensification,1991.8451699171908,42.0,13.173579166118987,Total,Total
19981167,decay,93.92344332264909,5.0,5.217969073480505,Total,Total
19981167,incipient,138.82532084003714,8.0,4.820323640279067,Total,Total
19981167,intensification,163.86155520505176,8.0,5.689637333508742,Total,Total
19981168,incipient,11.20486564291638,1.0,3.1124626785878835,Total,Total
19981168,intensification,107.04116830771964,5.0,5.946731572651092,Total,Total
19981169,decay,694.6257698402825,5.0,38.590320546682364,Total,Total
19981169,incipient,2981.359177203465,29.0,28.557080241412503,Total,Total
19981169,intensification,2157.9271234658677,21.0,28.544009569654335,Total,Total
19981170,decay,229.89274111010144,5.0,12.771818950561192,Total,Total
19981170,incipient,868.6488595067696,31.0,7.783591931064244,Total,Total
19981170,intensification,772.647743863676,30.0,7.154145776515519,Total,Total
19981171,decay,142.1077501529257,5.0,7.894875008495872,Total,Total
19981171,incipient,835.5750466544285,31.0,7.487231600846134,Total,Total
19981171,intensification,581.9640393193185,21.0,7.697937028033315,Total,Total
19981172,decay,280.0893485806662,5.0,15.560519365592565,Total,Total
19981172,incipient,273.6658208223186,4.0,19.004570890438792,Total,Total
19981172,intensification,462.1209968489708,8.0,16.04586794614482,Total,Total
19981173,decay,296.02180252363775,5.0,16.44565569575765,Total,Total
19981173,incipient,1843.0189983344992,31.0,16.51450715353494,Total,Total
19981173,intensification,2598.3585228457705,36.0,20.049062676279092,Total,Total
19990001,decay,497.5041737111061,5.0,27.639120761728115,Total,Total
19990001,incipient,3218.8459109208643,31.0,28.842705294989827,Total,Total
19990001,intensification,2875.705952290582,25.0,31.952288358784244,Total,Total
19990002,decay,3907.069354075011,45.0,24.117712062191426,Total,Total
19990002,incipient,3550.49397848382,34.0,29.007303745782842,Total,Total
19990002,intensification,7092.268336914143,84.0,23.45326830990127,Total,Total
19990002,mature,813.3721681004598,23.0,9.823335363532124,Total,Total
19990003,decay,174.25807145067745,5.0,9.68100396948208,Total,Total
19990003,incipient,1575.9507661849289,24.0,18.24017090491816,Total,Total
19990003,intensification,1586.862528374679,21.0,20.990245084321153,Total,Total
19990004,decay,182.0201986817582,5.0,10.112233260097677,Total,Total
19990004,incipient,915.5222927738411,16.0,15.894484249545853,Total,Total
19990004,intensification,961.5867557546862,15.0,17.8071621436053,Total,Total
19990005,decay,374.2345420401264,4.0,25.98850986389767,Total,Total
19990005,incipient,342.8938924892491,13.0,7.326792574556604,Total,Total
19990005,intensification,381.8179901128489,15.0,7.070703520608314,Total,Total
19990006,decay,1356.519408567677,40.0,9.420273670608868,Total,Total
19990006,incipient,2975.2534672086695,31.0,26.659977304737183,Total,Total
19990006,intensification,6774.831644940523,76.0,24.761811567765072,Total,Total
19990006,mature,946.7849030761917,23.0,11.434600278697966,Total,Total
19990007,decay,1343.1186688562316,11.0,33.917138102430094,Total,Total
19990007,incipient,755.8868338886407,22.0,9.544025680412132,Total,Total
19990007,intensification,1676.8732865076142,61.0,7.63603500231154,Total,Total
19990007,mature,1267.8975907248935,17.0,20.717280894197607,Total,Total
19990008,decay,4761.410332269909,59.0,22.417186121798064,Total,Total
19990008,incipient,2552.628730484902,28.0,25.323697723064505,Total,Total
19990008,intensification,6856.652533023515,80.0,23.80782129522054,Total,Total
19990008,mature,2985.3152786398205,23.0,36.05453235072247,Total,Total
19990009,decay,1093.3731286748136,31.0,9.797250256942775,Total,Total
19990009,incipient,1666.268871690574,19.0,24.360656018868045,Total,Total
19990009,intensification,6248.408772040083,63.0,27.550303227689962,Total,Total
19990009,mature,1041.4738936094523,23.0,12.578187120887106,Total,Total
19990010,decay,3224.8607391019755,27.0,33.177579620390695,Total,Total
19990010,incipient,2561.0693308230493,17.0,41.84753808534394,Total,Total
19990010,intensification,8373.73308961315,63.0,36.921221735507714,Total,Total
19990010,mature,2396.328627461331,23.0,28.941166998325254,Total,Total
19990011,decay,2099.273333308227,55.0,10.602390572263772,Total,Total
19990011,incipient,414.76505711725673,3.0,38.40417195530155,Total,Total
19990011,intensification,4146.865997643791,63.0,18.28424161218603,Total,Total
19990011,mature,1033.9946608997611,23.0,12.487858223427068,Total,Total
19990012,decay,1961.5073483228232,17.0,32.05077366540561,Total,Total
19990012,intensification,2277.85674774002,43.0,14.714836871705558,Total,Total
19990012,mature,1277.5430518935982,17.0,20.874886468849642,Total,Total
19990013,decay,59.19996811390225,3.0,5.481478529065024,Total,Total
19990013,intensification,296.3154238194785,11.0,7.482712722714104,Total,Total
19990013,mature,448.1873320590943,17.0,7.323322419266247,Total,Total
19990014,decay,1579.0229891435645,59.0,7.434194864141076,Total,Total
19990014,incipient,1530.353944469697,29.0,14.65856268649135,Total,Total
19990014,intensification,854.905529121836,24.0,9.89473992039162,Total,Total
19990014,mature,942.1616088250731,23.0,11.378763391607166,Total,Total
19990015,decay,1841.9846238030766,19.0,26.929599763202877,Total,Total
19990015,incipient,231.22366944977375,3.0,21.4095990231272,Total,Total
19990015,intensification,1148.0861402608118,14.0,22.779486909936743,Total,Total
19990015,mature,1227.6516693497044,14.0,24.358168042652867,Total,Total
19990016,decay,4119.8101358573085,48.0,23.841493841766834,Total,Total
19990016,incipient,162.16813034177196,3.0,15.015567624238145,Total,Total
19990016,intensification,1272.3642874198908,15.0,23.56230161888687,Total,Total
19990016,mature,557.7247311467145,6.0,25.82058940494049,Total,Total
19990017,decay,3701.5984037436588,50.0,20.56443557635366,Total,Total
19990017,incipient,1736.8051230988885,37.0,13.039077500742408,Total,Total
19990017,intensification,2350.47275209332,49.0,13.324675465381635,Total,Total
19990017,mature,492.5532875868778,6.0,22.803392943836936,Total,Total
19990018,decay,657.9561822770702,24.0,7.615233591169795,Total,Total
19990018,incipient,14.639421305479187,2.0,2.0332529590943316,Total,Total
19990018,intensification,199.08673414633571,15.0,3.686791373080291,Total,Total
19990018,mature,73.17538909123768,6.0,3.3877494949647073,Total,Total
19990019,decay,5181.436611981414,58.0,24.81530944435543,Total,Total
19990019,incipient,3319.4412749138237,36.0,25.612972800260987,Total,Total
19990019,intensification,8229.508858366402,73.0,31.31472168328159,Total,Total
19990019,mature,1476.300322358732,17.0,24.122554286907384,Total,Total
19990020,decay,4018.3458254233237,40.0,27.90517934321753,Total,Total
19990020,incipient,3291.6713041311996,34.0,26.8927394128366,Total,Total
19990020,intensification,3334.3667582617736,33.0,28.067060254728734,Total,Total
19990020,mature,539.3124752296811,6.0,24.968170149522276,Total,Total
19990021,decay,3809.5125574926437,40.0,26.454948315921136,Total,Total
19990021,incipient,954.1334629026769,22.0,12.047139683114608,Total,Total
19990021,intensification,535.0759003838724,6.0,24.77203242517928,Total,Total
19990021,mature,685.1140584879001,5.0,38.06189213821668,Total,Total
19990022,decay,475.6455590333315,15.0,8.808251093209842,Total,Total
19990022,incipient,258.24579208509414,7.0,10.24784889226564,Total,Total
19990022,intensification,53.18323630157944,1.0,14.77312119488318,Total,Total
19990023,decay,1786.3129530538042,32.0,15.506188828592052,Total,Total
19990023,incipient,1874.681366034885,55.0,9.468087707246895,Total,Total
19990023,intensification,4322.276884922036,104.0,11.544542961864412,Total,Total
19990023,mature,532.3695801702219,11.0,13.443676266924795,Total,Total
19990024,decay,603.578412095205,18.0,9.31448166813588,Total,Total
19990024,incipient,4471.6343812464875,43.0,28.886527010636225,Total,Total
19990024,intensification,3855.4908433723285,73.0,14.670817516637475,Total,Total
19990024,mature,512.8851320322733,11.0,12.95164474828973,Total,Total
19990025,incipient,676.8340111537821,23.0,8.174323806205097,Total,Total
19990025,intensification,530.4605955575671,10.0,14.735016543265754,Total,Total
19990026,incipient,405.68830735974046,27.0,4.173748018104326,Total,Total
19990026,intensification,789.5893546052797,56.0,3.9166138621293642,Total,Total
19990027,decay,558.958096196927,18.0,8.625896546248875,Total,Total
19990027,incipient,3235.0405884447737,36.0,24.961732935530662,Total,Total
19990027,intensification,7409.591454560046,65.0,31.664920745983107,Total,Total
19990027,mature,292.9208995446571,11.0,7.396992412743867,Total,Total
19990028,incipient,2147.4524086439856,19.0,31.39550305035067,Total,Total
19990028,intensification,2622.002677070888,28.0,26.0119313201477,Total,Total
19990029,incipient,271.7591315999168,14.0,5.392046261903111,Total,Total
19990029,intensification,540.1581183222728,21.0,7.144948655056519,Total,Total
19990030,decay,14234.70221948638,118.0,33.50918601574006,Total,Total
19990030,decay 2,1849.2001914611915,40.0,12.841667996258275,Total,Total
19990030,incipient,3244.0947812383047,33.0,27.307195128268557,Total,Total
19990030,intensification,11611.737536047773,150.0,21.503217659347726,Total,Total
19990030,mature,2811.5259759624146,34.0,22.96998346374522,Total,Total
19990031,incipient,578.7257476909596,11.0,14.614286557852514,Total,Total
19990031,intensification,1073.6121446853988,26.0,11.47021522099785,Total,Total
19990032,decay,278.2823286588564,15.0,5.153376456645489,Total,Total
19990032,incipient,362.76664608004387,8.0,12.596064100001524,Total,Total
19990032,intensification,1505.5938042958555,49.0,8.535112269250881,Total,Total
19990032,mature,171.13929003567227,11.0,4.321699243325058,Total,Total
19990033,decay,415.6530138017174,18.0,6.414398361137614,Total,Total
19990033,incipient,301.2668099849745,11.0,7.607747726893296,Total,Total
19990033,intensification,1435.15342281463,43.0,9.271016943246963,Total,Total
19990033,mature,189.1712315887024,11.0,4.77705130274501,Total,Total
