track_id,phase,Total Distance (km),Total Time (Hours),Mean Speed (m/s),Region,Season
20011165,incipient,89.98823214899404,3.0,8.332243717499448,Total,Total
20011165,intensification,923.5050641918828,21.0,12.21567545227358,Total,Total
20011178,decay,121.00083628964244,1.0,33.61134341378957,Total,Total
20011178,incipient,1378.0972315064816,15.0,25.52031910197189,Total,Total
20011178,intensification,3123.2337228412434,50.0,17.35129846022913,Total,Total
20011178,mature,898.9621595686937,8.0,31.213963873912977,Total,Total
20011179,decay,6.151539388443744,1.0,1.7087609412343732,Total,Total
20011179,incipient,678.1858545115568,15.0,12.558997305769571,Total,Total
20011179,intensification,1024.5616028645193,28.0,10.164301615719438,Total,Total
20011179,mature,258.9009649775928,8.0,8.98961683949975,Total,Total
20011181,incipient,145.17453052002114,3.0,13.442086159261216,Total,Total
20011181,intensification,238.45936763559143,6.0,11.03978553868479,Total,Total
20011185,incipient,134.9492595775633,1.0,37.48590543821203,Total,Total
20011186,decay,499.7752626610954,5.0,27.76529237006086,Total,Total
20011186,incipient,1317.4039133081997,17.0,21.52620773379412,Total,Total
20011186,intensification,5457.601103503356,64.0,23.68750478951109,Total,Total
20011186,mature,533.3890751673307,8.0,18.52045399886565,Total,Total
20011187,decay,32.05640539103207,1.0,8.904557053064465,Total,Total
20011187,incipient,353.19861866150467,10.0,9.811072740597352,Total,Total
20011187,intensification,672.1767881865782,26.0,7.181375942164297,Total,Total
20011187,mature,196.1818568397607,8.0,6.811870029158358,Total,Total
20020001,decay,6040.734045549994,74.0,22.67542809891139,Total,Total
20020001,decay 2,646.8924949910396,8.0,22.46154496496665,Total,Total
20020001,incipient,539.5258540429138,19.0,7.88780488366833,Total,Total
20020001,intensification,6119.391617183274,110.0,15.453009134301196,Total,Total
20020001,mature,1595.508415182638,26.0,17.046030076737587,Total,Total
20020002,decay,37.486252277489086,1.0,10.41284785485808,Total,Total
20020002,incipient,539.9789052722066,15.0,9.999609356892714,Total,Total
20020002,intensification,1532.4687666410389,46.0,9.254038445899992,Total,Total
20020002,mature,429.1861942127497,8.0,14.90229841016492,Total,Total
20020003,decay,23.956156937796816,1.0,6.654488038276893,Total,Total
20020003,incipient,319.4457380579388,12.0,7.3945772698596945,Total,Total
20020003,intensification,842.3561775949515,26.0,8.999531811911876,Total,Total
20020003,mature,172.61505335243552,8.0,5.993578241404012,Total,Total
20020004,decay,19.927541910802187,1.0,5.535428308556163,Total,Total
20020004,incipient,259.21985757265907,12.0,6.000459666033775,Total,Total
20020004,intensification,1810.335566471537,42.0,11.973118825869957,Total,Total
20020004,mature,131.87842038557454,8.0,4.579111818943561,Total,Total
20020005,decay,599.9506262860477,4.0,41.6632379365311,Total,Total
20020005,incipient,1058.5559755755107,14.0,21.00309475348236,Total,Total
20020005,intensification,4206.892081981633,56.0,20.86752024792477,Total,Total
20020005,mature,463.3812199829273,8.0,16.089625693851644,Total,Total
20020006,decay,31.65164865648451,1.0,8.792124626801254,Total,Total
20020006,incipient,351.26042242336104,12.0,8.131028296837062,Total,Total
20020006,intensification,2636.0491658315427,44.0,16.64172453176479,Total,Total
20020006,mature,381.48485923502335,8.0,13.246002056771644,Total,Total
20020007,decay,1839.7726497484828,31.0,16.48541800849895,Total,Total
20020007,decay 2,452.11272528104575,8.0,15.698358516702978,Total,Total
20020007,incipient,1412.7516812488334,16.0,24.526938910570024,Total,Total
20020007,intensification,6951.790224916152,85.0,22.718268708876312,Total,Total
20020007,mature,764.2197281218766,11.0,19.298477982875674,Total,Total
20020008,decay,47.60618315508428,1.0,13.22393976530119,Total,Total
20020008,incipient,500.5419969605908,12.0,11.586620300013676,Total,Total
20020008,intensification,1369.8008554365215,18.0,21.138902090069777,Total,Total
20020008,mature,463.0311906237461,8.0,16.07747189665785,Total,Total
20020009,decay,3455.125889035866,30.0,31.991906379961723,Total,Total
20020009,decay 2,1391.9323186640052,8.0,48.33098328694462,Total,Total
20020009,incipient,1955.367707483598,15.0,36.21051310154811,Total,Total
20020009,intensification,7767.25917210644,84.0,25.685380860140345,Total,Total
20020009,mature,861.2383170617367,15.0,15.948857723365494,Total,Total
20020010,incipient,228.4957431298289,4.0,15.867759939571451,Total,Total
20020010,intensification,2125.189041512563,37.0,15.954872684028253,Total,Total
20020011,decay,4957.772927446064,97.0,14.197516974358717,Total,Total
20020011,decay 2,591.9047043211707,8.0,20.552246677818427,Total,Total
20020011,incipient,880.7458418984487,9.0,27.183513638841013,Total,Total
20020011,intensification,5494.6385206978,120.0,12.719070649763427,Total,Total
20020011,mature,1085.2482733542474,18.0,16.747658539417397,Total,Total
20020012,decay,347.2782997234527,6.0,16.07769906127096,Total,Total
20020012,incipient,102.48674489147712,2.0,14.234270123816268,Total,Total
20020012,intensification,740.8840016339128,15.0,13.72007410433172,Total,Total
20020013,decay,1698.0094015221002,30.0,15.72230927335278,Total,Total
20020013,decay 2,157.24107337660303,8.0,5.459759492243161,Total,Total
20020013,incipient,224.6833293360648,4.0,15.603008981671168,Total,Total
20020013,intensification,1641.6474260587352,28.0,16.28618478232872,Total,Total
20020013,mature,57.16409631797287,3.0,5.292971881293784,Total,Total
20020014,decay,550.2932340049521,10.0,15.285923166804226,Total,Total
20020014,decay 2,107.17365705479796,8.0,3.721307536624929,Total,Total
20020014,incipient,124.2229947784901,2.0,17.253193719234737,Total,Total
20020014,intensification,579.7055772935121,15.0,10.735288468398371,Total,Total
20020014,mature,43.12644676978303,3.0,3.993189515720651,Total,Total
20020015,decay,883.4549386664731,30.0,8.180138320985863,Total,Total
20020015,decay 2,138.24985108966013,8.0,4.80034205172431,Total,Total
20020015,incipient,133.8960654909191,4.0,9.298337881313827,Total,Total
20020015,intensification,865.659105337909,38.0,6.327917436680622,Total,Total
20020015,mature,35.222987444579005,3.0,3.261387726349908,Total,Total
20020016,decay,834.0778084315132,13.0,17.822175393835753,Total,Total
20020016,decay 2,166.93914836486493,8.0,5.796498207113366,Total,Total
20020016,incipient,195.1886560461297,2.0,27.109535561962456,Total,Total
20020016,intensification,980.0062676660266,13.0,20.94030486465869,Total,Total
20020016,mature,46.393217682092654,3.0,4.295668303897468,Total,Total
20020017,decay,292.9304027320161,9.0,9.041061812716546,Total,Total
20020017,decay 2,288.6659720039541,8.0,10.023124027915076,Total,Total
20020017,incipient,50.99207369740567,1.0,14.16446491594602,Total,Total
20020017,intensification,371.7513246434604,10.0,10.326425684540569,Total,Total
20020017,mature,112.6061361717475,3.0,10.426494089976622,Total,Total
20020018,decay,1508.5142104569902,30.0,13.96772417089806,Total,Total
20020018,decay 2,333.2369942032309,8.0,11.570728965389964,Total,Total
20020018,incipient,77.81620687449187,2.0,10.807806510346094,Total,Total
20020018,intensification,2220.0932270002377,42.0,14.683156263229083,Total,Total
20020018,mature,89.85245052147057,3.0,8.319671344580609,Total,Total
20020019,decay,493.5394719349805,5.0,27.418859551943363,Total,Total
20020019,decay 2,628.1843921185596,8.0,21.811958059672207,Total,Total
20020019,intensification,835.9412636571153,10.0,23.220590657142093,Total,Total
20020019,mature,300.9136788786185,3.0,27.86237767394616,Total,Total
20020020,decay,673.1074372420267,15.0,12.464952541519011,Total,Total
20020020,incipient,14.62173973654256,2.0,2.030797185630912,Total,Total
20020020,intensification,1008.7285922102596,22.0,12.736472123866914,Total,Total
20020021,decay,5823.703362026702,67.0,24.144707139414187,Total,Total
20020021,incipient,81.13259805098407,1.0,22.53683279194002,Total,Total
20020021,intensification,1857.1827034503708,36.0,14.330113452549158,Total,Total
20020021,mature,1275.375035132532,15.0,23.618056206158,Total,Total
20020022,decay,72.26685303216395,3.0,6.6913752807559215,Total,Total
20020022,intensification,1723.9104438129057,35.0,13.681828919150046,Total,Total
20020022,mature,691.6667616535233,15.0,12.808643734324503,Total,Total
20020023,intensification,1032.7964745467586,21.0,13.66132902839628,Total,Total
20020023,mature,1039.5783897479307,13.0,22.213213456152367,Total,Total
20020024,decay,2603.4693675573258,34.0,21.27017457154678,Total,Total
20020024,intensification,629.8879709204522,12.0,14.58074006760306,Total,Total
20020024,mature,679.1423175421157,15.0,12.576709584113257,Total,Total
20020025,decay,5376.921883342913,67.0,22.2923792841746,Total,Total
20020025,intensification,1752.597233480156,32.0,15.213517651737464,Total,Total
20020025,mature,1021.8958579439231,15.0,18.923997369331914,Total,Total
20020026,decay,2700.7558262139905,67.0,11.197163458598634,Total,Total
20020026,intensification,1763.2806900967262,24.0,20.40834132056396,Total,Total
20020026,mature,598.1143875517927,15.0,11.076192362070234,Total,Total
20020027,decay,6223.51194701651,67.0,25.80228833754772,Total,Total
20020027,intensification,1375.2088560954203,15.0,25.466830668433712,Total,Total
20020027,mature,1501.2075165024858,13.0,32.07708368595055,Total,Total
20020028,decay,3729.956444120041,62.0,16.711274391218822,Total,Total
20020028,incipient,1900.3790992112624,28.0,18.852967254079985,Total,Total
20020028,intensification,4131.587612902612,81.0,14.168681800077543,Total,Total
20020028,mature,128.7525874839313,1.0,35.76460763442537,Total,Total
20020029,decay,2247.813424504195,23.0,27.14750512686226,Total,Total
20020030,decay,4292.334801343401,56.0,21.291343260631947,Total,Total
20020030,intensification,1183.2129385676114,20.0,16.43351303566127,Total,Total
20020031,decay,3207.7707525276087,47.0,18.958455984205727,Total,Total
20020031,incipient,1376.001102127337,28.0,13.650804584596598,Total,Total
20020031,intensification,7073.369633071016,81.0,24.25709750710225,Total,Total
20020031,mature,187.03138240385783,3.0,17.3177205929498,Total,Total
20020032,decay,1969.471051176185,26.0,21.04135738436096,Total,Total
