track_id,phase,Total Distance (km),Total Time (Hours),Mean Speed (m/s),Region,Season
20161180,incipient,256.3090752284402,3.0,23.73232178041113,Total,Total
20161180,intensification,668.2551454831141,8.0,23.20330366260813,Total,Total
20161181,decay,617.9995979538648,9.0,19.074061665242745,Total,Total
20161181,incipient,499.4980754848738,6.0,23.12491090207749,Total,Total
20161181,intensification,1502.7598574626766,20.0,20.871664686981617,Total,Total
20161181,mature,189.9781245847977,3.0,17.590567091184976,Total,Total
20161181,residual,480.9917192703639,6.0,22.268135151405737,Total,Total
20161182,intensification,290.6494137793597,4.0,20.18398706801109,Total,Total
20161187,decay,5503.616032187935,67.0,22.81764524124351,Total,Total
20161187,decay 2,766.6627922222525,15.0,14.1974591152269,Total,Total
20161187,incipient,518.2108186408911,7.0,20.56392137463854,Total,Total
20161187,intensification,2677.433634150213,34.0,21.87445779534488,Total,Total
20161187,mature,910.7687524154188,11.0,22.99921091958128,Total,Total
20161187,residual,595.3562610210105,6.0,27.56278986208381,Total,Total
20161188,decay,1552.3194290905546,29.0,14.868960048760105,Total,Total
20161188,incipient,172.70959027273372,6.0,7.995814364478413,Total,Total
20161188,intensification,697.0769890465116,25.0,7.745299878294573,Total,Total
20161188,mature,166.13193109822475,7.0,6.592536948342253,Total,Total
20161188,residual,155.95710930198675,6.0,7.220236541758646,Total,Total
20161189,decay,1536.6179637651,67.0,6.370721242807214,Total,Total
20161189,decay 2,269.1508467570014,19.0,3.934953899956161,Total,Total
20161189,incipient,312.40689037444014,7.0,12.397098824382546,Total,Total
20161189,intensification,1563.8582261454662,50.0,8.688101256363701,Total,Total
20161189,mature,324.6913090201262,15.0,6.012802018891226,Total,Total
20161189,residual,182.42478425687617,6.0,8.445591863744268,Total,Total
20170001,decay,468.33433313701386,11.0,11.826624574167017,Total,Total
20170001,incipient,232.67653082781467,6.0,10.77206161239883,Total,Total
20170001,intensification,941.3026779360104,25.0,10.45891864373345,Total,Total
20170001,mature,318.5807141712261,7.0,12.642091832191513,Total,Total
20170001,residual,269.8649800058549,6.0,12.493749074345134,Total,Total
20170002,decay,683.5742874367542,9.0,21.09797183446772,Total,Total
20170002,incipient,325.5257404945795,3.0,30.14127226801662,Total,Total
20170002,intensification,982.2174557205688,12.0,22.73651517871687,Total,Total
20170002,mature,200.46035834166787,3.0,18.56114429089517,Total,Total
20170002,residual,313.6965078405577,4.0,21.78447971114984,Total,Total
20170003,decay,354.7140700712211,9.0,10.947965125654973,Total,Total
20170003,incipient,135.39650313133686,2.0,18.80506987935234,Total,Total
20170003,intensification,489.6706504740968,8.0,17.002453141461693,Total,Total
20170003,mature,178.35555225531266,3.0,16.514402986603024,Total,Total
20170003,residual,199.91553313339807,6.0,9.255348756175838,Total,Total
20170004,decay,2614.188464429677,67.0,10.838260631963834,Total,Total
20170004,decay 2,1300.6588914794977,14.0,25.806724037291623,Total,Total
20170004,incipient,125.8367875754117,4.0,8.738665803848036,Total,Total
20170004,intensification,1741.1948810879685,28.0,17.27375874095207,Total,Total
20170004,mature,486.4304553157376,11.0,12.28359735645802,Total,Total
20170004,residual,114.41495614371776,6.0,5.296988710357304,Total,Total
20170005,decay,317.7967941264818,9.0,9.808543028595118,Total,Total
20170005,incipient,59.4791335987076,3.0,5.507327185065519,Total,Total
20170005,intensification,647.008604029682,18.0,9.984700679470402,Total,Total
20170005,mature,82.60367465658993,3.0,7.648488394128697,Total,Total
20170005,residual,154.76128279858193,6.0,7.164874203638053,Total,Total
20170006,decay,3537.7895628600827,33.0,29.77937342474817,Total,Total
20170006,incipient,362.4339556092706,3.0,33.55869959345099,Total,Total
20170006,intensification,1716.9465055262676,17.0,28.054681462847512,Total,Total
20170006,mature,706.161795584929,7.0,28.022293475592424,Total,Total
20170006,residual,672.4420253577005,6.0,31.13157524804169,Total,Total
20170007,decay,3854.687568636925,74.0,14.469547930318788,Total,Total
20170007,decay 2,2195.0343371829217,19.0,32.091145280452075,Total,Total
20170007,incipient,242.87517042479004,4.0,16.86633127949931,Total,Total
20170007,intensification,3068.0788170674987,39.0,21.852413226976488,Total,Total
20170007,mature,1267.7945767216402,19.0,18.53500843160293,Total,Total
20170007,residual,274.3849887818251,6.0,12.70300873989931,Total,Total
20170008,decay,3916.252933990404,55.0,19.77905522217376,Total,Total
20170008,incipient,449.9796638563983,3.0,41.66478369040725,Total,Total
20170008,intensification,990.6851090393149,12.0,22.93252567220636,Total,Total
20170008,mature,318.41902443341223,4.0,22.112432252320296,Total,Total
20170008,residual,418.4870169876698,6.0,19.37439893461434,Total,Total
20170009,decay,1714.2267158398229,15.0,31.744939182218943,Total,Total
20170009,incipient,297.3799597961128,2.0,41.30277219390455,Total,Total
20170009,intensification,793.6490491453183,8.0,27.557258650879103,Total,Total
