,Ck,Ca,Ke,Ge
intensification,2.680009830264824,2.8414433364959986,925284.6229172263,13.012827712785308
mature,25.543070001433712,1.6027210602108264,1733186.0149926604,15.593690993446193
decay,19.506072734489813,0.5975951963989681,1353850.057906805,3.682748507620173
intensification 2,-0.5961824824985609,-0.07393912704911387,75647.97259256721,0.2180908506430308
mature 2,1.3062032986996588,-0.03426185456399089,75374.8093126521,0.02500867398111506
decay 2,2.1049579040099182,-0.09474078117003204,84141.97802954155,-0.054166068250743216
