,Ck,Ca,Ke,Ge
decay,-3.6498859862568627,0.5630181601559396,267282.2694025955,1.977575049662995
intensification,-6.39015217482093,2.0297616321454335,472955.1335054534,5.958449978299306
mature,-5.198464912655251,2.515774287097329,422793.60688718,7.67857635104105
decay 2,-0.9017379374872667,0.2416635351686931,345869.8672067698,-1.7517005073582506
residual,-1.932441742064679,1.3470506276259393,346994.7507774033,2.4688990272436775
