,Ck,Ca,Ke,Ge
incipient,-5.515097762388435,0.7305115296614233,220267.4134210894,-0.20967008164366718
intensification,-15.36990769596309,4.064931991315388,719441.9489178177,3.0227438792822485
mature,-32.810161991573786,6.821167220983247,1280391.393494618,3.006387788047719
decay,-16.91937113791128,1.3253552408789533,581660.214022946,-0.3900576405974927
residual,5.380257326888115,0.48990551374406976,83740.77920546022,-0.24368521307852808
