,Ck,Ca,Ke,Ge
decay,-4.839635061223671,3.0672968776483893,296417.96072989603,1.1949896337335264
intensification,3.336734984572943,2.0700760978373105,470085.24445582443,1.7943147440442508
mature,1.6754844790608243,-0.22731998733290415,189809.93685895385,-1.7622328062715718
decay 2,-5.50011849447428,0.6320284595765318,182616.9346703283,-0.7310783850392908
