,Az,Ae,Kz,Ke,Cz,Ca,Ck,Ce,BAz,BAe,BKz,BKe,BΦZ,BΦE,Gz,Ge,Date,Hour,∂Az/∂t (finite diff.),∂Ae/∂t (finite diff.),∂Kz/∂t (finite diff.),∂Ke/∂t (finite diff.),RGz,RGe,RKz,RKe
4,1348538.3023510515,62758.249568500316,3665236.1518597025,141530.17264031994,7.08533811851762,0.3575486216382636,-2.2363568662090367,1.5221937189776948,5.8327782948083575,-0.48859439879280375,-14.67000280790116,4.972901448303924,-27.906693128835226,-24.501322868530256,-1.3345721012408014,0.07553227413210833,2007-09-06,6,8.958662476534696,-2.9044044100175346,16.196801328957015,-0.875641505615042,10.568770921882223,-1.2511649138852996,-26.01782288454959,9.607093539105698
5,1380133.4447074318,55128.73921523289,3707269.6109306556,144448.71739974612,9.460998048063589,0.35544544223859154,-2.483115884857358,1.4219251663812578,9.596606103992839,-0.4587109055452696,-19.498281023283383,5.014921511019889,-33.88684029550725,-29.169676880689188,-0.6123198257391398,0.06053751056762295,2007-09-06,7,4.157975576982264,-1.1251994609243936,5.336929062409133,2.492895650181102,4.377812963291607,0.39999116876354224,-17.857327922486284,6.427066912077402
6,1378475.7265053238,54656.81344984468,3703662.0411090483,159479.02132162388,9.035495460850573,0.2693671332691009,-2.6069780781502487,1.4765465708001615,10.11344717687112,-0.30076505192455244,-17.3611491785581,5.258146311435352,-30.93347237978134,-24.113810962556997,-0.6474123310213693,-0.012594333904524345,2007-09-06,8,1.7970618527804618,-0.6263436377219579,-2.654285659526811,2.8651455544321087,0.9884772700290174,0.8816008517336551,-8.278346136330965,6.4765254059536534
7,1393072.2900474512,50619.065023634794,3688158.7541820626,165077.7653916573,10.129560093168697,0.2208607265810681,-2.896413440923277,1.343995321497949,11.31648535512443,-0.22997676116045707,-16.904262270605585,4.994444092922212,-35.312468490777455,-26.067770328790214,5.245636421800065,-0.5519126361351802,2007-09-06,9,6.096193934095435,-0.9060525575824805,-6.6004589491078836,-0.014086405645280643,5.13012939872077,0.4470587984948575,-3.0706566692522816,9.248939260988719
8,1422368.322830811,48133.23503525082,3656138.7366754715,159377.59920097786,15.916076107440812,0.23994747689396823,-2.3919532502079384,1.2619646137055098,13.559407029880434,-0.10447003525105576,-19.98217341644374,2.4717780726531364,-31.946340077204617,-27.618021906365257,7.610433133205718,-0.13450742280190398,2007-09-06,10,3.3754932615335242,-0.7550654003236792,-8.768484119039883,-0.5529947139312733,5.972109815987869,0.37142177173891816,2.3104335598290184,6.678690650497858
9,1417375.8415304925,45182.594141304304,3625025.6685249754,161096.20345135214,14.634234886482249,0.21427734951654656,-2.656075613450129,1.0580584253623513,13.363682101436268,-0.14928506464024133,-20.807796629397377,2.4556275436953703,-34.95306933595352,-31.001924974245515,-0.44324221603818154,-0.08645074523066562,2007-09-06,11,-0.9029935140004576,-0.8383584896330073,-10.26773868803433,0.04547610014140244,0.5818366205620702,0.15470765085303878,1.438101331669074,6.124285482366448
10,1415866.7695300076,42097.05390989317,3582211.0181216244,159705.02712199595,16.597925369281807,0.2367168113478412,-2.7482353394763384,0.7779799283791191,13.14463630196578,-0.08371034835312907,-20.132864949589273,2.1708584087683866,-36.87301378620395,-33.37652222582045,2.8277322854373153,-0.44448566102442255,2007-09-06,12,3.9532531296024294,-1.0040439805671506,-10.739937296979866,-1.470025841325607,7.643259008266297,-0.3790705151827437,4.4567623771960605,7.167099517949451
11,1445839.26406363,37953.47748122082,3547698.1199867204,150512.01739380776,11.435112188263687,0.18266797471950366,-2.474210870407945,0.7845564249318778,12.286675684704194,-0.30768087173939096,-21.811846175674873,2.286871547063347,-40.6533347833834,-32.085704611926914,1.0567854332740971,-0.3298224797726558,2007-09-06,13,8.20858146245158,-0.7218374113991336,-6.9214885561802655,-2.1174004076375663,7.5396859407305765,0.1877319105526315,-5.929456301638865,7.663039250040736
12,1474968.556059659,36899.82454781941,3532376.3005171265,144459.74418700548,9.759728631561762,0.241754265512044,-2.1793489746960324,0.6795801697927532,11.675814944650291,-0.530244558814749,-19.712351903691832,2.451794392558099,-44.335682092494096,-34.03324850343849,1.732760785196111,-0.1559022068224198,2007-09-06,14,5.960638216024187,-0.029414932040871363,-5.152052993144155,-2.3294073086283,4.2863061684477035,0.9386555310545868,-6.979919253681949,7.640130845675184
13,1488755.8592190042,37741.689970526546,3510603.3384360825,133740.284771684,8.520101859852087,0.24410625486599977,-1.9511771881018678,0.786518845650808,11.064391706123091,-0.7103369932318496,-18.334128284127054,2.568781073639893,-45.95321685248853,-32.97973414707914,2.2775919537811244,0.19740869918015053,2007-09-06,15,2.7571137550049913,0.28579797634615717,-5.695565957157135,-1.733569816502002,0.45693016359998495,1.5385475603628151,-6.069637655219699,7.040046923894571
14,1494819.775095695,38957.56997751174,3491368.225625595,131978.04150819106,8.447567897962236,0.32443611998990196,-1.7400800884822645,0.7906497319007414,10.699766942541123,-0.7314191987616853,-18.92604333386912,2.4372223924104897,-42.230235428507605,-29.765515115805666,2.5231958281558673,0.30970925396941995,2007-09-06,16,3.466455364306716,0.47217910246422534,2.3219110967353402,-0.3384376094276255,1.53869243971773,1.66981191313675,-14.540466621124489,5.306389822221121
15,1513714.3378420125,41141.37950826897,3527321.098332577,131303.5339838051,8.448548168048584,0.40073567088048606,-1.9043133923969588,0.8630840243821774,11.318020145236217,-0.8522086520155977,-20.00726828656327,2.584797891646325,-47.49824400013276,-35.357942413627484,1.919386368757763,0.3683085859222427,2007-09-06,17,-0.9877804807810592,0.66442771628419,2.9327136549740356,-0.8645804537981995,-3.456516787088206,1.978984721801479,-16.39574716588568,6.21677576222366
16,1487707.7556340713,43741.44953475791,3512483.763941408,125753.06224084402,7.701918428025404,0.548509822397185,-1.9493531730112534,0.7213212773110256,11.379374739966956,-0.9862012504783757,-19.46589700481213,2.6358968847997586,-49.44846408309034,-37.11948546160356,1.645582930538199,0.21225992243770586,2007-09-06,18,-2.2958812082084155,0.8137850531482834,-1.3155956865875569,-0.7202565650327536,-5.424827697752782,1.9727977585404997,-12.397736063210424,6.0268279001547915
17,1497183.993142912,47000.63189093661,3517848.8093891465,126117.68671556927,6.745437134997487,0.6548512618571892,-1.9550103810598625,0.8414714492692674,10.99523045039311,-1.0965776887986711,-16.522250910079237,2.6792519096672307,-53.478534769739106,-43.76596644805714,0.4469460577705739,0.20721262035641325,2007-09-06,19,1.260546675587086,0.8562756548007332,0.4237074635713361,0.18955354766129354,-2.334395377951349,2.1394735310114825,-12.15553161971295,5.286180192335067
18,1496783.6916982983,49906.634249323186,3515534.4576791218,127117.84778400534,7.246804823357181,0.7583668611664179,-1.8822657969342247,0.9836866639256346,10.24740224342026,-1.224400185081279,-17.512393080703433,2.5671442073807462,-58.877817498411595,-51.60758808795103,0.7110082243273866,0.07514306660940809,2007-09-06,20,2.053280839620792,0.7812129619542358,4.274737136455434,0.572623265236402,-0.18894971927586823,2.2309329497947314,-16.42259119073591,4.860473403004203
19,1511967.6151881816,52625.36521700711,3548626.9167716256,130240.57422527137,7.650082805300926,0.8801063851903329,-2.1324090405869596,1.4240324111679032,10.475102179403136,-1.2954348805412474,-18.35067145743821,2.125611749789379,-64.96094729040668,-59.57486219045697,3.94296375107938,-0.25408822135925696,2007-09-06,21,3.6616100522410773,0.3479648369063054,0.14320889000994308,0.34979152578089673,1.7166970633291996,2.187325743425123,-12.976206582734186,5.332261675763345
