,start,end
incipient,1996-08-06 07:00:00,1996-08-06 18:00:00
intensification,1996-08-06 19:00:00,1996-08-08 10:00:00
mature,1996-08-08 11:00:00,1996-08-09 02:00:00
decay,1996-08-09 03:00:00,1996-08-11 12:00:00
