,start,end
incipient,1994-12-09 03:00:00,1994-12-09 07:00:00
intensification,1994-12-09 08:00:00,1994-12-10 12:00:00
mature,1994-12-10 13:00:00,1994-12-10 21:00:00
decay,1994-12-10 22:00:00,1994-12-12 05:00:00
