,start,end
intensification,1998-09-25 15:00:00,1998-09-26 11:00:00
mature,1998-09-26 12:00:00,1998-09-26 17:00:00
decay,1998-09-26 18:00:00,1998-09-27 08:00:00
intensification 2,1998-09-27 09:00:00,1998-09-28 11:00:00
mature 2,1998-09-28 12:00:00,1998-09-28 20:00:00
decay 2,1998-09-28 21:00:00,1998-09-30 02:00:00
