,start,end
incipient,2015-03-07 12:00:00,2015-03-07 13:00:00
intensification,2015-03-07 14:00:00,2015-03-07 23:00:00
mature,2015-03-08 00:00:00,2015-03-08 03:00:00
decay,2015-03-08 04:00:00,2015-03-09 00:00:00
