,start,end
decay,1989-08-31 10:00:00,1989-08-31 21:00:00
intensification,1989-08-31 22:00:00,1989-09-01 17:00:00
mature,1989-09-01 18:00:00,1989-09-02 00:00:00
decay 2,1989-09-04 19:00:00,1989-09-05 19:00:00
intensification 2,1989-09-03 12:00:00,1989-09-04 11:00:00
mature 2,1989-09-04 12:00:00,1989-09-04 18:00:00
