,start,end
incipient,2005-08-09 02:00:00,2005-08-09 05:00:00
intensification,2005-08-09 06:00:00,2005-08-09 21:00:00
mature,2005-08-09 22:00:00,2005-08-10 02:00:00
decay,2005-08-10 03:00:00,2005-08-10 17:00:00
