,start,end
decay,1986-01-17 06:00:00,1986-01-17 16:00:00
intensification,1986-01-17 17:00:00,1986-01-19 12:00:00
mature,1986-01-19 13:00:00,1986-01-19 22:00:00
decay 2,1986-01-19 23:00:00,1986-01-20 21:00:00
