,start,end
incipient,1987-10-06 21:00:00,1987-10-06 22:00:00
intensification,1987-10-06 23:00:00,1987-10-07 19:00:00
mature,1987-10-07 20:00:00,1987-10-08 04:00:00
decay,1987-10-08 05:00:00,1987-10-09 20:00:00
intensification 2,1987-10-09 21:00:00,1987-10-10 14:00:00
mature 2,1987-10-10 15:00:00,1987-10-10 22:00:00
decay 2,1987-10-10 23:00:00,1987-10-12 12:00:00
