,start,end
incipient,1987-12-06 06:00:00,1987-12-06 07:00:00
intensification,1987-12-06 08:00:00,1987-12-06 17:00:00
mature,1987-12-06 18:00:00,1987-12-06 22:00:00
decay,1987-12-06 23:00:00,1987-12-07 21:00:00
