,start,end
incipient,2000-10-07 10:00:00,2000-10-07 12:00:00
intensification,2000-10-07 13:00:00,2000-10-08 03:00:00
mature,2000-10-08 04:00:00,2000-10-08 06:00:00
decay,2000-10-08 07:00:00,2000-10-08 12:00:00
