,start,end
incipient,1994-07-30 12:00:00,1994-07-30 14:00:00
intensification,1994-07-30 15:00:00,1994-07-30 23:00:00
mature,1994-07-31 00:00:00,1994-07-31 03:00:00
decay,1994-07-31 04:00:00,1994-07-31 20:00:00
