,start,end
incipient,2010-02-07 09:00:00,2010-02-07 11:00:00
intensification,2010-02-07 12:00:00,2010-02-08 00:00:00
mature,2010-02-08 01:00:00,2010-02-08 04:00:00
decay,2010-02-08 05:00:00,2010-02-08 15:00:00
