,start,end
incipient,1993-07-12 10:00:00,1993-07-12 11:00:00
intensification,1993-07-12 12:00:00,1993-07-12 17:00:00
mature,1993-07-12 18:00:00,1993-07-12 20:00:00
decay,1993-07-12 21:00:00,1993-07-13 09:00:00
