,start,end
intensification,1983-06-30 05:00:00,1983-07-01 00:00:00
mature,1983-07-01 01:00:00,1983-07-01 06:00:00
decay,1983-07-01 07:00:00,1983-07-02 05:00:00
residual,1983-07-02 06:00:00,1983-07-03 22:00:00
