,start,end
incipient,2015-10-24 08:00:00,2015-10-24 09:00:00
intensification,2015-10-24 10:00:00,2015-10-24 17:00:00
mature,2015-10-24 18:00:00,2015-10-24 21:00:00
decay,2015-10-24 22:00:00,2015-10-25 12:00:00
