,start,end
incipient,2003-03-25 22:00:00,2003-03-26 06:00:00
intensification,2003-03-26 07:00:00,2003-03-26 22:00:00
mature,2003-03-26 23:00:00,2003-03-27 03:00:00
decay,2003-03-27 04:00:00,2003-03-27 16:00:00
