,start,end
decay,1986-01-10 05:00:00,1986-01-10 11:00:00
intensification,1986-01-10 12:00:00,1986-01-11 03:00:00
mature,1986-01-11 04:00:00,1986-01-11 07:00:00
decay 2,1986-01-11 08:00:00,1986-01-11 19:00:00
