,start,end
incipient,1982-12-15 08:00:00,1982-12-16 02:00:00
intensification,1982-12-16 03:00:00,1982-12-17 19:00:00
mature,1982-12-17 20:00:00,1982-12-18 04:00:00
decay,1982-12-18 05:00:00,1982-12-19 19:00:00
