,start,end
incipient,1999-03-25 13:00:00,1999-03-26 00:00:00
intensification,1999-03-26 01:00:00,1999-03-27 15:00:00
mature,1999-03-27 16:00:00,1999-03-28 03:00:00
decay,1999-03-28 04:00:00,1999-03-29 12:00:00
intensification 2,1999-03-29 13:00:00,1999-03-30 20:00:00
mature 2,1999-03-30 21:00:00,1999-03-31 05:00:00
decay 2,1999-03-31 06:00:00,1999-04-01 11:00:00
