,start,end
incipient,1979-08-06 10:00:00,1979-08-06 13:00:00
intensification,1979-08-06 14:00:00,1979-08-08 18:00:00
mature,1979-08-08 19:00:00,1979-08-09 04:00:00
decay,1979-08-09 05:00:00,1979-08-09 12:00:00
