,start,end
incipient,2001-05-15 07:00:00,2001-05-15 08:00:00
intensification,2001-05-15 09:00:00,2001-05-16 02:00:00
mature,2001-05-16 03:00:00,2001-05-16 05:00:00
decay,2001-05-16 06:00:00,2001-05-16 11:00:00
