,start,end
incipient,2002-06-19 09:00:00,2002-06-19 10:00:00
intensification,2002-06-19 11:00:00,2002-06-20 03:00:00
mature,2002-06-20 04:00:00,2002-06-20 07:00:00
decay,2002-06-20 08:00:00,2002-06-20 21:00:00
