track_id,phase,Total Distance (km),Total Time (Hours),Mean Vorticity (−1 × 10−5 s−1),Mean Growth rate (−1 × 10^−2 s−1 day-1),Mean Speed (m/s),Region,Season
19791139,incipient,2188.2450668707284,28.0,4.6095460714285705,-17.699652777777736,21.708780425304845,Total,Total
19791139,intensification,4180.73301186525,61.0,4.614369016393443,7.433022161505752,19.03794631996926,Total,Total
19791146,incipient,97.66156006590512,5.0,1.535118,-146.39120370370375,5.425642225883617,Total,Total
19791146,intensification,30.76616820527546,4.0,1.82978,-73.80497685185183,2.136539458699685,Total,Total
19791147,decay,87.4219124459636,5.0,2.953752,-18.826388888888967,4.856772913664644,Total,Total
19791147,incipient,1626.1971881353056,41.0,2.8603612195121952,-1.096996386630536,11.017596125577953,Total,Total
19791147,intensification,3426.512670535631,84.0,2.85226369047619,-3.5544808201058204,11.331060418437934,Total,Total
19791147,mature,472.1294414994322,14.0,3.0679185714285717,-15.095072751322736,9.367647648798258,Total,Total
19791149,incipient,82.19517377551564,1.0,4.34846,-90.8333333333332,22.831992715421013,Total,Total
19791150,incipient,760.2556108961211,28.0,6.182269285714286,-83.458167989418,7.542218362064694,Total,Total
19791150,intensification,2260.060154626337,61.0,5.643198196721312,-92.66393442622947,10.291712908134503,Total,Total
19791153,incipient,760.1154201234779,7.0,2.29391,91.96097883597882,30.163310322360235,Total,Total
19791153,intensification,853.8045536773125,10.0,2.591339,128.46180555555557,23.71679315770313,Total,Total
19791156,incipient,232.0929467865116,11.0,1.849450909090909,-28.804713804713828,5.860932999659383,Total,Total
19791156,intensification,678.4249538394656,27.0,1.8695485185185183,-38.39891975308641,6.97968059505623,Total,Total
19800001,decay,299.944237900849,5.0,4.739866,-110.79861111111111,16.66356877226939,Total,Total
19800001,incipient,3911.7259814198032,41.0,3.8486331707317074,-31.792570009033422,26.50220854620463,Total,Total
19800001,intensification,10228.19624187058,90.0,3.9424876666666666,-21.75951646090535,31.56850691935364,Total,Total
19800001,mature,920.7565961199766,14.0,5.217779999999999,-41.526124338624335,18.268980081745568,Total,Total
19800002,incipient,217.69276749027895,6.0,2.5245428571428574,73.1307870370371,10.078368865290694,Total,Total
19800002,intensification,827.0630791092788,24.0,2.339105,-3.69068287037037,9.572489341542578,Total,Total
19800003,decay,288.7596834650779,5.0,4.568811999999999,32.59027777777777,16.042204636948775,Total,Total
19800003,incipient,1841.5773828958024,36.0,5.5032625,-53.21341306584363,14.209702028516997,Total,Total
19800003,intensification,4658.054085748412,68.0,5.955668695652174,25.73563453159041,19.027998716292537,Total,Total
19800003,mature,808.4194394323528,14.0,5.377722142857143,-110.3058862433862,16.040068242705413,Total,Total
19800004,incipient,1233.8583342660445,26.0,1.8889396296296297,-12.782229344729354,13.182247160962014,Total,Total
19800004,intensification,1991.742869033518,36.0,2.1286666666666667,-73.45068158436214,15.368386335135169,Total,Total
19800005,incipient,1065.1843134137075,23.0,4.987709583333333,21.64855072463765,12.86454484799164,Total,Total
19800005,intensification,1487.5421977422027,23.0,4.3312856521739125,156.5428743961353,17.965485479978295,Total,Total
19800006,decay,967.7163402187344,25.0,5.4189024,-1.037037037037046,10.75240378020816,Total,Total
19800006,incipient,2946.769319499526,48.0,4.486131875,28.719859182098773,17.053063191548183,Total,Total
19800006,intensification,3456.2292379787573,81.0,5.453377926829268,8.03212162780064,11.852637990324958,Total,Total
19800006,mature,1078.4722421870213,22.0,5.667166363636364,-48.34648569023568,13.617073764987644,Total,Total
19800007,incipient,781.9245757307111,17.0,4.060641176470589,-179.46282679738565,12.77654535507698,Total,Total
19800007,intensification,769.2519830460517,13.0,5.158082857142857,-19.70797720797719,16.437008184744695,Total,Total
19800008,decay,1772.89927408741,25.0,6.7827512,26.581944444444428,19.69888082319345,Total,Total
19800008,incipient,3834.9902646571873,50.0,5.472236470588236,12.413657407407388,21.305501470317708,Total,Total
19800008,intensification,10357.169224791583,96.0,4.727797604166667,-46.47545331790122,29.968660951364537,Total,Total
19800008,mature,2623.07922600567,22.0,6.160815,181.23053451178453,33.119687197041294,Total,Total
19800009,decay,106.85241041045634,5.0,3.155454,25.212962962963044,5.9362450228031305,Total,Total
19800009,incipient,3231.376316922582,33.0,1.9888232352941175,-11.66526374859709,27.200137347833188,Total,Total
19800009,intensification,3819.455469644815,53.0,2.20482320754717,7.900506638714186,20.018110427907835,Total,Total
19800009,mature,362.6977676113347,14.0,3.1791264285714287,-9.995866402116423,7.196384278002673,Total,Total
19800010,incipient,1922.4971340799332,13.0,3.8482157142857134,106.58564814814808,41.078998591451565,Total,Total
19800010,intensification,5077.450991084897,42.0,6.977189761904762,42.12494488536157,33.581025073312816,Total,Total
19800010,mature,797.1456649026458,4.0,5.8290525,-88.36805555555571,55.35733784046151,Total,Total
19800011,incipient,839.1913451563906,12.0,1.3240684615384617,2.8993055555555536,19.425725582323857,Total,Total
19800011,intensification,1177.9774156358735,13.0,1.3716392307692309,25.19141737891738,25.17045759905713,Total,Total
19800012,incipient,54.388731896403456,1.0,5.253565,-160.77546296296202,15.107981082334296,Total,Total
19800012,intensification,1397.685203836982,22.0,4.06313,-122.4668560606061,17.64754045248715,Total,Total
19800013,intensification,1310.6292307572032,19.0,2.0161425,26.07821637426902,19.161246063701803,Total,Total
19800013,mature,294.76757288503137,5.0,1.37389,-103.00694444444444,16.375976271390634,Total,Total
19800014,decay,156.8580940517002,5.0,1.465726,72.0902777777778,8.714338558427789,Total,Total
19800014,incipient,566.9653151328837,13.0,1.8673638461538464,43.56392450142452,12.114643485745376,Total,Total
19800014,intensification,1762.3313007806262,37.0,1.9452060526315789,-29.361861861861858,13.230715471326024,Total,Total
19800014,mature,717.1785407620736,14.0,1.3241242857142856,-27.250330687830687,14.229732951628444,Total,Total
19800015,decay,1767.079247943322,22.0,3.327822173913044,70.75073653198653,22.31160666595104,Total,Total
19800015,incipient,722.4633029224025,15.0,2.8796353333333333,109.43827160493824,13.378950054118564,Total,Total
19800015,intensification,1059.8283437115217,26.0,3.438865769230769,21.408030626780636,11.322952390080362,Total,Total
