,track_id,phase,Total Time (h),Mean Speed (m/s),Total Distance (km),Mean Vorticity (−1 × 10−5 s−1),Mean Growth Rate (10^−5 s^−1 day^-1),Straight Line Distance (km),Genesis Season,Genesis Region
0,19970004,decay,24.0,17.634100914268828,1523.5863189928268,2.6524471999999997,1.2174900000000004,1824.9876082610347,DJF,ARG
1,19970004,intensification,30.0,13.985061117795253,1510.3866007218874,2.423268333333333,-1.1990560000000001,2769.7614617324766,DJF,ARG
2,19970006,decay,21.0,16.326372030364116,1234.2737254955273,4.554340909090909,-0.4461028571428573,1108.528319652276,DJF,SAt
3,19970006,intensification,84.0,6.168674481392623,1865.4071631731292,4.920949523809524,-0.6806742857142857,1407.8149784950672,DJF,SAt
4,19970006,mature,7.0,9.554197653668949,240.7657808724575,1.5582971428571428,-2.5054285714285713,125.3181052528656,DJF,SAt
5,19970007,decay,21.0,16.356489374350243,1236.5505967008785,2.294670909090909,-0.3794628571428572,1236.6628698925995,DJF,SE-SAO
6,19970007,intensification,15.0,12.668405910423987,684.0939191628953,1.667568,-1.2464800000000003,614.7216578533364,DJF,SE-SAO
7,19970010,decay,99.0,13.082513726052428,4662.607891965085,6.572808484848484,-0.07826909090909079,7305.410334845234,DJF,ARG
8,19970010,incipient,24.0,15.144096508459212,1308.4499383308757,6.104266666666667,-0.759310000000001,4114.604477641166,DJF,ARG
9,19970010,intensification,128.0,16.56694654826022,7634.0489694383095,4.941462170542636,1.3849087500000001,8659.062117257254,DJF,ARG
10,19970010,mature,44.0,12.603675630931376,1996.42221993953,6.724958181818182,-1.7448054545454548,7358.766514790791,DJF,ARG
11,19970011,intensification,34.0,13.968977444831753,1709.8028392474064,2.8266285714285715,-0.25833176470588226,635.6128948112801,DJF,SA-NAM
12,19970012,intensification,50.0,18.970405104068742,3414.6729187323735,2.90796568627451,0.5670719999999999,3112.5877235929847,DJF,SAt
13,19970013,decay,87.0,9.438770066154127,2956.2227847194727,3.777725172413793,-1.1586510344827585,2823.086157510885,DJF,SAt
14,19970013,intensification,52.0,11.099849562621811,2077.8918381228027,5.065711886792453,0.6089815384615386,1900.273941404011,DJF,SAt
15,19970013,mature,20.0,7.358700188849495,529.8264135971638,5.713246,0.3524639999999995,492.73633727831003,DJF,SAt
16,19970016,intensification,39.0,21.661035723097527,3041.209415522893,2.33893775,-0.045261538461538464,3019.8414376441333,DJF,SE-SAO
17,19970016,mature,19.0,15.622977531874845,1068.6116631802395,1.6513742105263158,-0.8852842105263158,1004.9826437183319,DJF,SE-SAO
18,19970017,intensification,27.0,14.334588117707854,1393.3219650412034,1.6052946428571429,-0.05851555555555542,1130.4911875015507,DJF,SAt
19,19970017,mature,2.0,10.752972888107731,77.42140479437566,1.510985,0.7169999999999996,34.11713720490913,DJF,SAt
20,19970018,intensification,18.0,11.078545044793284,717.8897189026048,1.9653410526315789,-1.027,386.0925478349616,DJF,SAt
21,19970018,mature,17.0,9.476850245121032,579.9832350014071,1.4798270588235294,-0.42026823529411766,453.46710560026355,DJF,SAt
22,19970020,decay,42.0,15.589060886964118,2357.0660061089748,3.6283516666666666,0.11737714285714292,1987.7103040132727,DJF,SAt
23,19970020,intensification,5.0,28.008362692880706,504.15052847185274,2.4473333333333334,-1.0136160000000003,503.78856559098796,DJF,SAt
24,19970020,mature,20.0,22.781670628148117,1640.2802852266645,2.9326535,1.4390399999999999,1422.1631496338186,DJF,SAt
25,19970021,decay,15.0,7.49795441099088,404.8895381935075,1.6491,-0.6322880000000002,278.27375461326386,DJF,SAt
