track_id,phase,Total Distance (km),Total Time (Hours),Mean Vorticity (−1 × 10−5 s−1),Mean Growth rate  (−1 × 10−2 s−1 day-1),Mean Speed (m/s),Region,Season
20001152,decay,271.08944509207475,2.0,2.717925,-288.9699074074075,37.651311818343714,Total,Total
20001152,incipient,439.137867644336,4.0,3.479115,-333.9293981481481,30.49568525307889,Total,Total
20001152,intensification,843.9623612154643,9.0,5.105711,-195.51183127572028,26.04822102516865,Total,Total
20001169,decay,356.2397589000775,10.0,1.290103,-20.487268518518533,9.895548858335486,Total,Total
20001169,incipient,147.14555256978375,4.0,1.579175,-108.02662037037037,10.218441150679427,Total,Total
20001169,intensification,312.46199643472096,9.0,1.685597,21.018518518518523,9.643888778849412,Total,Total
20001171,decay,3770.0794747292607,53.0,4.53964641509434,-30.966107617051026,19.759326387469923,Total,Total
20001171,incipient,912.2355119191095,12.0,6.064023333333334,-16.14969135802465,21.116562775905315,Total,Total
20001171,intensification,5720.999028859381,64.0,5.461594307692308,32.31336805555557,24.83072495164662,Total,Total
20001171,mature,1595.317770749836,23.0,5.88129695652174,-42.375704508856735,19.267122835142946,Total,Total
20001171,residual,182.51622369929703,4.0,6.907055,-106.00405092592584,12.674737756895627,Total,Total
20001175,decay,538.5461317989907,17.0,2.166368823529412,41.73951525054465,8.799773395408346,Total,Total
20001175,incipient,199.24692299004258,6.0,2.15411,32.05632716049382,9.224394582872343,Total,Total
20001175,intensification,1900.8172427023505,34.0,2.2235165714285716,1.060729847494556,15.529552636457113,Total,Total
20001178,decay,760.6485195920523,19.0,6.719826315789473,-118.42653508771924,11.12059239169667,Total,Total
20001178,incipient,477.8213307829973,12.0,6.1099741666666665,-61.19984567901236,11.060678953310122,Total,Total
20001178,intensification,1967.5456740185234,40.0,6.205889024390244,-66.44618055555556,13.663511625128635,Total,Total
20001178,mature,253.9612646788603,10.0,5.643694999999999,-21.67013888888894,7.0544795744127855,Total,Total
20001179,decay,1001.4161062950084,17.0,2.7506117647058823,-54.31168300653596,16.363008272794257,Total,Total
20001179,incipient,375.426123051365,6.0,2.5872433333333333,-77.38811728395062,17.380839030155787,Total,Total
20001179,intensification,773.612043973288,26.0,2.4201722222222224,-44.97551638176638,8.265085939885557,Total,Total
20001180,decay,1342.7246659637185,17.0,4.217894117647059,-35.60117102396517,21.939945522282983,Total,Total
20001180,incipient,545.4215860436211,6.0,3.98315,-46.55671296296291,25.25099935387135,Total,Total
20001180,intensification,1525.5566509283644,29.0,3.189834666666667,-102.320003192848,14.612611598930695,Total,Total
20001181,decay,905.367547800711,11.0,2.193751818181818,-65.4040404040404,22.86281686365432,Total,Total
