track_id,phase,Total Distance (km),Total Time (Hours),Mean Vorticity (−1 × 10−5 s−1),Mean Growth rate (s−1 day-1),Mean Speed (m/s),Region,Season
19851092,intensification,2707.4874281622992,23.0,2.963265652173913,-0.038790257648953316,32.69912352853019,Total,Total
19851096,intensification,730.3870523147758,11.0,1.8089436363636364,-0.14823127104377107,18.44411748269636,Total,Total
19851099,intensification,1475.3070716090929,15.0,2.565827333333333,-0.0006574074074073967,27.320501326094316,Total,Total
19851100,decay,727.0324882429288,12.0,5.406241666666666,-0.1778115354938272,16.829455746364093,Total,Total
19851100,decay 2,62.121409916301694,1.0,3.81437,-0.13192129629629654,17.255947198972695,Total,Total
19851100,incipient,270.4686101928311,5.0,6.5493939999999995,-0.12122453703703688,15.026033899601726,Total,Total
19851100,intensification,3711.036937636883,44.0,6.059182045454546,0.05143308080808081,23.428263495182346,Total,Total
19851100,mature,722.5519792405594,12.0,7.106680833333333,-0.0001234567901234946,16.725740260198133,Total,Total
19851101,intensification,673.0625319612305,16.0,1.7974762499999999,0.022848668981481485,11.685113402104697,Total,Total
19860001,intensification,4271.365125543115,37.0,3.713201891891892,-0.034765390390390394,32.06730574732068,Total,Total
19860002,decay,2953.8474252989013,40.0,5.36054925,-0.12133333333333339,20.51282934235348,Total,Total
19860002,decay 2,615.9928323076135,7.0,7.401231428571428,-0.008098544973545015,24.44416001220689,Total,Total
19860002,incipient,303.97589643518154,5.0,7.182198,-0.018627314814814618,16.88754980195453,Total,Total
19860002,intensification,3977.9732754631327,50.0,6.801038200000001,0.020785879629629644,22.099851530350737,Total,Total
19860002,mature,1313.2997818700467,24.0,4.632646666666667,-0.04651089891975311,15.200228956829244,Total,Total
19860003,decay,868.1165367986888,12.0,5.552980000000001,0.0848611111111111,20.09529020367335,Total,Total
19860003,decay 2,238.26256536331303,7.0,5.201307142857142,-0.17162863756613755,9.454863704893375,Total,Total
19860003,incipient,683.114286306281,5.0,4.881216,-0.053740740740740624,37.95079368368228,Total,Total
19860003,intensification,1879.9751479821412,50.0,7.5516634,-0.09995462962962963,10.444306377678561,Total,Total
19860003,mature,605.8340706902521,12.0,5.21416,-0.03466917438271611,14.023936821533614,Total,Total
19860004,intensification,775.206951887788,20.0,1.9560775,-0.05144502314814813,10.766763220663723,Total,Total
19860005,intensification,1997.484796202737,28.0,2.645116551724138,0.12205729166666666,19.8163174226462,Total,Total
19860006,intensification,2683.7500834899415,35.0,2.2060983333333333,0.027693121693121693,21.29960383722176,Total,Total
19860006,mature,684.8322931838893,12.0,1.9381875,-0.014906442901234563,15.852599379256697,Total,Total
