track_id,phase,Total Distance (km),Total Time (Hours),Mean Vorticity (−1 × 10−5 s−1),Mean Growth rate  (−1 × 10−2 s−1 day-1),Mean Speed (m/s),Region,Season
19981152,decay,143.15554959579939,5.0,4.096064,43.210648148148124,7.953086088655521,Total,Total
19981152,incipient,1189.3578297472202,31.0,3.6885765625,-15.402479091995216,10.6573282235414,Total,Total
19981152,intensification,1321.1577323364606,28.0,3.645975,-38.31845238095238,13.106723535083935,Total,Total
19981161,decay,90.094601020147,5.0,9.700484,-79.33564814814805,5.005255612230389,Total,Total
19981161,incipient,1023.2738887876975,31.0,7.89537375,-80.19003882915176,9.169120867273275,Total,Total
19981161,intensification,1778.3769992096493,45.0,6.957035555555556,-83.3611111111111,10.977635797590429,Total,Total
19981162,decay,70.31121291704768,5.0,2.465408,-93.67361111111109,3.906178495391538,Total,Total
19981162,incipient,538.226019106841,31.0,2.09288,-27.40106033452807,4.822813791279938,Total,Total
19981162,intensification,579.0676223320218,24.0,2.2675395833333334,-16.37731481481482,6.702171554768771,Total,Total
19981166,decay,101.60710529070383,5.0,1.9652180000000001,-13.856481481481538,5.644839182816879,Total,Total
19981166,incipient,1010.7494721442381,31.0,2.43981875,-7.399566905615304,9.056894911686722,Total,Total
19981166,intensification,1991.8451699171908,42.0,2.4110707142857146,-8.276014109347427,13.173579166118987,Total,Total
19981167,decay,93.92344332264909,5.0,2.911982,-50.604166666666664,5.217969073480505,Total,Total
19981167,incipient,138.82532084003714,8.0,2.8305077777777776,-13.842592592592688,4.820323640279067,Total,Total
19981167,intensification,163.86155520505176,8.0,3.0251175,21.64207175925931,5.689637333508742,Total,Total
19981168,incipient,11.20486564291638,1.0,2.082005,28.460648148148017,3.1124626785878835,Total,Total
19981168,intensification,107.04116830771964,5.0,2.12216,-17.726851851851823,5.946731572651092,Total,Total
19981169,decay,694.6257698402825,5.0,5.72855,297.21990740740745,38.590320546682364,Total,Total
19981169,incipient,2981.359177203465,29.0,9.681309,50.11693805874836,28.557080241412503,Total,Total
19981169,intensification,2157.9271234658677,21.0,9.03952,164.83079805996474,28.544009569654335,Total,Total
19981170,decay,229.89274111010144,5.0,3.309964,-174.28703703703704,12.771818950561192,Total,Total
19981170,incipient,868.6488595067696,31.0,2.2480296875,41.01217144563919,7.783591931064244,Total,Total
19981170,intensification,772.647743863676,30.0,2.4453666666666667,-50.25347222222222,7.154145776515519,Total,Total
19981171,decay,142.1077501529257,5.0,1.927862,0.49305555555554753,7.894875008495872,Total,Total
19981171,incipient,835.5750466544285,31.0,1.6397503125,-13.731705495818392,7.487231600846134,Total,Total
