,track_id,phase,Total Time (h),Mean Speed (m/s)_x,Mean Speed (m/s)_y,Total Distance (km),Mean Vorticity (−1 × 10−5 s−1),Mean Growth Rate (10^−5 s^−1 day^-1),Straight Line Distance (km)
0,20201506,decay,10.0,14.213023044222558,14.213023044222558,511.6688295920121,3.1474496363636364,3.221011200000001,510.3355144816942
1,20201506,intensification,60.0,21.287833432922678,21.287833432922678,4598.172021511298,3.627068,-0.7975576000000001,4167.374035253253
2,20201527,decay,62.0,15.223303180280904,15.223303180280904,3397.8412698386983,5.56801920967742,-3.0577916129032263,4592.331048912968
3,20201527,decay 2,9.0,11.547363924018665,11.547363924018665,374.13459113820477,5.572317333333334,-0.8402186666666651,337.122153506882
4,20201527,incipient,12.0,9.740291325184076,9.740291325184076,420.78058524795216,6.786182749999999,-1.3286920000000002,396.1748874024804
5,20201527,intensification,59.0,20.280265403051473,20.280265403051473,4307.528371608133,6.290224433333333,3.273708610169491,5314.297863351708
6,20201527,mature,33.0,17.062365889043235,17.062365889043235,2027.0090676183365,10.321223121212121,-0.3593476363636357,3839.00608916276
7,20201535,decay,72.0,8.142830422894427,8.142830422894427,2110.621645614235,6.32603125,-0.5474756666666666,3772.913457767871
8,20201535,decay 2,9.0,9.889111713465203,9.889111713465203,320.40721951627256,8.601556777777779,-0.6401546666666699,283.7649687486827
9,20201535,incipient,21.0,10.927323684407092,10.927323684407092,826.1056705411762,5.819037095238095,-0.5748091428571428,2733.8405901477468
10,20201535,intensification,76.0,6.044283062171358,6.044283062171358,1653.7158458100837,4.285216428571428,0.37729894736842123,4357.577228527405
11,20201535,mature,43.0,4.259619231451472,4.259619231451472,659.3890570286878,4.399560790697675,-0.014593674418604327,3966.021240206379
12,20201544,intensification,27.0,17.347709978502785,17.347709978502785,1686.1974099104705,1.3177214285714285,0.46251288888888886,1562.3616054528038
13,20201544,mature,7.0,21.011501175396717,21.011501175396717,529.4898296199973,2.360482857142857,4.61884457142857,454.33280989765296
14,20201550,intensification,22.0,18.213345449190896,18.213345449190896,1442.496959575919,3.9041614347826084,-1.7715927272727272,1432.466951181272
15,20201550,mature,19.0,21.960359444678758,21.960359444678758,1502.088586016027,2.4832366842105262,-1.4576867368421051,1427.8594882955992
16,20201564,decay,51.0,19.389330190600493,19.389330190600493,3559.8810229942505,8.11272362745098,-1.9093849411764707,5273.682287860249
17,20201564,decay 2,9.0,21.712077226102334,21.712077226102334,703.4713021257156,7.531371000000001,-0.6120213333333334,633.4154599082916
18,20201564,incipient,12.0,19.87400310651704,19.87400310651704,858.5569342015363,8.528394083333334,0.8605039999999988,818.8550078825252
19,20201564,intensification,10.0,22.17118766102537,22.17118766102537,798.1627557969134,7.773632363636364,-2.5229136,5632.704765807935
20,20201564,mature,33.0,27.1092693315955,27.1092693315955,3220.5811965935454,6.3443823030303035,4.985643636363637,5700.68258126399
21,20201567,decay,30.0,24.94232612058054,24.94232612058054,2693.771221022698,2.3603422333333333,-0.7248392000000002,4166.384398645176
22,20201567,incipient,12.0,42.02149111059856,42.02149111059856,1815.3284159778577,1.7300513333333332,1.3733320000000004,1625.804863235412
23,20201567,intensification,2.0,39.31092437276513,39.31092437276513,283.0386554839089,3.3843595,6.262452,132.45060499723562
24,20201567,mature,29.0,22.90641895271298,22.90641895271298,2391.430138663235,2.763081133333333,1.117050206896552,2315.985661880214
25,20201572,decay,69.0,10.007903443469928,10.007903443469928,2485.96321535793,5.972713115942029,-0.11847652173913056,4022.6264836300825
26,20201572,decay 2,9.0,13.090971022683894,13.090971022683894,424.1474611349581,7.836024666666666,-2.3397653333333346,367.4859184170181
27,20201572,incipient,21.0,21.22645696340407,21.22645696340407,1604.7201464333475,5.468522380952381,0.2632308571428571,3665.1764859366344
28,20201572,intensification,36.0,15.328401072999018,15.328401072999018,1986.560779060673,4.850614805555555,-0.599729333333333,3695.5183732509076
29,20201572,mature,25.0,10.914729429065922,10.914729429065922,982.325648615933,3.224427346153846,2.8192684800000007,5245.235663965177
30,20201588,decay,30.0,14.949552577473495,14.949552577473495,1614.5516783671374,2.783644166666667,-1.4286512,2195.3142200879165
31,20201588,incipient,12.0,16.31899700136324,16.31899700136324,704.9806704588921,1.7738751666666666,-1.395728,651.6863081292304
32,20201588,mature,3.0,9.959611205023295,9.959611205023295,107.5638010142516,3.71343025,0.0838959999999993,107.69660789932304
33,20201617,decay,48.0,16.134760226617335,16.134760226617335,2788.0865671594756,6.197174265306122,1.917457,2788.3645955803863
34,20201617,decay 2,9.0,20.7926677988774,20.7926677988774,673.6824366836278,6.062436111111111,-2.949789333333335,606.5156315130389
35,20201617,incipient,21.0,9.309086318694611,9.309086318694611,703.7669256933125,6.507363142857143,2.2686971428571434,2806.8036431199525
36,20201617,intensification,36.0,15.690166845036325,15.690166845036325,2033.4456231167078,5.351967833333333,-3.088178666666667,4242.671276878017
37,20201617,mature,13.0,30.257188728124145,30.257188728124145,1416.03643247621,2.9076897692307693,-2.8024375384615374,5327.154205018446
