track_id,phase,Total Distance (km),Total Time (Hours),Mean Vorticity (−1 × 10−5 s−1),Mean Growth rate (−1 × 10^−2 s−1 day-1),Mean Speed (m/s),Region,Season
19951171,decay,3597.4577923907686,49.0,4.447122857142857,-26.76067649281935,20.39375165754404,Total,Total
19951171,incipient,1166.5378067072058,10.0,4.951941818181818,-183.2939814814815,32.403827964089054,Total,Total
19951171,intensification,3103.2888061908293,42.0,4.426794523809524,17.58652998236332,20.524396866341466,Total,Total
19951171,intensification 2,460.9927175746907,9.0,2.6494933333333335,-132.61059670781893,14.228170295515145,Total,Total
19951171,mature,1863.5964410407446,14.0,4.696359285714286,-40.69940476190477,36.97611986191954,Total,Total
19951174,decay,5387.000447493328,49.0,9.797551428571428,96.65367535903252,30.538551289644715,Total,Total
19951174,incipient,538.7597601633192,10.0,4.883096363636364,-20.153935185185173,14.965548893425536,Total,Total
19951174,intensification,3137.3682716691055,42.0,5.284956666666666,11.54431216931217,20.749790156541707,Total,Total
19951174,intensification 2,2463.2167100564816,29.0,6.685608965517241,-226.68582375478925,23.594029789813042,Total,Total
19951174,mature,1355.0420498785732,14.0,5.897857142857142,34.38574735449738,26.8857549579082,Total,Total
19951178,incipient,146.33155324710776,10.0,2.605309090909091,-20.510416666666675,4.064765367975216,Total,Total
19951178,intensification,1007.1609658336638,42.0,2.194586666666667,38.990024250440925,6.661117498899894,Total,Total
19951178,mature,407.3109082635041,12.0,2.7483649999999997,-200.2719907407408,9.428493246840372,Total,Total
19951180,incipient,609.5616136954632,10.0,4.486269090909091,-198.10532407407408,16.9322670470962,Total,Total
19951180,intensification,159.99931472435875,7.0,3.695865714285714,-45.58697089947092,6.349179155728523,Total,Total
19951181,decay,49.41126405194615,2.0,1.2513100000000001,-131.94444444444443,6.862675562770298,Total,Total
19951181,incipient,582.2675710955045,10.0,3.0537509090909087,24.552083333333353,16.17409919709735,Total,Total
19951181,intensification,2343.915368500637,42.0,2.8249661904761902,-24.66187169312169,15.50208577050686,Total,Total
19951181,mature,598.241106551078,14.0,1.8454578571428573,-67.12218915343917,11.869863225219804,Total,Total
19960001,decay,11341.864584658386,142.0,7.007123450704225,-29.221847287428268,22.186746057625953,Total,Total
