track_id,phase,Total Distance (km),Total Time (Hours),Mean Vorticity (−1 × 10−5 s−1),Mean Growth rate (s−1 day-1),Mean Speed (m/s),Region,Season
20171183,decay,2405.8393219577324,42.0,3.198992142857143,-0.07088844797178132,15.911635727233682,Total,Total
20171183,incipient,1243.8089694489765,21.0,3.61681380952381,-0.06365906084656087,16.452499595885932,Total,Total
20171183,intensification,4018.0988841444455,47.0,3.145599361702128,-0.0031557821118991273,23.747629338915164,Total,Total
20171183,mature,1179.7646672865383,15.0,3.5323599999999997,0.05180941358024692,21.847493838639597,Total,Total
20171195,decay,169.0797565582754,6.0,5.915814999999999,-0.01685956790123451,7.827766507327564,Total,Total
20171195,incipient,686.1705692591673,20.0,5.770716,-0.022319444444444482,9.530146795266212,Total,Total
20171195,intensification,126.30880032608282,7.0,5.758787142857143,0.014279100529100527,5.012253981193763,Total,Total
20171195,mature,118.62188843284463,2.0,5.75989,0.08078703703703688,16.475262282339532,Total,Total
20171198,decay,2088.1162204632283,40.0,3.512147,-0.028252314814814824,14.500807086550198,Total,Total
20171198,incipient,1895.8886935881694,21.0,6.269895238095238,0.10510967813051149,25.077892772330284,Total,Total
20171198,intensification,2972.106404325783,47.0,8.16143659574468,-0.061352935382190665,17.56564068750463,Total,Total
20171198,mature,1752.599618177775,15.0,4.855484000000001,-0.09868132716049388,32.455548484773615,Total,Total
20171200,decay,186.85623928166456,6.0,5.86982,-0.07816358024691354,8.650751818595582,Total,Total
20171200,incipient,821.6468510679728,21.0,4.55096619047619,-0.05182484567901235,10.8683445908462,Total,Total
20171200,intensification,2539.271567196022,47.0,3.1330317021276595,-0.07889356776989755,15.00751517255332,Total,Total
20171200,mature,92.73862841909278,2.0,6.018985,-0.02132523148148164,12.88036505820733,Total,Total
20171201,decay,519.4393568662365,6.0,1.1995866666666666,-0.03984182098765431,24.04811837343688,Total,Total
20171201,incipient,2702.400602737398,20.0,1.1994250000000002,-0.004282407407407411,37.53334170468609,Total,Total
20171201,intensification,611.7419285518764,7.0,1.5722242857142859,-0.08521164021164017,24.275473355233192,Total,Total
20171201,mature,123.10581072312137,2.0,1.3702,-0.14986111111111114,17.09802926710019,Total,Total
20171202,decay,153.15340226477412,6.0,1.939705,0.03745756172839507,7.090435290035839,Total,Total
20171202,incipient,268.94857278132645,21.0,1.738997142857143,-0.050016534391534404,3.5575208039857995,Total,Total
20171202,intensification,170.5786427614597,8.0,1.85079375,0.02263599537037041,5.9228695403284615,Total,Total
20171202,mature,38.518226327568755,2.0,1.8465099999999999,-0.017800925925925998,5.349753656606771,Total,Total
20171203,decay,120.85460349255575,1.0,1.26805,-0.05807870370370383,33.5707231923766,Total,Total
20171203,intensification,453.8348895451038,4.0,1.5420924999999999,-0.023579282407407427,31.516311773965544,Total,Total
20171203,mature,220.3438052118018,2.0,1.3662649999999998,-0.09698495370370364,30.603306279416916,Total,Total
20180001,decay,1637.6894521694376,27.0,3.2736425925925925,-0.03725908779149521,16.84865691532343,Total,Total
20180001,incipient,1607.8791143402093,21.0,6.532836190476191,0.08739528218694886,21.268242253177373,Total,Total
20180001,intensification,2754.6102054178523,47.0,6.163827659574468,-0.03214539007092199,16.28020215967998,Total,Total
20180001,mature,766.4717124342097,15.0,4.376642666666667,-0.14030864197530857,14.193920600633515,Total,Total
20180002,decay,413.01056021333955,6.0,4.42852,-0.016481481481481517,19.12085926913609,Total,Total
