,track_id,phase,Total Time (h),Mean Speed (m/s)_x,Mean Speed (m/s)_y,Total Distance (km),Mean Vorticity (−1 × 10−5 s−1),Mean Growth Rate (10^−5 s^−1 day^-1),Straight Line Distance (km)
0,20020094,decay,33.0,14.148699527927691,14.148699527927691,1680.8655039178097,1.9419967647058822,-0.49663272727272717,715.7118212637045
1,20020094,incipient,2.0,17.408775356499703,17.408775356499703,125.34318256679785,1.5625499999999999,2.4461999999999984,86.16705245777591
2,20020095,decay,30.0,8.882374142637708,8.882374142637708,959.2964074048725,1.6527916129032258,0.02033599999999999,992.9091273248407
3,20020095,incipient,13.0,8.735605823266212,8.735605823266212,408.8263525288587,1.7074284615384616,0.2575753846153844,126.72832662267044
4,20020096,decay,23.0,16.978602066181637,16.978602066181637,1405.8282510798397,4.8184008333333335,1.4844834782608693,1605.4658956701776
5,20020096,incipient,14.0,9.377187204271596,9.377187204271596,472.61023509528843,6.002262142857143,2.3480400000000006,521.8983404493824
6,20020096,intensification,24.0,13.88589042848482,13.88589042848482,1199.7409330210885,5.952589583333334,-1.7262000000000004,1165.1716150171826
7,20020096,mature,4.0,14.86543327581953,14.86543327581953,214.06223917180122,4.575010000000001,-3.4300199999999954,177.5299361142505
8,20020097,decay,38.0,9.009758953050481,9.009758953050481,1232.5350247773058,1.9884151282051283,-0.2710547368421053,1959.18802595011
9,20020097,incipient,14.0,6.034675848202849,6.034675848202849,304.1476627494236,2.363683571428571,-0.2667942857142856,261.07271420689693
10,20020097,intensification,24.0,7.961979562425943,7.961979562425943,687.9150341936015,2.1038208333333333,-0.38466,566.9316424793975
11,20020097,mature,14.0,10.390606137673995,10.390606137673995,523.6865493387693,1.6641707142857143,-0.028937142857142835,375.4478367441065
12,20020098,decay,18.0,7.861705668282864,7.861705668282864,509.4385273047296,1.4622515789473685,-0.09022666666666652,439.6831598583077
13,20020098,incipient,5.0,7.154399982748326,7.154399982748326,128.7791996894699,1.466534,-0.10099200000000078,109.32878808592866
14,20020099,decay,9.0,8.011431162986323,8.011431162986323,259.5703696807569,3.844076,-0.09938666666666753,631.1675722683354
15,20020099,incipient,14.0,10.393362032519109,10.393362032519109,523.8254464389631,4.260022142857143,1.8879257142857153,675.0212083194494
16,20020099,intensification,19.0,20.38264660391597,20.38264660391597,1394.1730277078523,3.219567894736842,-2.424063157894737,1335.3184084538348
17,20020100,decay,38.0,3.135045868123884,3.135045868123884,428.8742747593474,1.7008744736842105,-0.26650736842105244,615.9657189807713
18,20020100,incipient,13.0,3.1251026533837054,3.1251026533837054,146.25480417835743,2.202620714285714,-0.5129353846153852,91.55639580485482
19,20020100,intensification,92.0,3.0264816302771833,3.0264816302771833,1002.3707159478031,2.107751847826087,0.031082608695652138,505.1781267238098
20,20020100,mature,37.0,3.776059440649155,3.776059440649155,502.97111749446753,1.8402497297297298,-0.3113967567567567,464.81876747313055
21,20020101,decay,4.0,5.534676073954394,5.534676073954394,79.69933546494327,2.8554675,-0.48419999999999863,53.01816120595591
22,20020101,incipient,10.0,9.985727905192757,9.985727905192757,359.48620458693927,2.565897272727273,1.6397039999999996,429.0309254696867
23,20020101,intensification,19.0,6.626444959940654,6.626444959940654,453.2488352599408,2.503327368421053,-0.5430442105263158,223.28188381752364
24,20020103,decay,31.0,9.612923794736549,9.612923794736549,1072.802295492599,5.015310967741935,-0.04511225806451599,1246.2028126135658
25,20020103,incipient,6.0,19.01153095690752,19.01153095690752,410.64906866920245,2.503274285714286,1.2492000000000003,427.621395490579
26,20020103,intensification,49.0,11.880874402352767,11.880874402352767,2095.7862445750284,3.4285159183673466,-0.7999787755102042,2412.8885381346618
27,20020103,mature,14.0,5.661182535784414,5.661182535784414,285.3235998035345,4.4239057142857146,2.6330571428571434,223.2664522517397
28,20020104,decay,27.0,13.588962981203244,13.588962981203244,1320.8472017729553,7.455082962962963,-2.6645777777777773,1260.197893873681
29,20020104,incipient,0.0,,,0.0,4.40775,,0.0
30,20020104,intensification,69.0,7.405780628250611,7.405780628250611,1839.5959080574519,7.038513043478261,1.4698086956521734,3346.916017729147
31,20020104,mature,14.0,9.04153367088818,9.04153367088818,455.6932970127643,10.43942142857143,-1.014017142857142,422.7056413856567
32,20020105,decay,83.0,16.56152269985419,16.56152269985419,4948.5829827164325,4.289208072289157,-1.4910043373493975,6256.46540721412
33,20020105,incipient,0.0,,,0.0,3.49655,,0.0
34,20020105,intensification,92.0,15.711809549100906,15.711809549100906,5203.75132266222,4.129102826086957,0.3276182608695652,7123.895059128338
35,20020105,mature,37.0,11.634551617781238,11.634551617781238,1549.722275488461,4.593561081081081,1.6507329729729725,5957.424570144361
36,20020107,decay,21.0,5.098693292894284,5.098693292894284,385.46121294280783,2.5076476190476193,-0.5601942857142858,269.4303944454216
37,20020107,intensification,0.0,,,0.0,2.60751,,0.0
38,20020107,mature,14.0,8.140905676840125,8.140905676840125,410.3016461127423,2.6665607142857146,0.21829714285714252,316.7261399860097
39,20020109,decay,27.0,15.83812386254892,15.83812386254892,1539.465639439755,2.4997670370370373,-0.13126222222222236,1459.2722129577019
40,20020109,intensification,30.0,22.169754431504728,22.169754431504728,2394.3334786025107,2.531152,0.5943120000000001,1992.9342384439085
41,20020109,mature,11.0,14.251541990628176,14.251541990628176,564.3610628288758,2.6638924999999998,-1.1415490909090904,460.9069973703849
42,20020110,decay,27.0,14.6505693651656,14.6505693651656,1424.0353422940964,2.4223381481481483,0.1846222222222222,252.51620714157502
43,20020110,intensification,5.0,16.778078041703314,16.778078041703314,302.00540475065964,2.638488,-3.47016,168.8026041622948
