,track_id,phase,Total Time (h),Mean Speed (m/s),Total Distance (km),Mean Vorticity (−1 × 10−5 s−1),Mean Growth Rate (10^−5 s^−1 day^-1),Straight Line Distance (km)
0,20040253,decay,44.0,7.646510679665215,1211.20729165897,4.262958666666667,0.5575145454545459,1445.8221899205141
1,20040253,incipient,3.0,9.87233952900881,106.62126691329516,3.898543333333334,-0.16424000000000305,847.7099726299301
2,20040253,intensification,25.0,6.6994381704791905,602.9494353431272,4.0440228000000005,1.8213311999999993,1135.4871639304013
3,20040253,mature,10.0,7.703481428680062,277.32533143248224,4.421367,0.2061600000000013,1106.432616975699
4,20040254,decay,21.0,14.10905457871043,1066.6445261505085,2.737850952380952,-3.013817142857143,1008.4736085391748
5,20040254,incipient,0.0,,0.0,2.20259,,0.0
6,20040254,intensification,13.0,19.974536782932276,934.8083214412304,3.409373846153846,3.0947261538461537,787.2978833648585
7,20040254,mature,5.0,18.309949134757137,329.5790844256284,3.868956,-0.5500319999999987,264.69350608172664
8,20040255,decay,12.0,7.702732022426193,332.7580233688115,1.2775183333333333,-0.7313800000000001,273.77969123334094
9,20040255,intensification,7.0,9.519433438423524,239.88972264827285,1.29948,1.8609942857142854,172.5525592623587
10,20040255,mature,5.0,7.450646591751659,134.11163865152986,1.4741199999999999,-0.8505600000000001,92.28133191296632
11,20040256,decay,16.0,20.537752695711454,1182.9745552729798,2.87068,-0.84294,878.6699320075478
12,20040256,incipient,1.0,26.275145559667056,94.5905240148014,1.17144,2.18976,94.75878890434626
13,20040256,intensification,12.0,16.826804231969607,726.917942821087,2.6372291666666667,4.24858,601.2221250399389
14,20040256,mature,5.0,19.424670462845544,349.6440683312198,3.156032,-0.5721599999999988,268.4183705254921
15,20040256,residual,14.0,15.687093078087662,790.6294911356182,2.8279099999999997,0.7838914285714284,725.16969694122
16,20040259,decay,8.0,22.974205123180997,661.6571075476127,4.3758011111111115,2.59245,1610.3404840213882
17,20040259,incipient,9.0,5.600639068405475,181.46070581633742,8.221133333333334,-2.1851199999999977,147.12404293436552
18,20040259,intensification,15.0,5.41823867994019,292.5848887167703,6.360572,-4.898512000000001,206.28093803810373
19,20040259,mature,5.0,5.278463386826549,95.01234096287789,4.123422,-3.0354239999999977,68.12037879778778
20,20040259,residual,14.0,16.219093832522987,817.4423291591585,7.24158,5.377919999999999,706.9163253127219
21,20040261,decay,16.0,22.066238836369195,1271.0153569748657,5.395291176470588,-0.9478499999999997,3589.884478635005
22,20040261,incipient,9.0,13.764473198739744,445.9689316391677,9.33778,0.2611733333333319,388.40692046937113
23,20040261,intensification,15.0,17.304854248627617,934.4621294258914,8.298285333333332,-3.8229119999999996,865.1289463402044
24,20040261,mature,10.0,23.804629768844077,856.9666716783868,5.247625,-3.902783999999999,1817.5746356527136
25,20040261,residual,14.0,18.62403045442182,938.6511349028598,8.360539285714285,4.627165714285715,879.8167230423705
26,20040262,decay,6.0,13.942499007480796,301.1579785615852,1.8819333333333332,0.22999999999999954,249.51720920030544
27,20040262,incipient,9.0,6.83092250771619,221.32188925000455,2.958852222222222,2.2720266666666666,176.45386940625843
28,20040262,intensification,15.0,10.10493082954719,545.6662647955483,2.8495426666666663,-1.5749600000000001,516.7567767330125
29,20040262,mature,5.0,13.75991657873951,247.67849841731118,1.981684,-2.838432,204.07473628357175
30,20040262,residual,13.0,10.37185642361709,485.4028806252798,1.847794285714286,2.345372307692308,477.28214278723055
31,20040263,decay,14.0,19.694310892639002,992.5932689890055,2.6250307142857143,-0.7969028571428568,914.0683647729927
32,20040263,incipient,8.0,23.62949364924176,680.5294170981625,2.041482222222222,3.92847,644.6295409343082
33,20040263,intensification,15.0,18.0894426917082,976.8299053522429,2.442391333333333,1.0533439999999998,860.6395230378761
34,20040263,mature,5.0,18.93403362363417,340.81260522541515,2.9799979999999997,-1.5957120000000002,301.37076248720365
35,20040265,decay,25.0,6.170354357799647,555.3318922019682,3.6432184000000003,0.9997824000000002,1066.7177899345224
36,20040265,incipient,4.0,10.187347867233363,146.69780928816044,3.56715,-2.6347799999999997,124.5213560791583
37,20040265,intensification,18.0,7.12209831990727,461.5119711299911,2.909377894736842,-1.013053333333333,907.1107500050083
38,20040265,mature,15.0,7.686394501293341,415.06530306984047,3.438382,0.016207999999999605,993.0674453293251
39,20040266,decay,29.0,17.52589066189604,1829.7029851019465,4.095313448275862,-0.051955862068965505,2998.4830991282333
40,20040266,incipient,6.0,19.055054890788583,411.5891856410334,4.653103333333333,3.14536,2852.2434264903754
41,20040266,intensification,21.0,16.973637254639577,1283.2069764507523,5.091754761904762,0.610559999999999,2929.300228039091
42,20040266,mature,13.0,14.781910486199093,691.7934107541175,4.304559285714285,0.48051692307692445,1590.7840973650245
43,20040266,residual,19.0,14.906850025653279,1019.6285417546843,3.7611821052631575,-1.7143957894736839,908.6289201584603
44,20040267,decay,36.0,7.15680526777309,927.5219627033925,5.56810945945946,0.07661999999999952,2180.8185859714536
45,20040267,incipient,8.0,8.605460171686607,247.8372529445743,5.240635,0.2952600000000025,2043.139426638314
46,20040267,intensification,32.0,8.401077728031995,967.8041542692857,5.32275125,-0.29733750000000114,1732.1571123200338
47,20040267,mature,18.0,7.782367443671335,504.29741034990246,5.456096666666666,-0.6745733333333325,2265.1618206353264
48,20040267,residual,19.0,13.990936076228627,956.9800276140381,5.023027368421053,0.017204210526316283,811.7488006581989
49,20040268,decay,7.0,12.342919035239065,311.04155968802445,2.11192625,0.7800685714285721,515.5856004588438
50,20040268,incipient,4.0,12.560897894655557,180.87692968304006,1.9977225,-1.2015000000000002,89.81989425977133
51,20040268,intensification,13.0,10.675377707845852,499.6076767271859,1.922083846153846,-0.4475076923076923,398.2207302542864
52,20040268,mature,6.0,12.858308159822654,277.7394562521693,2.1308116666666668,-1.090440000000001,217.81304021034717
53,20040270,decay,30.0,13.686798635145875,1478.1742525957545,7.847787333333333,-0.5856160000000017,3860.242600221313
54,20040270,incipient,9.0,17.346878010922012,562.0388475538732,6.806831111111111,1.4521866666666694,4013.133190970495
55,20040270,intensification,49.0,15.388315173585534,2714.498796620488,6.580117346938775,-0.6412212244897963,4626.342922258457
56,20040270,mature,19.0,17.601882239705986,1203.9687451958894,6.2973514999999995,1.1091284210526333,5990.033260023523
57,20040270,residual,19.0,11.684401956296867,799.2130938107058,9.174451052631579,-0.9805263157894727,731.2066606833995
58,20040272,decay,8.0,9.147201540598255,263.43940436922975,2.0238875,-0.5410499999999994,183.19217966608258
59,20040272,incipient,3.0,7.503844554645563,81.04152119017209,1.6800599999999999,0.2914399999999997,80.81944062508023
60,20040272,intensification,13.0,3.8064110577618493,178.14003750325455,1.870143846153846,0.7272184615384619,78.95180085345768
61,20040272,mature,4.0,3.578411142989186,51.52912045904428,2.13864,0.1843799999999982,24.886942372176
62,20040272,residual,19.0,7.454174077671372,509.86550691272186,2.178711578947368,0.27564631578947385,375.0070175778285
63,20040273,decay,25.0,7.244208334407812,651.9787500967032,3.0001148,-0.8483615999999998,909.3577016326119
