track_id,phase,Total Distance (km),Total Time (Hours),Mean Vorticity (−1 × 10−5 s−1),Mean Growth rate (s−1 day-1),Mean Speed (m/s),Region,Season
19891146,decay,3977.056292386278,79.0,5.8143106329113925,-0.013777103844350663,13.984023531597321,Total,Total
19891146,incipient,927.0003259207894,19.0,8.472244,0.029465765107212386,13.55263634387119,Total,Total
19891146,intensification,10425.994623960361,159.0,6.654680251572327,-0.04759550430934079,18.2145258979042,Total,Total
19891146,mature,1814.80242215424,36.0,6.3204030555555555,0.010603459362139921,14.003105109214816,Total,Total
19891150,decay,68.60272718748138,3.0,4.866773333333334,-0.06161265432098764,6.352104369211239,Total,Total
19891150,incipient,407.38083397943103,9.0,5.059193,-0.06187499999999999,12.573482530229354,Total,Total
19891150,intensification,1024.9383306461823,27.0,5.081312592592592,-0.05583847736625514,10.544633031339323,Total,Total
19891150,mature,52.46476608446383,4.0,5.0200225,-0.04165798611111122,3.643386533643322,Total,Total
19891151,incipient,106.81133080696833,3.0,1.508385,-0.07745756172839512,9.889938037682253,Total,Total
19891151,intensification,59.12563605050707,3.0,1.4403166666666667,0.0062692901234568275,5.474595930602506,Total,Total
19891158,decay,283.59153479620994,9.0,1.99468,-0.00015817901234565872,8.752825148031171,Total,Total
19891158,incipient,491.97433557122696,11.0,2.2808875,-0.012627314814814833,12.423594332606742,Total,Total
19891158,intensification,2940.288760695819,76.0,1.9243217105263157,-0.018355415448343078,10.746669446987642,Total,Total
19891158,mature,153.1999177497302,4.0,2.3918525,-0.04381944444444445,10.638883177064598,Total,Total
19891159,decay,3075.2616948432847,26.0,4.529589615384615,0.0005595619658120139,32.85535998764193,Total,Total
19891159,incipient,1009.6683839317184,11.0,5.3168033333333335,0.05128682659932659,25.496676361912083,Total,Total
19891159,intensification,10635.83855189314,116.0,6.036761896551724,-0.014868295019157093,25.468962049552545,Total,Total
19891159,mature,2270.9102825897226,24.0,4.561670833333333,-0.007750771604938292,26.28368382626994,Total,Total
19900001,decay,2681.8266992234066,26.0,4.69404576923077,0.01847444800569801,28.651994649822722,Total,Total
19900001,incipient,2002.391521206351,19.0,4.3689325,0.012529239766081874,29.274729842198113,Total,Total
19900001,intensification,10799.640204187763,119.0,4.8223473109243695,-0.011973233737939615,25.209244174107756,Total,Total
19900001,mature,2861.0592656039644,24.0,3.4751441666666665,0.05420958719135799,33.11411187041625,Total,Total
19900002,decay,554.7475801280763,9.0,4.968882222222223,-0.09107124485596707,17.12183889284186,Total,Total
19900002,incipient,434.5351911008198,11.0,5.655465833333333,-0.0071790824915825635,10.97311088638434,Total,Total
19900002,intensification,3033.0139527693273,44.0,5.026612272727273,-0.043562973484848465,19.14781535839222,Total,Total
19900002,mature,111.76116476487641,4.0,5.60764,-0.010679976851851788,7.7611919975608625,Total,Total
19900003,decay,276.13817878883395,3.0,5.341103333333333,-0.057974537037037,25.568349887854996,Total,Total
19900003,incipient,695.2743211506662,6.0,3.0118685714285713,0.08249035493827168,32.18862597919751,Total,Total
19900003,intensification,2011.6078247274304,20.0,3.9270015000000003,0.20145543981481479,27.93899756565876,Total,Total
19900003,mature,326.3292993322416,4.0,5.3518925,0.052563657407407385,22.661756898072333,Total,Total
19900004,decay,235.8196724907083,9.0,1.4802833333333334,0.017465277777777777,7.278384953416923,Total,Total
19900004,incipient,174.9519871045919,8.0,1.813585,0.03809461805555558,6.074721774464996,Total,Total
19900004,intensification,435.33959456649217,27.0,1.5684839285714285,-0.030815329218107,4.478802413235516,Total,Total
19900004,mature,195.3499057447596,4.0,1.619705,0.013188657407407394,13.565965676719419,Total,Total
19900005,decay,389.00214921584995,6.0,3.9519933333333337,0.031743827160493794,18.009358759993056,Total,Total
19900005,incipient,385.28857054660205,7.0,2.21093625,0.12426917989417992,15.289228989944526,Total,Total
19900005,intensification,4405.39043888709,92.0,4.381462934782609,0.020705641103059582,13.301299634320923,Total,Total
19900006,decay,2066.252674368005,23.0,3.735000434782609,-0.03886876006441224,24.954742444058034,Total,Total
19900006,incipient,1122.5580076248484,12.0,3.5105246153846155,-0.05390046296296296,25.98513906539001,Total,Total
19900006,intensification,6239.041641136783,112.0,3.884514107142857,0.01713066302910053,15.473813594089245,Total,Total
19900006,mature,1801.4676285847122,20.0,4.5406525,-0.06328125000000001,25.020383730343227,Total,Total
19900007,decay,884.8507037839679,6.0,6.368718333333334,-0.10627507716049386,40.96531036036889,Total,Total
19900007,incipient,272.1413004619246,4.0,5.815542,0.09720196759259268,18.898701420966987,Total,Total
19900007,intensification,5521.177660187954,96.0,4.037306770833333,-0.033676335841049385,15.975629803784589,Total,Total
19900007,mature,992.7600772903388,14.0,2.293275,-0.0487326388888889,19.697620581157516,Total,Total
19900008,decay,354.3344703072589,5.0,3.4472466666666666,-0.019437499999999972,19.685248350403274,Total,Total
19900008,incipient,206.648724807203,2.0,3.358545,0.030347222222222116,28.701211778778195,Total,Total
19900008,intensification,2012.3714232668003,25.0,2.8004032,-0.06958703703703702,22.359682480742226,Total,Total
19900009,decay,167.716883159448,17.0,5.0986182352941185,-0.030027233115468416,2.7404719470498042,Total,Total
19900009,incipient,191.7483075861912,9.0,4.221526,0.04412422839506179,5.9181576415491115,Total,Total
19900009,intensification,7246.58131091432,114.0,4.42480096491228,0.020197469948018198,17.657361868699613,Total,Total
