track_id,phase,Total Distance (km),Total Time (Hours),Mean Vorticity (−1 × 10−5 s−1),Mean Growth rate  (−1 × 10−2 s−1 day-1),Mean Speed (m/s),Region,Season
20131137,incipient,308.91042250778537,6.0,4.229486666666666,-75.9413580246914,14.30140844943451,Total,Total
20131147,decay,1320.3153760995892,28.0,2.1087828571428573,-27.700892857142865,13.098366826384813,Total,Total
20131147,incipient,1213.9903548874036,35.0,4.257003999999999,-39.86144179894181,9.634844086407965,Total,Total
20131147,intensification,1856.4996519604965,59.0,3.2914879661016947,-40.44040332705586,8.740582165539061,Total,Total
20131147,mature,1036.4859217746607,15.0,2.102717333333333,-55.73302469135804,19.19418373656779,Total,Total
20131153,decay,1164.1015976195122,36.0,2.473433888888889,10.185506687242812,8.982265413730804,Total,Total
20131153,incipient,823.7733097734682,35.0,3.8736842857142855,-16.903439153439148,6.537883410900542,Total,Total
20131153,intensification,1116.4928280989375,59.0,3.145275084745763,-29.55116133082235,5.256557571087277,Total,Total
20131153,mature,379.19348829708497,15.0,1.9741133333333332,-12.889660493827153,7.022101635131203,Total,Total
20131161,decay,8156.474154097517,113.0,7.280069292035399,-47.35988200589972,20.05032977900078,Total,Total
20131161,decay 2,381.22733235650804,3.0,9.340223333333334,20.70216049382743,35.29882707004704,Total,Total
20131161,incipient,2813.207812864589,38.0,6.9099297368421055,13.976303606237847,20.56438459696337,Total,Total
20131161,intensification,5163.06005192256,66.0,6.061410454545454,-25.976781705948373,21.730050723579797,Total,Total
20131161,mature,1934.370532501733,18.0,6.104103888888889,108.79308127572011,29.851397106508227,Total,Total
20131163,decay,537.0837564941228,8.0,2.56709875,-15.36747685185185,18.64874154493482,Total,Total
20131163,incipient,1136.4829707584267,15.0,2.161147333333333,60.36033950617287,21.045980939970867,Total,Total
20131163,intensification,1142.2152754707993,13.0,2.5738353846153847,-13.269230769230793,24.406309304931607,Total,Total
20131164,incipient,814.3584741843965,13.0,1.7625123076923077,27.16880341880341,17.400822097957192,Total,Total
20131164,intensification,172.387905316542,5.0,1.7336940000000003,-207.43749999999994,9.577105850919,Total,Total
20131165,decay,55.91645244462808,3.0,2.2386866666666667,-31.56635802469136,5.177449300428526,Total,Total
20131165,incipient,193.13469799068116,13.0,1.8781907692307693,-13.40099715099715,4.126809786125666,Total,Total
20131165,intensification,247.8351872105744,13.0,2.0867515384615385,44.62517806267807,5.295623658345607,Total,Total
20131166,decay,2647.7252121927736,35.0,5.802364857142858,7.987433862433852,21.01369216026011,Total,Total
20131166,incipient,3092.0599230343632,35.0,9.747902857142858,52.80456349206348,24.540158119320342,Total,Total
20131166,intensification,3463.1376607963894,59.0,8.146303220338982,-54.70849026993095,16.304791246687333,Total,Total
