,track_id,phase,Total Time (h),Mean Speed (m/s),Total Distance (km),Mean Vorticity (−1 × 10−5 s−1),Mean Growth Rate (10^−5 s^−1 day^-1),Straight Line Distance (km)
0,20050103,decay,27.0,6.191276952885409,601.7921198204618,1.4074018518518518,-0.022231111111111288,419.1571224717177
1,20050103,intensification,128.0,4.133809825517023,1904.8595675982442,1.6525160465116278,0.05549437500000001,574.4019153236766
2,20050103,mature,18.0,4.4024372811961765,285.27793582151224,1.7731683333333335,-0.4099599999999999,200.64321163626212
3,20050105,decay,22.0,5.346182984579779,423.4176923787185,1.1141809090909092,-0.16006909090909094,311.0219816775985
4,20050105,mature,16.0,6.977125441297207,401.8824254187191,1.1776082352941177,0.2119500000000003,380.5051367958509
5,20050106,decay,27.0,4.078506498409006,396.43083164535534,4.958316296296296,-1.831982222222222,346.33578904164966
6,20050106,intensification,52.0,4.150167053288738,776.9112723756516,2.899245961538462,-1.3370215384615385,560.425033409844
7,20050106,mature,14.0,8.40825483726488,423.77604379814994,5.857888666666667,1.4539028571428574,363.65375604602815
8,20050109,decay,27.0,23.930050120710685,2326.0008717330784,8.810151481481482,1.36320888888889,2225.577386701525
9,20050109,intensification,33.0,18.562021837225664,2205.1681942624086,6.035122424242425,-2.7688654545454554,2096.7036485897515
10,20050109,mature,2.0,38.473350675695265,277.0081248650059,6.394773333333333,8.954159999999998,276.6055259325712
11,20050110,decay,17.0,13.441181058024254,822.6002807510844,3.531002222222222,1.901195294117647,810.8528345320768
12,20050110,intensification,47.0,13.323970859669677,2254.4158694561092,3.3985176595744684,-0.867931914893617,2160.105291471253
13,20050112,decay,9.0,4.977656308166358,161.27606438459003,1.6487290000000001,-0.20845333333333352,58.87035190540718
14,20050112,intensification,69.0,8.256751330755481,2050.9770305596617,2.121833768115942,0.435495652173913,1016.6333722203859
15,20050113,intensification,48.0,8.000363195253312,1382.4627601397726,1.530123673469388,-0.05643500000000001,1285.762855782717
16,20050114,intensification,82.0,10.969821576610414,3238.291329415394,2.129606144578313,0.07854439024390242,1184.6103811430223
17,20050115,intensification,29.0,21.417644757327505,2236.0021126649913,3.7061826666666664,1.3257600000000003,2181.9495656251843
18,20050116,incipient,11.0,10.928684910675884,432.77592246276504,2.0960154545454546,-0.4240363636363632,300.1903148866505
19,20050116,intensification,55.0,6.451740583976651,1277.444635627377,3.199306071428571,-0.31152436363636377,333.1034139686783
20,20050118,incipient,9.0,22.36237113358187,724.5408247280526,2.455801111111111,-1.550213333333333,645.6328156618247
21,20050118,intensification,19.0,15.935253186447486,1089.971317953008,3.4108910000000003,-0.953823157894737,1049.5742895792087
22,20050121,decay,28.0,6.7808067422512766,683.5053196189286,2.3600946428571428,-0.43753714285714257,639.4517587713702
23,20050121,incipient,21.0,3.590988218582448,271.4787093248331,1.6391981818181818,0.9805599999999997,102.06548472663371
24,20050123,decay,34.0,22.80664644302087,2791.5335246257546,2.714900571428571,2.260044705882353,2537.134005704827
25,20050123,intensification,30.0,16.3689132860867,1767.8426348973633,5.243705333333334,0.25520000000000004,1140.6281937441054
26,20050124,decay,34.0,9.859479907579468,1206.8003406877267,1.7764822857142857,0.1716917647058824,674.3680477299037
27,20050124,intensification,77.0,6.222671758073842,1724.9246113380689,1.9534055844155844,-0.21086961038961033,803.2742902393876
28,20050127,decay,2.0,16.028488769006234,115.40511913684489,1.9451333333333334,4.383839999999998,115.83642578252689
29,20050127,intensification,70.0,19.4228594750367,4894.560587709248,3.4268267142857143,-0.10963199999999992,4081.1862451196025
30,20050128,decay,34.0,15.267276299736148,1868.7146190877047,4.409767352941177,-2.022247058823529,1650.1509817128635
31,20050128,intensification,101.0,10.182156528569148,3702.232113787742,4.339597647058824,0.8832831683168317,2926.101403178376
32,20050128,intensification 2,5.0,24.620962747038295,443.17732944668927,2.2051819999999998,-2.9438400000000007,390.4616200902615
33,20050128,mature,20.0,16.907130572818254,1217.3134012429143,5.908547,-0.3187680000000004,1143.244733808657
34,20050129,intensification,94.0,9.072662112378454,3070.1888588288693,4.500222105263158,-0.9184825531914894,1856.5697819308264
35,20050129,mature,9.0,14.793278469155329,479.3022224006327,2.405671111111111,-0.6752000000000002,399.1678843378228
36,20050130,decay,7.0,7.231433328713855,182.23211988358912,2.9359285714285717,-2.271394285714286,94.02757035738222
37,20050130,intensification,90.0,20.558984806092905,6661.111077174101,7.172612307692308,0.508648,5789.852119737296
38,20050130,mature,20.0,14.08058659083007,1013.8022345397649,3.8742195,-1.581408,967.3781266571701
39,20050131,decay,34.0,6.414013705265953,785.0752775245527,1.908819411764706,-0.09923999999999998,715.4478141111449
40,20050131,intensification,89.0,8.030694267414885,2573.034443279729,2.4541927777777777,0.23883235955056176,983.8652919191801
41,20050131,intensification 2,5.0,5.956113777546635,107.21004799583943,1.6697700000000002,-1.0319039999999997,70.02587613964124
42,20050131,mature,20.0,7.394809643831048,532.4262943558356,1.9970044999999998,-0.535332,335.8797625561672
43,20050132,decay,34.0,7.124578842200442,872.0484502853342,3.562768823529412,-0.8908094117647061,640.6502915700947
44,20050132,intensification,82.0,6.110118066484919,1803.7068532263481,4.829047710843374,0.3165190243902438,608.301050113898
45,20050132,intensification 2,25.0,11.156968725524514,1004.1271852972062,2.1147912,-1.5085248000000002,599.2829658300299
46,20050132,mature,20.0,3.2002169219381775,230.4156183795488,4.612846,-1.0759439999999993,84.29179767315199
47,20050133,decay,34.0,16.208731377524487,1983.948720608997,4.073709999999999,-0.17937882352941203,1774.1678873735623
48,20050133,intensification,66.0,17.402443633421967,4134.82060730106,2.5692914925373134,-0.028018181818181775,3488.370638356975
49,20050133,intensification 2,12.0,23.242852293834943,1004.0912190936695,3.286745,-0.4285799999999993,906.3140416268762
50,20050133,mature,20.0,20.009646667589905,1440.6945600664733,3.2640979999999997,1.3328640000000003,1242.6639955592975
51,20050134,intensification,34.0,23.836342737088156,2917.5683510195904,1.989617714285714,0.2553035294117647,2864.180598716159
52,20050135,decay,31.0,20.440382906646125,2281.1467323817074,5.126328064516128,0.694482580645161,2171.8797173140583
53,20050135,intensification,52.0,24.523244019705473,4590.751280488865,2.957502641509434,1.4632292307692307,4149.1216827882945
54,20050135,mature,20.0,31.040796928681523,2234.9373788650696,4.7330505,0.9666240000000006,2132.1794433771697
55,20050139,decay,34.0,15.11610697630246,1850.2114938994212,2.443044705882353,-0.04154117647058829,1801.8678294327867
56,20050139,intensification 2,24.0,18.897899128003324,1632.778484659487,1.5876758333333332,-0.8923899999999998,1543.5938639684643
57,20050139,mature,7.0,10.613493735677013,267.46004213906076,1.85100875,2.846948571428572,259.6783391563046
58,20050141,decay,24.0,10.702486164222803,924.69480458885,4.1033312,0.5105599999999998,773.3673846769526
59,20050141,intensification 2,16.0,4.421750929355271,254.69285353086366,3.43109625,-1.3166399999999998,185.2284085779782
60,20050144,decay,5.0,8.27037439850459,148.86673917308264,1.5058083333333334,0.7428480000000001,148.18558765532623
61,20050144,intensification 2,47.0,8.697462957838864,1471.6107324663358,2.110731489361702,0.34276595744680843,906.0646776454145
62,20050145,intensification 2,51.0,11.726626912878016,2153.008701204404,1.838188076923077,-0.08967999999999995,2081.4936992793278
