track_id,phase,Total Distance (km),Total Time (Hours),Mean Vorticity (−1 × 10−5 s−1),Mean Growth rate  (−1 × 10−2 s−1 day-1),Mean Speed (m/s),Region,Season
20060056,decay,6316.730647204866,53.0,5.009463888888889,-1.6651380153738773,33.10655475474248,Total,Total
20060056,intensification,2356.036709223826,69.0,3.416317101449275,67.97990472356415,9.48484987610236,Total,Total
20060056,mature,866.9824045869444,10.0,5.990131,42.893518518518576,24.082844571859567,Total,Total
20060056,residual,1284.5295320319563,9.0,5.149685555555555,-150.54655349794228,39.64597321086285,Total,Total
20060057,intensification,3264.536966553579,67.0,6.4587505882352945,16.783098396904368,13.534564537950162,Total,Total
20060057,mature,204.16825340287926,3.0,3.5112799999999997,-244.0470679012347,18.904467907674007,Total,Total
20060058,decay,903.4976705456593,44.0,2.0146670454545457,-2.950862794612799,5.703899435263001,Total,Total
20060058,intensification,972.1634356235243,71.0,2.2086462499999997,8.636052425665106,3.803456320905807,Total,Total
20060058,mature,383.38810728827167,17.0,2.094785294117647,-60.13752723311547,6.264511556997903,Total,Total
20060058,residual,99.16962039784727,11.0,1.9673281818181818,44.04776936026934,2.5042833433799814,Total,Total
20060059,intensification,3044.76137345082,23.0,3.373102083333333,24.00362318840579,36.772480355686234,Total,Total
20060060,intensification,3243.919410025426,36.0,3.271182972972973,-26.61779835390947,25.030242361307298,Total,Total
20060061,intensification,973.8784323806142,47.0,1.9465652083333334,-21.012608353033883,5.755782697284954,Total,Total
20060062,decay,4047.1841015344767,71.0,7.012769718309859,47.19956311945749,15.834053605377452,Total,Total
20060062,intensification,7643.689390244069,70.0,4.766422112676056,-19.03488756613756,30.332100754936786,Total,Total
20060062,mature,1628.512423641599,18.0,5.907701666666666,30.68158436213992,25.131364562370354,Total,Total
20060062,residual,1021.2084985247881,11.0,8.71315090909091,-199.268728956229,25.78809339709061,Total,Total
20060063,intensification,1875.2714392129844,39.0,1.76469675,-3.9161918328585017,13.356634182428664,Total,Total
20060063,mature,11.723846779153266,1.0,1.12231,-84.9421296296297,3.256624105320352,Total,Total
20060064,decay,222.1603714967575,4.0,3.8964725,-43.79918981481482,15.427803576163717,Total,Total
20060064,intensification,1571.334029400573,17.0,2.621128888888889,36.540032679738545,25.675392637264263,Total,Total
20060064,mature,744.4434368614494,10.0,3.6139029999999996,144.1076388888889,20.678984357262486,Total,Total
20060065,decay,367.59388337865255,5.0,2.4753060000000002,-102.9375,20.421882409925143,Total,Total
20060065,intensification,1692.1282020031047,14.0,3.486310666666667,-26.832010582010618,33.57397226196636,Total,Total
20060065,mature,396.44946866002755,10.0,3.032712,-86.27083333333333,11.012485240556321,Total,Total
20060066,decay,7500.658045505861,103.0,5.5278695192307685,-1.6037396619920963,20.22831188108377,Total,Total
20060066,decay 2,897.7017453904216,11.0,3.747196363636364,18.223905723905727,22.669235994707616,Total,Total
20060066,incipient,845.5433368485039,11.0,5.46155,119.37394781144778,21.35210446587131,Total,Total
20060066,intensification,5398.243631787438,69.0,6.179863913043478,23.817599302200772,21.732059709289206,Total,Total
20060066,mature,2079.8815746070914,26.0,5.732712307692308,-73.88933404558406,22.220956993665506,Total,Total
20060066,residual,140.00018372798658,11.0,6.63005,17.030723905723896,3.535358174949156,Total,Total
20060067,decay,3182.4289579859746,33.0,2.324070294117647,48.14884960718292,26.788122541969482,Total,Total
20060067,intensification,828.883588791888,6.0,2.939745,-2.635030864197489,38.37424022184667,Total,Total
20060067,mature,749.450546132437,7.0,3.7071442857142856,300.11904761904765,29.74010103700147,Total,Total
20060067,residual,990.3052589630843,11.0,2.8105427272727272,48.322811447811446,25.007708559673844,Total,Total
20060068,decay,3781.3210208038863,24.0,2.167888,31.358506944444443,43.76528959263757,Total,Total
20060068,residual,1059.276539089647,10.0,2.6668279999999998,19.925925925925913,29.42434830804575,Total,Total
20060069,decay,798.9347750240386,24.0,1.3609132,14.759837962962964,9.246930266481927,Total,Total
20060069,residual,293.97510803193524,10.0,1.253676,-53.861111111111114,8.165975223109312,Total,Total
20060070,decay,4749.529796438855,48.0,3.6473320408163263,9.450231481481488,27.485704840502635,Total,Total
20060070,intensification,858.6587071416355,6.0,3.8352,4.571759259259227,39.75271792322387,Total,Total
20060070,mature,976.3817494690918,7.0,3.7617657142857146,-12.1527777777778,38.74530751861476,Total,Total
20060070,residual,1500.1441898948162,11.0,3.6644481818181815,34.05723905723905,37.88242903774788,Total,Total
20060071,decay,2533.564027536226,41.0,2.9329461904761907,5.909270551038837,17.165067937237307,Total,Total
20060071,decay 2,190.29406763999035,4.0,2.5159775,-188.86574074074073,13.214865808332663,Total,Total
20060071,intensification,1149.1892931027216,21.0,3.424762857142857,2.263558201058198,15.200916575432826,Total,Total
20060071,mature,631.9094204610121,11.0,3.498580909090909,-18.019781144781167,15.957308597500306,Total,Total
20060071,residual,714.4902297936868,11.0,2.992817272727273,95.50820707070709,18.042682570547647,Total,Total
20060072,decay,1598.9748864578269,34.0,4.430824,31.457312091503283,13.063520314197932,Total,Total
20060072,decay 2,784.9686834456552,11.0,3.795966363636364,-60.05787037037038,19.82244150115291,Total,Total
20060072,incipient,371.6638283195092,5.0,3.346188,-75.02083333333333,20.647990462194954,Total,Total
20060072,intensification,2147.3652347388916,29.0,3.8255120689655175,-29.198196040868464,20.568632516656052,Total,Total
20060072,mature,489.88185458834835,11.0,4.255873636363637,34.63173400673398,12.37075390374617,Total,Total
20060072,residual,215.52715137716442,11.0,3.296961818181818,82.86826599326596,5.442604832756677,Total,Total
20060073,decay,643.79513614355,19.0,2.2698785,30.544590643274866,9.41220959274196,Total,Total
20060073,intensification,74.41339259996282,6.0,2.674166666666667,-99.5177469135803,3.445064472220501,Total,Total
20060073,mature,185.64760910317486,7.0,2.106962857142857,-43.53339947089948,7.3669686152053515,Total,Total
20060073,residual,144.4389082936768,11.0,2.487838181818182,94.54545454545456,3.6474471791332523,Total,Total
20060074,decay,3258.1509023166022,50.0,3.5885903999999997,38.218750000000014,18.100838346203346,Total,Total
20060074,decay 2,965.2097050026769,11.0,5.812748181818182,3.81734006734003,24.373982449562547,Total,Total
20060074,incipient,1059.6310291068198,11.0,5.4634018181818185,3.6700336700336957,26.75835932087929,Total,Total
20060074,intensification,5105.557798018721,65.0,4.8775949999999995,-22.56623931623934,21.818623068456073,Total,Total
20060074,mature,1728.7694589050259,26.0,3.7869511538461538,-33.202902421652404,18.469759176335746,Total,Total
20060075,decay,1562.3503273278159,27.0,5.8686675,-33.969907407407426,16.073563038352017,Total,Total
20060075,decay 2,749.3626880329177,11.0,3.438984545454545,9.425505050505025,18.923300202851458,Total,Total
20060075,incipient,713.7139459569848,6.0,4.041453333333333,140.83333333333334,33.04231231282338,Total,Total
20060075,intensification,2667.291689839993,33.0,4.890983030303031,-96.1209315375982,22.451950251178395,Total,Total
20060075,mature,831.8200925963797,8.0,5.33206375,117.17303240740752,28.882642104040965,Total,Total
20060076,decay,2059.157476834216,49.0,5.5622028,64.86087490551779,11.673228326724583,Total,Total
20060076,decay 2,263.25670540066966,11.0,8.40526,-14.830597643097658,6.6478966010270115,Total,Total
20060076,incipient,160.6288291054619,11.0,7.362064545454545,-62.300084175084024,4.056283563269241,Total,Total
20060076,intensification,1645.3972990018358,63.0,6.565315714285714,-75.3053350970018,7.254838179020441,Total,Total
20060076,mature,477.5426295423687,19.0,5.515918421052631,-27.986111111111097,6.981617390970302,Total,Total
20060077,decay,896.6593323595781,8.0,4.441253333333333,137.62876157407402,31.134004595818688,Total,Total
20060077,decay 2,572.0197703614122,4.0,3.45575,-286.65509259259255,39.72359516398696,Total,Total
20060077,intensification,2117.2860458456266,15.0,4.77735,-23.749228395061714,39.209000848993085,Total,Total
20060077,mature,338.97904007535743,4.0,4.3673325,-149.2592592592592,23.540211116344267,Total,Total
20060078,decay,255.23353574694065,4.0,3.3611240000000002,-36.50173611111111,17.724551093537546,Total,Total
20060078,decay 2,494.78786306203546,11.0,3.478406363636364,-149.56439393939394,12.494643006617059,Total,Total
20060078,intensification,1118.9029060367159,15.0,3.558324,48.499228395061735,20.72042418586511,Total,Total
20060078,mature,208.75582440455355,4.0,4.2366325,89.81481481481481,14.496932250316219,Total,Total
20060079,decay,12.688645424495057,3.0,3.049075,25.308641975308596,1.1748745763421349,Total,Total
20060079,decay 2,509.7645214070929,11.0,2.3239827272727274,-31.097432659932657,12.872841449674063,Total,Total
