track_id,phase,Total Distance (km),Total Time (Hours),Mean Vorticity (−1 × 10−5 s−1),Mean Growth rate (−1 × 10^−2 s−1 day-1),Mean Speed (m/s),Region,Season
19861092,decay,3521.2378832897025,56.0,5.451314821428572,-44.9475033068783,17.46645775441321,Total,Total
19861092,incipient,370.8557124884293,5.0,5.3240940000000005,-161.38657407407385,20.60309513824607,Total,Total
19861092,intensification,5247.230557559826,81.0,5.554439135802469,15.88948902606309,17.99461782427924,Total,Total
19861092,mature,2494.198851819028,39.0,5.2848312820512815,-46.8803418803419,17.76494908703011,Total,Total
19861092,residual,893.9424634330692,12.0,5.910495,92.90798611111116,20.6931125794692,Total,Total
19861096,decay,1239.1206918289065,14.0,6.094510714285714,16.04083994708992,24.585728012478302,Total,Total
19861096,incipient,457.87789645632745,5.0,6.744878,27.844907407407565,25.43766091424041,Total,Total
19861096,intensification,2833.488320493146,34.0,5.844905294117647,-20.199142156862752,23.14941438311394,Total,Total
19861096,mature,1508.754488346805,14.0,5.77109,-12.84474206349203,29.93560492751597,Total,Total
19861097,decay,865.097488891364,9.0,4.451881111111111,-92.53086419753085,26.70053978059765,Total,Total
19861097,incipient,315.67641001609616,5.0,4.48435,-156.88194444444446,17.537578334227565,Total,Total
19861097,intensification,1888.8072139674116,25.0,6.6011756,-131.10833333333332,20.98674682186013,Total,Total
19861097,mature,926.661718613292,9.0,5.067352222222223,-108.62397119341568,28.60067032757074,Total,Total
19861098,decay,1122.9267775733476,34.0,6.350750294117647,-52.23617919389974,9.17423837886722,Total,Total
19861098,incipient,118.18105347968935,5.0,7.286872,-217.59722222222237,6.565614082204964,Total,Total
19861098,intensification,2322.603984701976,54.0,4.874154814814815,20.16953875171468,11.947551361635677,Total,Total
19861098,mature,521.9661642145752,16.0,6.7959275,61.81568287037032,9.061912573169709,Total,Total
19861098,residual,368.8188775023035,8.0,3.60523,-10.911458333333371,12.806211024385538,Total,Total
19861099,decay,1139.4493219154904,9.0,4.953044444444444,-7.595164609053455,35.16818894800896,Total,Total
19861099,incipient,281.1618540406997,2.0,4.05737,-70.61342592592594,39.05025750565274,Total,Total
19861099,intensification,3144.3367813255027,22.0,3.629185909090909,50.29829545454546,39.70122198643311,Total,Total
19861099,mature,1314.454780933326,9.0,4.740643333333334,40.79861111111106,40.569592004115,Total,Total
19870001,decay,1707.303272821982,23.0,2.1602208695652174,-61.79297504025766,20.619604744226837,Total,Total
19870001,incipient,567.3157169091661,5.0,2.610414,111.18981481481484,31.517539828287006,Total,Total
19870001,intensification,4710.156508118524,34.0,2.278965,14.508782679738555,38.4816708179618,Total,Total
19870001,mature,1659.7085892370358,14.0,2.2781821428571427,-37.23379629629629,32.93072597692532,Total,Total
19870002,decay,968.6364382145082,30.0,3.254331666666667,-54.97839506172839,8.968855909393596,Total,Total
19870002,incipient,203.58574335509928,4.0,2.845316,127.1585648148148,14.137898844104118,Total,Total
19870002,intensification,1524.598643792315,39.0,2.851932564102564,37.13586182336181,10.858964699375464,Total,Total
19870002,mature,492.80258004078735,16.0,3.187779375,22.66059027777785,8.555600347930337,Total,Total
19870003,decay,1102.7540862036828,27.0,4.127334814814815,-156.87285665294922,11.345206648186036,Total,Total
19870003,incipient,129.47213492572325,4.0,5.3482525,-2.69965277777786,8.991120480953004,Total,Total
19870003,intensification,1209.3877698106862,26.0,5.870878888888889,-35.304487179487126,12.920809506524426,Total,Total
19870003,mature,311.0846823809926,14.0,5.797174285714285,-12.843915343915414,6.172315126606996,Total,Total
19870004,decay,2016.4820691805496,30.0,3.483619333333333,-59.426311728395056,18.671130270190275,Total,Total
19870004,incipient,495.64027055601593,4.0,4.0508525,15.12152777777764,34.41946323305666,Total,Total
19870004,intensification,2841.0780714875245,27.0,4.0810425,-15.090877914951957,29.22919826633256,Total,Total
19870004,mature,1091.9580760064578,14.0,4.318346428571429,-28.6474867724868,21.665834841397974,Total,Total
19870005,decay,2859.7783563394783,26.0,2.7934225925925924,68.39610042735043,30.55318756772947,Total,Total
19870005,incipient,300.6569319489868,4.0,2.0602825,56.07638888888888,20.878953607568526,Total,Total
19870005,intensification,502.9087765992084,12.0,2.1865808333333336,29.27179783950617,11.641406865722418,Total,Total
19870005,mature,505.6935101498578,5.0,2.641286,40.245370370370345,28.094083897214325,Total,Total
19870006,decay,1324.6365368107026,11.0,2.121789090909091,-20.014730639730647,33.45041759622987,Total,Total
19870006,incipient,347.822316272794,3.0,1.8721425,54.20910493827158,32.2057700252587,Total,Total
19870006,intensification,1544.0010136556025,12.0,2.140305,14.080825617283937,35.7407642049908,Total,Total
19870006,mature,707.0852799777647,5.0,2.160856,20.10416666666669,39.28251555432026,Total,Total
19870007,decay,1999.3035202178871,21.0,1.8848252380952384,-53.219246031746025,26.445813759495863,Total,Total
19870007,incipient,36.62159282793409,1.0,1.240455,240.38194444444463,10.172664674426136,Total,Total
19870007,intensification,755.304305475756,12.0,2.027740833333333,94.78202160493824,17.483895960086944,Total,Total
19870007,mature,439.7534949143922,5.0,2.182318,-33.06481481481484,24.430749717466234,Total,Total
19870008,decay,3053.0282227490347,25.0,3.4617852,26.724074074074064,33.92253580832261,Total,Total
19870008,intensification,994.6226576264772,9.0,2.994814,-20.561985596707803,30.698230173656707,Total,Total
19870008,mature,698.524598612944,7.0,3.196754285714285,101.42526455026456,27.719230103688258,Total,Total
19870008,residual,479.6342649082504,8.0,3.63958375,-121.54513888888884,16.653967531536473,Total,Total
19870009,decay,3055.7825047023857,23.0,4.691845416666667,5.309480676328536,36.90558580558437,Total,Total
19870009,intensification,705.176054862289,10.0,4.189866,-124.84837962962968,19.58822374617469,Total,Total
19870009,mature,42.45176518868681,2.0,4.57601,-52.28009259259277,5.896078498428723,Total,Total
19870009,residual,288.3869814676115,8.0,4.14407875,-48.00057870370367,10.01343685651429,Total,Total
19870010,decay,4026.8333315338873,43.0,3.7881131818181824,26.258074935400536,26.01313521662718,Total,Total
19870010,intensification,4651.855884886937,43.0,3.249363488372093,21.622792850990532,30.050748610380733,Total,Total
19870010,mature,1713.5604016255204,14.0,4.593545714285715,132.7157738095238,33.999214317966675,Total,Total
19870010,residual,1156.8133766962462,12.0,3.2307425,-34.6913580246914,26.77808742352422,Total,Total
19870011,decay,3260.272148236364,43.0,3.4151945454545456,53.09862187769167,21.061189588090205,Total,Total
19870011,intensification,2788.313023589958,29.0,4.037173103448276,35.95545977011496,26.70797915316052,Total,Total
19870011,mature,1410.4924330590604,14.0,4.618393571428571,54.38492063492058,27.985960973394057,Total,Total
19870011,residual,991.057040316787,12.0,4.2330825,-1.7226080246914208,22.94113519251822,Total,Total
19870012,decay,828.7384227156716,8.0,2.148921111111111,22.08912037037036,28.77563967762749,Total,Total
19870012,intensification,683.5492400084349,5.0,2.304866,109.62500000000004,37.97495777824639,Total,Total
19870012,mature,184.0617817060497,2.0,2.5747,35.28935185185174,25.56413634806245,Total,Total
19870012,residual,832.5982553677065,8.0,2.6345925,86.80410879629629,28.909661644712035,Total,Total
19870013,decay,818.9035327397204,6.0,2.237508571428571,100.4976851851852,37.91220058980187,Total,Total
19870013,intensification,3174.93457606484,28.0,2.819221785714286,-58.67104828042327,31.497366826040075,Total,Total
19870013,mature,241.50796090674,2.0,2.16517,121.6030092592592,33.54277234815833,Total,Total
19870013,residual,962.0923288966112,8.0,2.7352225,20.98813657407408,33.40598364224345,Total,Total
19870014,decay,240.36325746203212,8.0,3.38682,-31.850405092592503,8.345946439653895,Total,Total
19870014,intensification,1447.025598665164,29.0,2.477847931034483,-61.88537675606642,13.860398454647164,Total,Total
19870014,mature,577.5522996374469,14.0,1.908437857142857,2.516534391534375,11.45937102455252,Total,Total
19870014,residual,170.06989066284538,8.0,3.4142575,-122.90219907407412,5.905204536904354,Total,Total
19870015,decay,2295.678855330697,27.0,2.576179285714286,75.2627743484225,23.61809521945161,Total,Total
19870015,decay 2,6975.011767078373,69.0,4.051579275362319,-92.77844873859364,28.07975751641857,Total,Total
19870015,intensification,3199.381636737456,47.0,3.797797234042553,52.13504728132388,18.908874921616167,Total,Total
19870015,mature,2344.366968157631,34.0,5.080601764705882,-9.99387254901959,19.153324903248624,Total,Total
19870015,residual,924.0307078465472,12.0,2.6584416666666666,101.03587962962963,21.38959971867008,Total,Total
19870016,decay,1117.6307175606262,23.0,2.689246666666667,-3.0958132045088687,13.497955526094518,Total,Total
19870016,intensification,1484.1533333210534,33.0,2.635588787878788,22.307800224466888,12.492873176103144,Total,Total
19870016,mature,393.3792852341781,12.0,2.485516666666667,10.36747685185184,9.106001973013385,Total,Total
19870016,residual,394.93623789830446,12.0,2.685260833333333,46.68788580246917,9.142042543942232,Total,Total
19870017,decay,786.7078009968005,22.0,5.998020454545454,-99.30134680134682,9.93317930551516,Total,Total
