,track_id,phase,Total Time (h),Mean Speed (m/s),Total Distance (km),Mean Vorticity (−1 × 10−5 s−1),Mean Growth Rate (10^−5 s^−1 day^-1),Straight Line Distance (km)
0,20170894,decay,30.0,30.600140326513205,3304.8151552634263,5.438398,0.4966640000000006,3179.6040134839686
1,20170894,incipient,8.0,12.252101489924542,352.8605229098268,4.062344444444444,1.4058900000000003,1130.4447358031562
2,20170894,intensification,35.0,11.678304596637336,1471.4663791763044,4.641087714285715,0.4795954285714288,1425.9222987151802
3,20170894,mature,6.0,12.25252192613965,264.65447360461644,4.932505,1.1349199999999975,211.55487573126908
4,20170896,decay,64.0,15.4717742825172,3564.696794691963,5.20100953125,-0.13031999999999994,4459.50956209715
5,20170896,incipient,8.0,14.81651218271493,426.71555086218996,5.157665,-1.7667300000000008,3592.070940416329
6,20170896,intensification,43.0,14.8516518794617,2299.0357109406714,4.846285681818181,0.2640669767441861,5109.405978672765
7,20170896,mature,20.0,13.818093763086718,994.9027509422439,4.5037105,-3.223008,4389.745959241875
8,20170898,decay,52.0,15.683737889620724,2935.9957329369995,8.851283846153846,-0.22318153846153876,1628.5440738947768
9,20170898,intensification,6.0,27.76229980534581,599.6656757954695,4.321222857142857,3.7641600000000004,588.1913976411436
10,20170898,mature,11.0,14.035880305200026,555.820860085921,8.087017272727273,1.106509090909091,2233.0615850951563
11,20170899,decay,41.0,19.169216780324195,2829.376396775851,5.0711485365853655,1.1343395121951219,3069.641991224625
12,20170899,mature,10.0,22.42813414696376,807.4128292906953,4.050374545454545,1.626888000000001,2658.556050640884
13,20170900,decay,22.0,27.77275929838197,2199.602536431852,2.815342727272727,-0.9406036363636361,2027.685378607641
14,20170900,mature,2.0,41.72973463728722,300.45408938846805,3.659996666666667,-5.245440000000002,301.09845317759755
15,20170904,decay,27.0,8.757422455584495,851.2214626828128,1.9320189285714287,-0.5930488888888887,625.0805619406598
16,20170904,mature,5.0,9.3615647497578,168.5081654956404,2.065114,0.012959999999999633,128.01813023648913
17,20170905,decay,21.0,14.21752708842112,1074.8450478846369,3.5628531818181814,-0.12979428571428592,1144.028739747203
18,20170905,mature,5.0,9.473594765378815,170.52470577681868,4.213702,-1.0366079999999998,134.70594275427004
19,20170906,decay,71.0,16.546207900284674,4229.210739312763,7.451939859154929,-0.7837521126760564,6070.359089126165
20,20170906,incipient,6.0,27.027583228016905,583.7957977251651,8.335230000000001,3.6558400000000013,467.1978623925577
