track_id,phase,Total Distance (km),Total Time (Hours),Mean Vorticity (−1 × 10−5 s−1),Mean Growth rate  (−1 × 10−2 s−1 day-1),Mean Speed (m/s),Region,Season
20021146,decay,1498.2489438510875,35.0,2.9381225714285715,26.593253968253972,11.89086463373879,Total,Total
20021146,incipient,144.5073660347065,5.0,4.281646666666667,-34.0254629629629,8.02818700192814,Total,Total
20021146,intensification,1192.8069915128954,31.0,3.0439809677419354,-79.39814814814815,10.688234690975765,Total,Total
20021146,intensification 2,1075.7900403461433,12.0,2.695994166666667,-130.18325617283952,24.9025472302348,Total,Total
20021146,mature,420.0224016486256,11.0,2.3247263636363638,50.13468013468014,10.606626304258223,Total,Total
20021148,decay,2004.849387294761,11.0,4.976559090909091,43.94044612794611,50.62750978017074,Total,Total
20021148,incipient,474.4431577451866,5.0,7.0019566666666675,-8.456018518518508,26.357953208065926,Total,Total
20021148,intensification,4470.768630183029,31.0,6.224864516129032,-58.42853942652331,40.06065080809166,Total,Total
20021148,mature,1764.9188945357419,11.0,5.097131818181818,-56.137415824915806,44.56865895292278,Total,Total
20021149,incipient,118.63203286605486,5.0,3.4333783333333336,-119.03935185185188,6.590668492558604,Total,Total
20021149,intensification,579.8243829607435,18.0,3.082097777777778,-10.73623971193416,8.94790714445592,Total,Total
20021151,incipient,102.08716123343014,5.0,2.240231666666667,-78.7523148148148,5.671508957412786,Total,Total
20021151,intensification,778.8129806381697,12.0,1.6050566666666668,-89.3894675925926,18.02807825551319,Total,Total
20021152,incipient,135.75625388846223,5.0,2.3101833333333333,81.24537037037032,7.542014104914569,Total,Total
20021152,intensification,874.3516754134482,28.0,2.0132167857142855,-18.81200396825396,8.674123764022305,Total,Total
20021153,incipient,73.86081333920056,5.0,2.2006383333333335,-35.03009259259264,4.103378518844476,Total,Total
20021153,intensification,1200.897966837688,26.0,3.5932453846153845,99.63274572649576,12.830106483308633,Total,Total
20021154,decay,2338.499837213275,35.0,4.944878571428571,-75.65806878306879,18.559522517565675,Total,Total
20021154,incipient,328.4312340403997,5.0,2.84536,130.92129629629622,18.246179668911097,Total,Total
20021154,intensification,1764.2310058518099,31.0,4.81544935483871,97.69825268817203,15.808521557811916,Total,Total
20021154,intensification 2,996.683838176147,21.0,2.461284761904762,-118.4430114638448,13.183648653123639,Total,Total
20021154,mature,577.329347456905,11.0,5.843660909090909,11.64877946127947,14.57902392567942,Total,Total
20021155,incipient,313.2342585893786,5.0,3.470321666666667,25.877314814814827,17.40190325496548,Total,Total
20021155,intensification,2195.9150792655255,25.0,2.6763188,-70.22361111111111,24.39905643628362,Total,Total
20021156,incipient,38.78252830329898,5.0,1.7402416666666667,60.22453703703704,2.154584905738832,Total,Total
20021156,intensification,719.6398994629478,31.0,1.5954461290322581,-10.562275985663081,6.4483861959045505,Total,Total
20021156,mature,99.02156458822611,5.0,1.30488,-106.33796296296295,5.501198032679229,Total,Total
20030001,incipient,543.7830078124256,5.0,4.47748,-18.118055555555518,30.21016710069031,Total,Total
20030001,intensification,2175.9943949988183,25.0,2.8924924,-147.36898148148146,24.17771549998687,Total,Total
20030002,decay,2717.6340445857895,35.0,1.7708025714285716,-21.64847883597884,21.568524163379283,Total,Total
20030002,decay 2,321.76345140952674,14.0,1.8875728571428572,-1.8940145502645491,6.384195464474737,Total,Total
20030002,incipient,422.9822245654509,5.0,1.3022983333333333,30.749999999999968,23.499012475858386,Total,Total
20030002,intensification,2288.2974131422325,31.0,1.7301364516129032,28.83512544802868,20.504457107009255,Total,Total
20030002,intensification 2,1178.9804487982713,38.0,1.8042252631578946,7.355019493177393,8.618278134490287,Total,Total
20030002,mature,785.4823186411519,11.0,2.199355454545455,5.763888888888895,19.835412086897776,Total,Total
20030002,mature 2,168.05751174309353,7.0,1.8325642857142856,22.90013227513225,6.668948878694188,Total,Total
20030003,decay,1838.560430636401,18.0,2.569973888888889,-160.13631687242798,28.372846151796313,Total,Total
20030003,intensification,2048.009574807618,27.0,3.6039407142857143,63.26303155006859,21.070057353987835,Total,Total
20030003,mature,915.1429356774147,11.0,3.9591345454545457,-24.63383838383837,23.109670092864008,Total,Total
20030004,decay,3938.0803298671,45.0,7.896312222222222,38.947016460905346,24.309137838685803,Total,Total
20030004,decay 2,671.989773885675,14.0,7.916335714285714,31.883267195767242,13.333130434239584,Total,Total
20030004,intensification,1310.599757311742,22.0,7.233473043478261,14.382891414141415,16.547976733734117,Total,Total
20030004,intensification 2,3744.2097656447336,38.0,8.844452894736841,-92.17744883040932,27.369954427227583,Total,Total
20030004,mature,2743.969222732998,43.0,6.086691860465117,-26.83570198105084,17.725899371660194,Total,Total
