,track_id,phase,Total Time (h),Mean Speed (m/s),Total Distance (km),Mean Vorticity (−1 × 10−5 s−1),Mean Growth Rate (10^−5 s^−1 day^-1),Straight Line Distance (km),Genesis Season,Genesis Region
0,20100790,decay,3.0,5.550582638101766,59.94629249149908,3.47021,-3.2602399999999996,59.69392786683901,SON,SAt
1,20100790,incipient,9.0,9.582416811337199,310.4703046873252,2.1432933333333333,-1.2680533333333337,512.1049396190286,SON,SAt
2,20100790,intensification,13.0,11.850383531433039,554.5979492710662,2.3333646153846153,-2.107901538461538,721.3622863527792,SON,SAt
3,20100790,mature,4.0,11.467919071607431,165.13803463114704,2.2943975,-2.8845,138.51121674766543,SON,SAt
4,20100791,decay,0.0,,0.0,2.70443,,0.0,SON,SAt
5,20100791,incipient,9.0,12.098786645700443,392.0006873206944,3.5371522222222223,2.025866666666667,776.3394929543861,SON,SAt
6,20100791,intensification,66.0,12.606378496370732,2995.275530737686,4.214341818181818,-0.5883672727272727,2921.4499624916684,SON,SAt
7,20100791,mature,4.0,8.822877020024201,127.0494290883485,3.3259925,1.0565999999999995,88.16842702458524,SON,SAt
8,20100794,incipient,7.0,8.499765480508426,214.1940901088123,5.737502857142857,1.165920000000001,159.5510322343759,SON,SAt
9,20100794,intensification,32.0,11.829512534179754,1362.7598439375076,4.8265465625,-2.3044425,1246.6990676620828,SON,SAt
10,20100794,mature,0.0,,0.0,5.50078,,0.0,SON,SAt
11,20100796,intensification,28.0,9.372454764054169,944.7434402166601,3.532121724137931,-0.2152457142857141,813.1114119822896,SON,SAt
12,20100798,decay,37.0,21.023448789516884,2800.323378763649,6.145097567567567,-3.257669189189189,2430.7856660329026,SON,SAt
13,20100798,incipient,8.0,22.173851957110855,638.6069363647925,5.66984375,0.57675,5742.053112805029,SON,SAt
14,20100798,intensification,84.0,20.326013720430087,6146.586549058058,5.506546823529412,1.7734171428571428,5070.152244296145,SON,SAt
15,20100798,mature,14.0,17.677541870820583,890.9481102893575,9.738640714285713,0.29182285714285733,816.7536095882533,SON,SAt
16,20100800,intensification,28.0,15.121130103565486,1524.2099144394008,3.2897113793103445,-1.801491428571429,1472.6058066147975,SON,SAt
17,20100801,intensification,41.0,19.382756823593862,2860.8949071624543,5.416821190476191,1.3859531707317074,2816.755546694468,SON,SAt
18,20100802,intensification,25.0,20.193630823420214,1817.4267741078195,1.6955730769230768,-0.9555744,1550.3896945022018,SON,SAt
19,20100803,incipient,5.0,21.22603904294299,382.0687027729738,4.182742,1.2957599999999985,311.65059307601626,SON,LA-PLATA
20,20100803,intensification,65.0,20.428599464169814,4780.2922746157365,3.296616060606061,-0.019388307692307632,5002.302045505547,SON,LA-PLATA
21,20100803,mature,13.0,19.37378635768245,906.6932015395387,1.867316923076923,-1.994621538461538,795.5493206513036,SON,LA-PLATA
22,20100804,incipient,5.0,11.567706514544422,208.2187172617996,9.024634,1.0698239999999999,171.42607313848703,SON,SAt
23,20100804,intensification,55.0,11.33525061931567,2244.379622624502,6.379661071428571,-1.9985454545454544,1332.1659197144054,SON,SAt
24,20100805,decay,37.0,16.887589422687547,2249.426911101981,10.009446756756757,-3.3582551351351353,2190.8139027079387,SON,LA-PLATA
25,20100805,incipient,10.0,15.58718484476456,561.1386544115242,7.487575454545455,4.093704,5211.697249334932,SON,LA-PLATA
26,20100805,intensification,52.0,16.718576778633842,3129.7175729602554,8.291618076923076,0.11590615384615376,4753.484545484917,SON,LA-PLATA
27,20100805,mature,14.0,14.547188819355254,733.1783164955049,13.668534285714285,-0.7695771428571417,668.249715675566,SON,LA-PLATA
28,20100807,decay,12.0,24.11648039155847,1041.831952915326,3.2713733333333335,-5.146579999999999,744.7397545976041,SON,SAt
29,20100807,intensification,7.0,25.58019508500558,644.6209161421407,4.00822875,1.973211428571427,638.941843626541,SON,SAt
30,20100807,mature,14.0,24.689572930995155,1244.354475722156,4.7514771428571425,0.4007314285714287,1145.4203471928479,SON,SAt
31,20100808,decay,37.0,8.700215885027003,1158.8687558855966,2.7523013513513512,0.33015567567567583,323.95739026045277,SON,SAt
32,20100808,incipient,6.0,16.60451046739885,358.6574260958151,2.5060566666666664,-2.41268,169.05050056779206,SON,SAt
33,20100808,intensification,6.0,10.791588150282466,233.09830404610125,1.2491228571428572,-0.3331200000000001,685.7131251463127,SON,SAt
34,20100808,mature,14.0,22.756679181057883,1146.9366307253174,1.640897142857143,2.1944399999999997,898.2098827878912,SON,SAt
35,20100810,decay,73.0,11.475163964258911,3015.673089807242,5.589957808219178,0.6126904109589038,3917.7540595837304,SON,SAt
36,20100810,incipient,6.0,6.812146360032659,147.14236137670542,9.066844999999999,-1.091079999999998,120.27838348677834,SON,SAt
37,20100810,intensification,39.0,7.243847951297303,1017.0362523621412,7.02016175,-1.9771999999999996,3090.121729035461,SON,SAt
38,20100810,mature,28.0,15.058834284990995,1517.9304959270924,4.626611428571429,0.5027228571428568,3422.9725474198835,SON,SAt
39,20100811,decay,37.0,10.362899041862363,1380.3381523760668,2.010124864864865,0.20136000000000012,1302.6118996010455,SON,SAt
40,20100811,incipient,6.0,3.874472687901965,83.68861005868244,3.4581483333333334,4.850959999999999,47.080814104236595,SON,SAt
41,20100811,intensification,36.0,12.563655608187934,1628.249766821156,4.827883333333333,0.027746666666666697,1584.5003251833552,SON,SAt
42,20100811,mature,18.0,8.954752576771327,580.267966974782,2.5590594736842105,0.9159066666666666,2924.763300418779,SON,SAt
43,20100814,decay,13.0,12.710785680536702,594.8647698491176,1.2101535714285716,0.5369353846153846,424.15955004379373,SON,SE-BR
44,20100814,incipient,6.0,5.686777143608075,122.83438630193443,1.9006266666666667,2.05696,91.15698841440864,SON,SE-BR
45,20100814,intensification,30.0,13.182242451899254,1423.6821848051195,3.2761983333333333,0.9730639999999998,1249.5126296837864,SON,SE-BR
46,20100816,decay,37.0,13.490439840057354,1796.9265866956396,4.324707837837838,-4.160374054054055,1678.705776488922,SON,SAt
47,20100816,incipient,0.0,,0.0,3.00873,,0.0,SON,SAt
48,20100816,intensification,36.0,25.704979760600676,3331.3653769738476,5.607666666666667,4.572933333333334,2970.9387767088615,SON,SAt
49,20100816,mature,14.0,10.095299553775325,508.8030975102764,10.045604285714287,-1.8663085714285716,446.95168345610256,SON,SAt
50,20100817,decay,60.0,6.667578022056856,1440.1968527642807,5.659471166666666,1.8645839999999998,5009.933530439582,SON,LA-PLATA
51,20100817,decay 2,40.0,13.187007289771634,1898.9290497271154,1.97520825,-0.398586,1667.8739087517988,SON,LA-PLATA
52,20100817,intensification,34.0,9.0065372559803,1102.4001601319887,3.028270857142857,1.222778823529412,922.4031191214748,SON,LA-PLATA
53,20100817,intensification 2,67.0,8.276898834035737,1996.38799876942,6.201803880597016,-1.7934555223880595,1817.5175582060513,SON,LA-PLATA
54,20100817,mature,14.0,5.807429750686434,292.6944594345963,3.6180871428571426,-0.011760000000000199,242.70999701184505,SON,LA-PLATA
55,20100817,mature 2,15.0,15.12455261981432,816.7258414699733,2.9177046666666664,-2.309808,728.7876039309135,SON,LA-PLATA
56,20100818,intensification,31.0,12.83745751551873,1432.6602587318903,1.7781559375,0.03070451612903231,992.4459416555519,SON,SAt
57,20100818,mature,2.0,15.271562254225167,109.9552482304212,2.726155,3.8503199999999964,55.56143012625998,SON,SAt
58,20100819,decay,14.0,20.422539564094052,1029.2959940303401,4.278375,0.8486914285714288,957.6498718294141,SON,SAt
59,20100819,intensification,14.0,14.194924496703416,715.4241946338523,3.4588753333333333,0.0034799999999999593,659.775225873898,SON,SAt
60,20100819,mature,14.0,16.48879314124669,831.035174318833,3.463205,0.7984457142857142,617.6811075665884,SON,SAt
61,20100820,decay,120.0,9.504323809267554,4105.867885603583,5.639697333333333,-0.56026,8276.604163640508,SON,SAt
62,20100820,decay 2,40.0,17.074080892529327,2458.667648524223,8.9456125,0.18243599999999988,2222.276297410913,SON,SAt
63,20100820,incipient,1.0,6.130845869194578,22.071045129100483,10.09259,-2.084160000000012,0.0,SON,SAt
64,20100820,intensification,31.0,9.320386043445303,1040.155082448496,5.71163625,-0.8223483870967735,8596.938340808227,SON,SAt
65,20100820,intensification 2,67.0,10.646391586845668,2567.909650747175,9.051943582089553,2.5489110447761196,2013.5061430338937,SON,SAt
66,20100820,mature,22.0,5.636331965161777,446.39749164081275,4.839032727272727,-1.7164036363636364,7148.8659285682415,SON,SAt
67,20100820,mature 2,15.0,14.01172189370076,756.632982259841,9.607828000000001,-1.7709760000000017,703.7184404693107,SON,SAt
68,20100822,decay,38.0,12.463016494533269,1704.940656452151,5.282051842105264,1.3557347368421049,1302.27582597563,SON,LA-PLATA
