,track_id,phase,Total Time (h),Mean Speed (m/s)_x,Mean Speed (m/s)_y,Total Distance (km),Mean Vorticity (−1 × 10−5 s−1),Mean Growth Rate (10^−5 s^−1 day^-1),Straight Line Distance (km)
0,20140571,decay,53.0,13.879392815294716,13.879392815294716,2648.1881491582317,5.334054905660377,-2.270486037735849,2379.9677123358397
1,20140571,incipient,3.0,9.758921277865738,9.758921277865738,105.39634980094998,1.5691666666666666,-6.932639999999999,37.838648116112104
2,20140571,intensification,14.0,23.361238306663818,23.361238306663818,1177.4064106558567,4.384709333333333,4.845085714285714,1166.4707325042327
3,20140571,mature,13.0,15.481740997709677,15.481740997709677,724.5454786928128,6.775642307692308,2.7880246153846153,664.4014369551805
4,20140572,decay,9.0,16.265134251721147,16.265134251721147,526.9903497557652,3.061687777777778,-2.0771199999999994,443.2330639872763
5,20140572,intensification,2.0,24.304992351144364,24.304992351144364,174.9959449282394,2.48367,4.631400000000003,174.49196715971715
6,20140572,mature,13.0,14.72531537753891,14.72531537753891,689.144759668821,3.262020769230769,1.437913846153846,587.3265478826123
7,20140574,decay,38.0,10.280366343524221,10.280366343524221,1406.3541157941133,4.214351025641026,-0.6888505263157894,1064.1255688394003
8,20140576,decay,35.0,10.612466380470051,10.612466380470051,1337.1707639392264,6.260817777777778,2.451881142857143,1291.6637415210255
9,20140576,incipient,9.0,23.10498792649597,23.10498792649597,748.6016088184693,6.637362222222222,-1.480106666666669,675.0631917837148
10,20140576,intensification,8.0,20.761842274103387,20.761842274103387,597.9410574941776,6.66742375,1.0685100000000016,406.735869056366
11,20140578,decay,23.0,18.733789124340614,18.733789124340614,1551.1577394954031,1.7688862500000002,0.8064521739130435,1531.9444356437155
12,20140578,incipient,9.0,14.78570752330711,14.78570752330711,479.05692375515036,1.9216288888888888,0.4453066666666672,409.97139368115137
13,20140578,intensification,27.0,10.271073815018987,10.271073815018987,998.3483748198456,1.831687037037037,-0.6393333333333335,830.8875333143156
14,20140579,decay,12.0,11.755018699381402,11.755018699381402,507.81680781327657,3.502673076923077,6.760800000000001,113.88478447328181
15,20140579,incipient,9.0,19.16391005849808,19.16391005849808,620.9106858953378,6.971093333333333,5.831253333333332,372.93802884340084
16,20140579,intensification,44.0,11.29722726254181,11.29722726254181,1789.4807983866226,8.429322727272726,-1.0355727272727269,1197.594651255918
17,20140579,mature,11.0,29.684876395843336,29.684876395843336,1175.5211052753962,5.874679090909091,-0.7495636363636374,1046.1416307237614
18,20140580,decay,3.0,10.108471116035046,10.108471116035046,109.17148805317849,1.1009666666666666,-0.9490400000000001,36.92213815047452
19,20140580,incipient,11.0,13.026920547516509,13.026920547516509,515.8660536816537,2.0984725,1.8039272727272733,1904.6329502167498
20,20140580,intensification,75.0,8.990773557014727,8.990773557014727,2427.5088603939766,3.2572204,-0.04888960000000005,1799.2345524850407
21,20140580,mature,23.0,8.218351149521474,8.218351149521474,680.4794751803781,2.9969608695652172,-0.5849008695652175,1065.3711056470042
22,20140581,incipient,4.0,15.443524228152892,15.443524228152892,222.38674888540163,4.449422,-0.1517400000000002,220.45759476630658
23,20140581,intensification,41.0,10.500993945383978,10.500993945383978,1549.9467063386753,4.432966585365854,-1.1991043902439027,1377.9567943097059
