track_id,phase,Total Distance (km),Total Time (Hours),Mean Vorticity (−1 × 10−5 s−1),Mean Growth rate  (−1 × 10−2 s−1 day-1),Mean Speed (m/s),Region,Season
19801123,decay,4406.840766712026,53.0,6.20431641509434,66.74965059399022,23.096649720712925,Total,Total
19801123,decay 2,1024.088133623707,15.0,6.4160580000000005,-61.59027777777772,18.964595067105687,Total,Total
19801123,incipient,1188.8195799012328,13.0,5.5744546153846155,17.037927350427275,25.402127775667367,Total,Total
19801123,intensification,2099.063768213516,36.0,6.3148486111111115,-68.06745113168724,16.19647969300553,Total,Total
19801123,mature,2050.536187729654,22.0,5.79127,-27.00968013468013,25.890608430929976,Total,Total
19801123,residual,249.60067394239843,3.0,5.651943333333333,-36.61265432098799,23.11117351318504,Total,Total
19801129,decay,3743.4556167776104,68.0,6.877146764705882,-10.033871187363816,15.291893859385665,Total,Total
19801129,decay 2,930.8753139682386,15.0,7.394213333333332,1.6080246913580052,17.238431740152567,Total,Total
19801129,incipient,1294.104185702034,17.0,5.408336470588235,13.834422657951997,21.145493230425394,Total,Total
19801129,intensification,1932.913382227025,36.0,7.957133333333333,-5.284850823045252,14.914455109776428,Total,Total
19801129,mature,1371.0814208401816,22.0,7.2416372727272735,64.63594276094273,17.311634101517445,Total,Total
19801129,residual,176.66178984117838,3.0,6.572616666666666,29.432870370370445,16.357573133442443,Total,Total
19801135,decay,44.37597049534975,3.0,4.360726666666667,-96.4236111111111,4.108886156976829,Total,Total
19801135,decay 2,240.4176382432477,3.0,2.6086566666666666,-21.78240740740739,22.26089242993034,Total,Total
19801135,incipient,129.72469730974768,10.0,5.053978,-119.31134259259261,3.603463814159658,Total,Total
19801135,intensification,339.55285730859123,9.0,3.519792222222222,-188.85673868312756,10.480026460141705,Total,Total
19801135,mature,135.3082600244272,2.0,2.6605499999999997,-109.4270833333332,18.792813892281558,Total,Total
19801138,decay,147.05580977516377,3.0,7.027736666666667,-56.27700617283931,13.616278682885534,Total,Total
19801138,decay 2,166.37949445643892,3.0,5.456733333333333,-139.68364197530852,15.405508745966568,Total,Total
19801138,incipient,678.5665017949736,10.0,6.695266999999999,132.01504629629625,18.849069494304825,Total,Total
19801138,intensification,146.7675204820381,9.0,6.6150255555555555,-132.9925411522634,4.529861743272781,Total,Total
19801138,mature,69.59818039831832,2.0,5.768185,-157.31481481481487,9.666413944210879,Total,Total
19801139,decay,339.34928055826975,3.0,5.119423333333334,-51.02623456790108,31.421229681321275,Total,Total
19801139,decay 2,751.2339451954236,7.0,4.023972857142857,-187.66699735449743,29.810870841088242,Total,Total
19801139,incipient,1014.51325971268,10.0,4.796981000000001,72.10300925925921,28.18092388090778,Total,Total
19801139,intensification,1074.9042962574244,9.0,4.94271,-42.34053497942392,33.17605852646372,Total,Total
19801139,mature,259.30128073588725,2.0,4.70308,-27.129629629629523,36.01406676887323,Total,Total
19801139,residual,283.4215594456065,2.0,3.35154,-133.14236111111111,39.36410547855645,Total,Total
19810001,decay,241.32359571988286,3.0,1.74218,-82.93595679012341,22.344777381470635,Total,Total
19810001,decay 2,802.8377574111717,7.0,2.4061999999999997,-16.70965608465607,31.858641167109987,Total,Total
19810001,incipient,273.797755834358,9.0,2.040346,76.09310699588477,8.450548019578951,Total,Total
19810001,intensification,908.5442840061578,9.0,2.2638555555555557,122.15792181069963,28.04149024710364,Total,Total
19810001,mature,216.849568021793,2.0,2.5198,-141.8287037037038,30.11799555858236,Total,Total
19810001,residual,221.56634556004443,2.0,2.443065,61.25578703703691,30.773103550006173,Total,Total
19810002,decay,2198.799884524629,36.0,2.985378611111111,5.828189300411526,16.966048491702384,Total,Total
19810002,decay 2,390.54342361198803,15.0,1.9282299999999999,-6.841049382716064,7.2322856224442225,Total,Total
19810002,incipient,117.50587999679183,3.0,3.5329599999999997,-101.50462962962968,10.880174073777022,Total,Total
19810002,intensification,961.2132359394669,27.0,2.2284667857142857,-5.093878600823045,9.889025061105627,Total,Total
19810002,mature,486.98599021984876,14.0,2.5749735714285715,28.358961640211653,9.662420440870015,Total,Total
19810002,residual,70.03187837191133,3.0,2.1271,136.3927469135803,6.484433182584383,Total,Total
