,track_id,phase,Total Time (h),Mean Speed (m/s)_x,Mean Speed (m/s)_y,Total Distance (km),Mean Vorticity (−1 × 10−5 s−1),Mean Growth Rate (10^−5 s^−1 day^-1),Straight Line Distance (km)
0,19950580,decay,21.0,8.662527335195232,8.662527335195232,654.8870665407596,9.020246190476191,-2.9630971428571433,507.7680854171661
1,19950580,incipient,15.0,25.49078468061005,25.49078468061005,1376.5023727529428,3.3249860000000004,1.8564480000000003,3498.2851690862553
2,19950580,intensification,54.0,24.898014749591248,24.898014749591248,4840.174067320539,8.094031481481482,3.16012,5065.573900871843
3,19950580,mature,3.0,15.144457662166213,15.144457662166213,163.56014275139512,10.140196666666666,-1.9222400000000022,101.34097169993967
4,19950580,residual,16.0,11.590275532714132,11.590275532714132,667.599870684334,7.55306125,-4.520175,1646.3251426771099
5,19950581,decay,2.0,21.88386029172496,21.88386029172496,157.56379410041973,2.338015,-2.673960000000001,73.21205980556321
6,19950581,incipient,6.0,4.407193168111568,4.407193168111568,95.19537243120986,3.637587142857143,-0.8573199999999979,389.8077468494963
7,19950581,intensification,54.0,8.159317493498754,8.159317493498754,1586.171320736158,3.4510605555555554,-0.15783555555555573,1253.3995560096744
8,19950581,mature,3.0,13.071288003092093,13.071288003092093,141.16991043339462,2.5710200000000003,-1.3506399999999985,101.83744045275012
9,19950581,residual,5.0,8.252248125646934,8.252248125646934,148.54046626164484,3.038366,-1.2300000000000004,114.59562388301875
10,19950582,decay,3.0,17.33622060188866,17.33622060188866,187.23118250039755,6.326873333333334,-2.70064,125.28103671003699
11,19950582,incipient,2.0,13.513541950159333,13.513541950159333,97.2975020411472,10.791129999999999,1.7638799999999861,44.608825363581666
12,19950582,intensification,44.0,13.714159255203873,13.714159255203873,2172.322826024293,9.339723777777778,-0.11093999999999982,2408.9513750294823
13,19950582,mature,3.0,15.456090915310675,15.456090915310675,166.9257818853553,6.616853333333334,-1.6780799999999942,112.49571421053037
14,19950582,residual,5.0,11.100396066016966,11.100396066016966,199.80712918830542,7.83446,-3.484607999999999,163.58258424891883
15,19950584,decay,21.0,19.57159167090515,19.57159167090515,1479.6123303204292,9.211141428571429,-0.36926857142857117,1304.2129350841399
16,19950584,incipient,2.0,6.219398462391856,6.219398462391856,44.779668929221366,3.967925,3.6967200000000027,18.941000759375218
17,19950584,intensification,41.0,18.846586881042267,18.846586881042267,2781.756223641839,5.184645,3.346214634146342,3025.947589881762
18,19950584,mature,3.0,19.916579409612368,19.916579409612368,215.09905762381356,9.02115,3.627920000000003,142.4429591342357
19,19950584,residual,12.0,27.501074842250052,27.501074842250052,1188.0464331852024,8.44458,0.3342799999999963,2802.388798129597
20,19950586,incipient,1.0,20.70980011103482,20.70980011103482,74.55528039972535,2.906695,-0.9448799999999976,74.71863707435793
21,19950586,intensification,27.0,30.677397691098307,30.677397691098307,2981.8430555747555,3.842782962962963,1.736533333333333,3203.0882033211237
22,19950586,residual,5.0,32.66085595240459,32.66085595240459,587.8954071432826,4.5889679999999995,-0.8365439999999978,491.00801312937494
23,19950587,intensification,22.0,11.28781781681367,11.28781781681367,893.9951710916426,1.9501878260869565,1.423232727272727,829.609190009834
24,19950587,residual,5.0,9.1789756055214,9.1789756055214,165.2215608993852,2.686006,0.1116,143.23830690910313
25,19950589,decay,58.0,18.2109932531011,18.2109932531011,3802.45539124751,8.12808603448276,0.7170165517241384,4682.478085741606
26,19950589,decay 2,11.0,7.586110308351807,7.586110308351807,300.40996821073156,5.057370909090909,-9.174676363636364,275.24222442601473
27,19950589,incipient,5.0,13.229603016397771,13.229603016397771,238.13285429515992,9.948304,-5.5698240000000085,1259.2713985186294
28,19950589,intensification,26.0,22.809869531426507,22.809869531426507,2135.003788141521,5.892367037037037,2.143061538461539,5296.2853469819765
29,19950589,mature,15.0,14.263991925229856,14.263991925229856,770.2555639624123,8.981118666666667,0.7740320000000004,4539.174249286645
30,19950589,residual,23.0,23.084368420578418,23.084368420578418,1911.3857052238932,5.927813913043479,0.26890434782608674,4091.2223833350213
31,19950590,decay,21.0,9.31484786786008,9.31484786786008,704.2024988102219,3.2125590476190475,-1.0615657142857142,617.4561549493644
32,19950590,intensification,5.0,9.650018096460977,9.650018096460977,173.7003257362976,3.6030200000000003,0.29956800000000144,174.0180452040416
33,19950590,mature,3.0,9.397529133568156,9.397529133568156,101.49331464253606,3.647123333333333,0.603279999999998,72.13857715122109
34,19950590,residual,18.0,12.228813367771131,12.228813367771131,792.4271062315693,3.1713916666666666,1.0409066666666664,730.7309177110556
35,19950591,decay,31.0,9.978746304760215,9.978746304760215,1113.62808761124,2.11449625,-0.7634012903225808,1165.8963931475002
36,19950591,residual,18.0,6.956032406442159,6.956032406442159,450.7508999374519,1.896227222222222,-0.21225333333333327,398.819959766293
37,19950592,decay,49.0,10.286716015257639,10.286716015257639,1814.5767050914476,6.1114532,0.3347951020408171,2216.602653656169
38,19950592,incipient,5.0,6.97850276765063,6.97850276765063,125.61304981771134,7.074574,-2.7200639999999994,466.37446610509164
39,19950592,intensification,14.0,9.056364080540423,9.056364080540423,456.44074965923727,6.847874285714285,-2.656337142857144,848.3013121041844
40,19950592,mature,11.0,5.695965220666104,5.695965220666104,225.56022273837772,7.883587272727272,-1.410632727272727,886.1012219049155
41,19950592,residual,18.0,10.50470034837551,10.50470034837551,680.704582574733,6.678474444444444,4.2706133333333325,592.7474605513601
42,19950593,decay,11.0,25.393066645282794,25.393066645282794,1005.5654391531986,5.063405454545454,2.728647272727271,768.4522384904834
43,19950593,mature,1.0,18.46413924962164,18.46413924962164,66.47090129863791,5.47674,0.5265600000000177,0.0
44,19950593,residual,17.0,19.739642515928015,19.739642515928015,1208.0661219747944,3.2625072222222222,3.322122352941177,1106.2794664440976
45,19950594,decay,33.0,9.382506251788001,9.382506251788001,1114.6417427124145,8.11679212121212,-1.6383781818181817,1186.8770360249407
46,19950594,incipient,5.0,7.260282075162523,7.260282075162523,130.68507735292542,7.972964,-2.4992159999999957,187.79350799403713
47,19950594,intensification,12.0,7.278129990328668,7.278129990328668,314.4152155821984,8.503044166666667,-2.7300400000000007,90.51377163334806
48,19950594,mature,10.0,9.368511636122237,9.368511636122237,337.26641890040054,8.988602,-2.6110560000000014,797.7592344290957
49,19950594,residual,11.0,13.401774236798529,13.401774236798529,530.7102597772217,9.412307499999999,3.7681090909090913,486.43545919163216
50,19950595,decay,57.0,9.207156138267012,9.207156138267012,1889.3084395723909,3.3267698245614032,-0.8964547368421056,2584.2544410920304
51,19950595,decay 2,11.0,6.355433685443549,6.355433685443549,251.67517394356454,2.119649090909091,-2.270945454545455,132.95698504400832
52,19950595,incipient,11.0,10.437841105939745,10.437841105939745,413.3385077952139,2.798438181818182,-0.40156363636363596,1321.040586332611
53,19950595,intensification,42.0,13.729196871542902,13.729196871542902,2075.8545669772866,2.613170476190476,0.9838857142857139,2088.8286441547957
54,19950595,mature,22.0,7.235098659213742,7.235098659213742,573.0198138097284,3.6933477272727275,-1.1615018181818173,2382.8674299217205
55,19950595,residual,5.0,27.174910991509602,27.174910991509602,489.1483978471729,3.923356666666667,-1.7696159999999992,264.76388241265613
56,19950596,decay,24.0,20.301273339272207,20.301273339272207,1754.0300165131187,3.5994564,1.0438600000000011,2840.0939566987013
57,19950596,incipient,5.0,20.450717883526668,20.450717883526668,368.11292190348,3.5737499999999995,3.492911999999998,2194.2335461921284
58,19950596,intensification,12.0,20.771232131436562,20.771232131436562,897.3172280780594,3.352786666666667,0.08427999999999969,1911.6277793363706
