track_id,phase,Total Distance (km),Total Time (Hours),Mean Vorticity (−1 × 10−5 s−1),Mean Growth rate  (−1 × 10−2 s−1 day-1),Mean Speed (m/s),Region,Season
20121152,incipient,440.4731805518321,4.0,2.385065,-126.05613425925921,30.588415316099454,Total,Total
20121152,intensification,942.273950229395,8.0,1.9543249999999999,-55.60185185185188,32.717845494076215,Total,Total
20121157,incipient,216.38991332930198,4.0,1.7277425,33.11342592592589,15.02707731453486,Total,Total
20121158,incipient,188.95426768661113,4.0,6.52763,-256.3281249999999,13.12182414490355,Total,Total
20121158,intensification,2013.8312431949378,11.0,4.49569090909091,-287.18644781144786,50.854324323104485,Total,Total
20121159,decay,2954.9931652596656,51.0,6.689633725490196,-120.9154865649964,16.094734015575522,Total,Total
20121159,incipient,265.7279972636755,4.0,12.8408775,164.11747685185188,18.4533331433108,Total,Total
20121159,intensification,2009.804182570651,36.0,9.269363055555555,-65.91756687242795,15.507748322304407,Total,Total
20121159,mature,820.3409684077495,17.0,8.049527058823529,-122.44961873638339,13.40426418966911,Total,Total
20121160,decay,605.0066513275691,18.0,2.3714694444444446,-42.54951131687243,9.33652239703039,Total,Total
20121160,incipient,223.56102879335813,4.0,2.4846325,10.46006944444448,15.525071443983204,Total,Total
20121160,intensification,715.6517961005333,17.0,2.169767647058823,-31.116557734204804,11.693656799028323,Total,Total
20121160,mature,102.52425089627988,5.0,2.6041040000000004,-36.9768518518518,5.695791716459993,Total,Total
20130001,decay,2263.2673922031654,66.0,5.606339545454546,-20.36791526374861,9.525536162471235,Total,Total
20130001,incipient,362.1326338008107,15.0,4.462261333333333,-128.8973765432098,6.706159885200199,Total,Total
20130001,intensification,2096.9399215851245,36.0,5.082197777777777,25.260095164609012,16.18009198753954,Total,Total
20130001,mature,1301.9002957552732,17.0,5.461191764705882,-19.03867102396506,21.27288064959597,Total,Total
20130002,decay,700.1629619586851,18.0,4.668222222222223,-55.80954218106993,10.804983980843906,Total,Total
20130002,incipient,342.69767348349836,3.0,3.3685375,47.82793209876557,31.73126606328689,Total,Total
20130002,intensification,955.5301034864958,11.0,4.4530627272727275,188.21022727272725,24.129548067840805,Total,Total
20130002,mature,258.6738551278827,5.0,5.1777560000000005,-56.115740740740755,14.370769729326815,Total,Total
20130003,decay,5827.291293105535,57.0,2.759117192982456,-51.51376705653021,28.398105716888573,Total,Total
20130003,intensification,2054.5866088901807,34.0,3.946236857142857,58.24210239651417,16.785838307926312,Total,Total
20130003,mature,1463.675076861051,17.0,3.7765935294117647,-64.02777777777781,23.916259425834166,Total,Total
20130004,decay,5652.275842340557,58.0,4.7274179661016955,-12.893119412515953,27.070286601247876,Total,Total
20130004,intensification,2265.7030405575347,25.0,6.0388572,179.72546296296298,25.174478228417055,Total,Total
20130004,mature,1050.3950122651079,12.0,7.751406666666667,-18.60050154320996,24.31469935798861,Total,Total
20130005,decay,4171.320608561635,92.0,5.842361290322581,-21.725417673107895,12.594567054835855,Total,Total
20130005,incipient,174.71806980440903,11.0,5.764168181818182,13.46590909090909,4.412072469808309,Total,Total
20130005,intensification,1586.4562606921882,52.0,7.2383999999999995,63.24430199430198,8.474659512244596,Total,Total
20130005,mature,928.804290190563,28.0,6.801247142857143,-101.08176256613754,9.21432827570003,Total,Total
20130006,decay,7739.870242617233,76.0,3.0083688157894737,17.814022904483434,28.28899942477059,Total,Total
20130006,incipient,1154.7534971617822,11.0,4.17661,-6.045875420875404,29.160441847519753,Total,Total
20130006,intensification,3647.816446555315,39.0,2.98148475,0.8431267806267623,25.981598622188855,Total,Total
20130006,mature,2276.1427519870185,26.0,2.6617657692307692,3.0301816239316373,24.31776444430575,Total,Total
20130007,decay,1179.3344375738795,33.0,2.352417575757576,-8.275813692480357,9.927057555335686,Total,Total
20130007,intensification,270.5507914055686,9.0,1.7230219999999998,170.03343621399173,8.350333068073105,Total,Total
20130007,mature,253.152329086351,12.0,2.5667441666666666,21.06963734567899,5.8600076177396065,Total,Total
20130008,decay,1695.6671022650967,76.0,3.1140696052631576,-2.840826023391812,6.197613677869506,Total,Total
20130008,incipient,109.64036480286791,11.0,3.4150481818181815,55.706018518518476,2.7686960808805026,Total,Total
20130008,intensification,625.0085605383873,34.0,3.0051300000000003,3.5961328976034923,5.10627908936591,Total,Total
20130008,mature,601.3100469819337,27.0,2.8623922222222222,13.660836762688618,6.1863173557812114,Total,Total
20130009,decay,5787.307769735749,94.0,2.843992978723404,6.204073089046497,17.101973314821954,Total,Total
20130009,incipient,556.3489770752633,11.0,3.471362727272727,-29.787457912457924,14.04921659280968,Total,Total
20130009,intensification,1247.1349085305274,27.0,3.3096064285714286,-25.30907064471879,12.830606054840816,Total,Total
20130009,mature,1328.0680962658253,28.0,2.1597285714285714,-3.1841104497354555,13.175278732795887,Total,Total
