track_id,phase,Total Distance (km),Total Time (Hours),Mean Speed (m/s),Region,Season
20090010,decay,1034.418576281378,57.0,5.041026200201648,Total,Total
20090010,incipient,52.785218874501496,4.0,3.66564019961816,Total,Total
20090010,intensification,530.2216315852605,30.0,4.909459551715375,Total,Total
20090010,mature,181.0337161978028,12.0,4.190595282356546,Total,Total
20090011,decay,490.8277177127436,14.0,9.738645192713166,Total,Total
20090011,incipient,116.517067914349,4.0,8.09146304960757,Total,Total
20090011,intensification,898.3777470858296,23.0,10.849972790891664,Total,Total
20090011,mature,265.15913302224584,12.0,6.137942894033468,Total,Total
20090012,decay,3652.524365385586,71.0,14.290001429521071,Total,Total
20090012,incipient,156.5471364311165,4.0,10.871328918827537,Total,Total
20090012,intensification,3545.515822842777,61.0,16.145336169593705,Total,Total
20090012,mature,1049.1278754971904,11.0,26.49312816912097,Total,Total
20090013,decay,2280.301526590318,25.0,25.33668362878132,Total,Total
20090013,incipient,430.970128724693,4.0,29.928481161437016,Total,Total
20090013,intensification,1623.9419823448352,18.0,25.060833060877087,Total,Total
20090013,mature,664.4782035470047,7.0,26.368182680436693,Total,Total
20090014,decay,2265.019118962284,26.0,24.198922211135518,Total,Total
20090014,incipient,263.17697987387805,3.0,24.36823887721093,Total,Total
20090014,intensification,1672.5906147766234,18.0,25.811583561367645,Total,Total
20090014,mature,614.1301158351632,7.0,24.37024269187156,Total,Total
20090015,decay,5133.14197558523,61.0,23.37496345894914,Total,Total
20090015,decay 2,2681.5520462542804,24.0,31.03648201683195,Total,Total
20090015,intensification,8316.461649849221,66.0,35.00194297074589,Total,Total
20090015,mature,2382.6747836740683,21.0,31.516862217910955,Total,Total
20090016,decay,2070.6246225878035,61.0,9.429073873350651,Total,Total
20090016,intensification,56.25944062143942,6.0,2.604603732474047,Total,Total
20090016,mature,120.5438540491138,7.0,4.78348627179023,Total,Total
20090017,decay,2843.472211007072,24.0,32.91055799776704,Total,Total
20090017,intensification,204.56115990526703,4.0,14.205636104532436,Total,Total
20090017,mature,367.3764573898191,7.0,14.578430848802345,Total,Total
20090018,decay,5933.921781662401,61.0,27.02150173798908,Total,Total
20090018,intensification,3328.0745731097145,31.0,29.82145674829493,Total,Total
20090018,mature,639.268402743455,6.0,29.595759386271062,Total,Total
20090019,decay,3642.893276686529,41.0,24.680848758038817,Total,Total
20090019,decay 2,1286.2290921721597,40.0,8.932146473417777,Total,Total
20090019,incipient,1127.7620125439696,21.0,14.917486938412296,Total,Total
20090019,intensification,1876.4928140887775,66.0,7.897697028993173,Total,Total
20090019,mature,1172.5390511928126,31.0,10.506622322516243,Total,Total
20090020,decay,2867.3888049343645,38.0,20.96044448051436,Total,Total
20090020,intensification,1346.0314342495126,22.0,16.995346392039302,Total,Total
20090021,decay,5073.467793301207,36.0,39.14712803473154,Total,Total
20090021,decay 2,746.8259897519725,15.0,13.830110921332826,Total,Total
20090021,intensification,2709.4211170252984,49.0,15.359530141866772,Total,Total
20090021,mature,443.0504524560497,14.0,8.790683580477177,Total,Total
20090022,decay,1985.9981247323071,34.0,16.22547487526395,Total,Total
20090023,decay,2624.4569664019336,28.0,26.03627942859061,Total,Total
20090023,decay 2,2715.181143700459,40.0,18.855424609030965,Total,Total
20090023,intensification,4194.192999645538,49.0,23.776604306380605,Total,Total
20090023,mature,955.5637290203608,14.0,18.95959779802303,Total,Total
20090024,decay,1447.5305905934272,24.0,16.75382628001652,Total,Total
20090024,intensification,947.5176219287144,11.0,23.92721267496753,Total,Total
20090025,decay,646.5584685383054,13.0,13.815351891844132,Total,Total
20090025,decay 2,5791.307729617928,40.0,40.21741478901339,Total,Total
20090025,incipient,2202.080607711602,21.0,29.128050366555584,Total,Total
20090025,intensification,4556.893014683197,64.0,19.778181487340262,Total,Total
20090025,mature,3622.3395765138353,31.0,32.458239932919675,Total,Total
20090026,decay,502.3306455948928,12.0,11.62802420358548,Total,Total
20090026,intensification,755.7771148021786,34.0,6.174649630736754,Total,Total
20090027,decay,503.1602350013488,11.0,12.7060665404381,Total,Total
20090027,intensification,679.2559692228559,30.0,6.289407122433851,Total,Total
20090028,decay,771.7430022086619,9.0,23.819228463230303,Total,Total
20090028,intensification,4525.29399043983,49.0,25.653594050112417,Total,Total
20090028,mature,163.62042986551825,2.0,22.7250597035442,Total,Total
20090029,intensification,1543.9186192736445,48.0,8.934714231907666,Total,Total
20090029,mature,69.48731186058717,2.0,9.651015536192665,Total,Total
20090030,decay,975.62309355731,65.0,4.169329459646624,Total,Total
20090030,decay 2,944.08360892717,40.0,6.556136173105348,Total,Total
20090030,incipient,1153.2176963408394,48.0,6.67371352049097,Total,Total
20090030,intensification,2729.8035701700896,66.0,11.48907226502563,Total,Total
20090030,mature,1201.7885199474963,34.0,9.81853365970177,Total,Total
20090030,residual,544.8861270618438,23.0,6.580750326833863,Total,Total
20090031,decay 2,2740.609319440292,30.0,25.376012217039744,Total,Total
20090031,intensification,2099.9704503928747,25.0,23.33300500436528,Total,Total
20090031,mature,847.7589236349536,14.0,16.82061356418559,Total,Total
20090032,intensification,1761.0232338495694,15.0,32.611541367584614,Total,Total
20090032,mature,889.6680092376366,9.0,27.458889174001133,Total,Total
20090033,decay,1077.1784047912251,31.0,9.652136243648972,Total,Total
20090033,decay 2,5335.541148459317,40.0,37.05236908652304,Total,Total
20090033,incipient,1021.0341531537572,21.0,13.50574276658409,Total,Total
20090033,intensification,690.6444477358793,25.0,7.673827197065326,Total,Total
20090033,mature,1604.862645886505,24.0,18.574799142204924,Total,Total
20090033,residual,966.9662002442324,23.0,11.67833575174194,Total,Total
20090034,decay 2,1573.3556024050906,26.0,16.809354726550115,Total,Total
20090034,mature,58.08768911005569,4.0,4.033867299309423,Total,Total
20090035,decay,1701.4027787241123,65.0,7.27095204582954,Total,Total
20090035,decay 2,2685.3509827521734,40.0,18.64827071355676,Total,Total
20090035,incipient,2025.88339336282,43.0,13.087102024307626,Total,Total
20090035,intensification,2758.661238802912,36.0,21.2859663487879,Total,Total
20090035,mature,1305.1949539882914,24.0,15.10642307856819,Total,Total
20090035,residual,661.9840929885439,23.0,7.9949769684606755,Total,Total
20090036,decay 2,719.2645402369711,31.0,6.445022761980028,Total,Total
20090036,mature,100.97808639925192,4.0,7.012367111059161,Total,Total
20090037,decay 2,2724.1663017693068,39.0,19.402893887245774,Total,Total
20090037,incipient,113.54965674624484,4.0,7.885392829600337,Total,Total
20090037,mature,849.3578334238449,17.0,13.878395970977856,Total,Total
20090038,decay,1894.899401476488,14.0,37.59721034675572,Total,Total
20090038,decay 2,4282.245543262825,35.0,33.98607574018115,Total,Total
20090038,incipient,2541.186308943116,21.0,33.61357551512058,Total,Total
20090038,intensification,2685.426428973129,25.0,29.838071433034774,Total,Total
20090038,mature,3182.440524945634,20.0,44.200562846467136,Total,Total
20090038,residual,2144.4378038735144,17.0,35.03983339662605,Total,Total
20090039,decay,2751.0257377628186,65.0,11.756520246849654,Total,Total
20090039,decay 2,38.21052055166112,2.0,5.307016743286267,Total,Total
20090039,incipient,1097.8064374465373,33.0,9.240794928001156,Total,Total
20090039,intensification,367.5995624989845,25.0,4.08443958332205,Total,Total
20090039,mature,399.00114923914447,20.0,5.541682628321451,Total,Total
20090039,residual,686.0488673430775,23.0,8.285614339892241,Total,Total
20090040,incipient,889.4826742612737,21.0,11.765643839434835,Total,Total
20090040,intensification,641.2553297633673,14.0,12.723320034987449,Total,Total
20090040,mature,0.0,0.0,,Total,Total
20090041,decay,2217.240222593481,55.0,11.19818294239132,Total,Total
20090041,incipient,800.328894035638,20.0,11.115679083828306,Total,Total
20090041,intensification,1163.7560107070826,25.0,12.930622341189808,Total,Total
20090041,mature,116.9298647049329,3.0,10.826839324530823,Total,Total
20090041,residual,597.4219039549732,23.0,7.215240385929628,Total,Total
20090042,decay,5159.0269135181015,65.0,22.04712356204317,Total,Total
20090042,incipient,4682.367171071759,56.0,23.22602763428452,Total,Total
20090042,intensification,3798.6011274585326,36.0,29.310193884710905,Total,Total
20090042,mature,494.3066802199161,3.0,45.76913705739964,Total,Total
20090042,residual,2509.03459375022,23.0,30.30235016606545,Total,Total
20090043,incipient,1356.0236944726178,13.0,28.974865266508928,Total,Total
20090043,intensification,632.7436337629341,11.0,15.978374589973084,Total,Total
20090044,incipient,2013.2353652310887,12.0,46.6026704914604,Total,Total
20090044,intensification,1639.5747357892024,15.0,30.36249510720745,Total,Total
20090045,decay,453.7197323985836,14.0,9.00237564282904,Total,Total
20090045,intensification,467.5985349884273,14.0,9.277748710087844,Total,Total
20090045,mature,75.89545566750577,3.0,7.027357006250535,Total,Total
20090045,residual,359.0202086724892,11.0,9.06616688566892,Total,Total
20090046,decay,603.6555691951173,14.0,11.977293039585662,Total,Total
20090046,intensification,546.4741161690745,10.0,15.179836560252069,Total,Total
20090046,mature,113.49311228458237,3.0,10.508621507831702,Total,Total
20090046,residual,164.69349073391228,6.0,7.6246986450885315,Total,Total
20090047,decay,7637.342098741311,65.0,32.63821409718509,Total,Total
20090047,incipient,3966.774803730496,37.0,29.78059161959832,Total,Total
20090047,intensification,1758.5942038036223,20.0,24.424919497272533,Total,Total
20090047,mature,409.3218796189528,3.0,37.90017403879193,Total,Total
20090047,residual,2777.2282495757354,23.0,33.54140398038328,Total,Total
20090048,decay,1383.0166354870234,14.0,27.44080625966317,Total,Total
20090048,intensification,1510.8180962306644,9.0,46.63018815526743,Total,Total
20090048,mature,487.9924994686577,3.0,45.18449069154239,Total,Total
20090048,residual,881.9355042255218,23.0,10.651394978569105,Total,Total
20090049,decay,7910.129389912732,65.0,33.80397175176381,Total,Total
20090049,incipient,3548.493277930865,41.0,24.041282370805323,Total,Total
20090049,intensification,4358.43957531698,45.0,26.90394799578383,Total,Total
20090049,mature,167.03212833554738,3.0,15.46593780884698,Total,Total
20090049,residual,2476.736301652901,23.0,29.912274174551943,Total,Total
20090050,decay,5842.614461394765,114.0,14.23639001314514,Total,Total
20090050,incipient,1386.2793960376111,41.0,9.392136829523112,Total,Total
20090050,intensification,3092.5936507278325,73.0,11.767860162586882,Total,Total
20090050,mature,2933.5335537483124,38.0,21.44395872623036,Total,Total
20090050,residual,767.4671585979655,23.0,9.268927036207314,Total,Total
20090051,decay,1283.9357485704754,12.0,29.72073492061286,Total,Total
20090051,residual,2507.324818069421,23.0,30.28170070132151,Total,Total
20090052,decay,591.521084167933,42.0,3.9121764825921503,Total,Total
20090052,residual,268.46353645331686,14.0,5.326657469311843,Total,Total
20090053,decay,4758.86325003179,48.0,27.539717882128414,Total,Total
20090053,incipient,507.0405243333016,11.0,12.804053644780344,Total,Total
20090054,decay,1569.562197825985,25.0,17.439579975844282,Total,Total
20090055,decay,3527.319933730091,38.0,25.78450243954745,Total,Total
20090055,incipient,5316.025916960337,41.0,36.0164357517638,Total,Total
20090055,intensification,1512.5576591529366,18.0,23.341939184458894,Total,Total
20090056,decay,4163.938259920731,37.0,31.26079774715264,Total,Total
20090056,incipient,114.1515648793932,4.0,7.927192005513417,Total,Total
20090057,decay,2871.9823526129394,34.0,23.46390810958284,Total,Total
20090057,incipient,2502.823370797868,15.0,46.34858094070126,Total,Total
20090057,intensification,548.9872312046897,11.0,13.863313919310349,Total,Total
20090058,decay,2319.042169575951,111.0,5.80340883277265,Total,Total
20090058,incipient,1977.3026493769,47.0,11.686185871021868,Total,Total
20090058,intensification,3488.6883954896693,115.0,8.42678356398471,Total,Total
20090058,mature,976.5491007395146,47.0,5.77156678924063,Total,Total
20090059,incipient,3646.81488664868,40.0,25.325103379504725,Total,Total
20090059,intensification,2189.5756555634207,37.0,16.438255672398054,Total,Total
20090060,incipient,4303.8547138874665,36.0,33.208755508390944,Total,Total
20090060,intensification,1293.2329545796365,12.0,29.935948022676765,Total,Total
20090061,incipient,738.5235204641792,36.0,5.698483954198914,Total,Total
20090061,intensification,1710.872444270501,55.0,8.640769920558087,Total,Total
20090062,decay,6409.942256078887,49.0,36.33754113423406,Total,Total
20090062,incipient,3444.2057730208658,30.0,31.89079419463765,Total,Total
20090062,intensification,6301.218757504881,65.0,26.9282852884824,Total,Total
20090062,mature,3801.431893882518,26.0,40.61358860985597,Total,Total
20090063,decay,5656.116252168837,49.0,32.0641510893925,Total,Total
20090063,incipient,3356.721633926397,29.0,32.152506072091924,Total,Total
20090063,intensification,8315.209252570232,72.0,32.080282610224664,Total,Total
20090063,mature,3210.7549634098013,37.0,24.10476699256608,Total,Total
20090064,decay,50.01295566348667,5.0,2.778497536860371,Total,Total
20090064,incipient,1833.9834895811937,28.0,18.19428065060708,Total,Total
20090064,intensification,3646.533626146087,47.0,21.551617175804296,Total,Total
20090064,mature,530.6059276898729,15.0,9.826035697960611,Total,Total
20090065,decay,1221.2461314344296,45.0,7.538556366879195,Total,Total
20090065,incipient,1772.951109274396,28.0,17.588800687245993,Total,Total
20090065,intensification,1892.7351625087688,50.0,10.515195347270938,Total,Total
20090065,mature,1025.0470941676997,26.0,10.951357843672008,Total,Total
20090066,decay,2724.6848453018274,35.0,21.62448289922085,Total,Total
20090066,incipient,1874.5104802117132,23.0,22.639015461494125,Total,Total
20090066,intensification,4546.411339098992,47.0,26.870043375289555,Total,Total
20090066,mature,1182.3185046456113,15.0,21.89478712306688,Total,Total
20090067,decay,5408.188645025008,60.0,25.03791039363429,Total,Total
20090067,incipient,1655.102083639194,13.0,35.365429137589615,Total,Total
20090067,intensification,5268.680875183069,62.0,23.605201053687583,Total,Total
20090067,mature,2830.7608488872875,38.0,20.692696263795963,Total,Total
20090068,decay,437.9849297105321,4.0,30.415620118786958,Total,Total
20090068,incipient,1322.2173615044478,13.0,28.252507724454016,Total,Total
20090068,intensification,3991.577934031732,47.0,23.590886134939318,Total,Total
20090068,mature,1770.458555682221,15.0,32.78626954967076,Total,Total
20090069,intensification,3621.8891066062297,33.0,30.487282042139984,Total,Total
20090070,decay,3373.766914892261,23.0,40.74597723299832,Total,Total
20090070,intensification,4268.579953356795,35.0,33.87761867743488,Total,Total
20090070,mature,951.5362160669864,15.0,17.62104103827753,Total,Total
20090071,decay,3600.438030058107,49.0,20.410646428900836,Total,Total
20090071,intensification,3904.790411135981,23.0,47.15930448231862,Total,Total
20090071,mature,2781.3001322616474,26.0,29.71474500279538,Total,Total
20090072,decay,538.6278695905276,26.0,5.754571256309055,Total,Total
20090072,intensification,343.3083717383866,8.0,11.920429574249535,Total,Total
20090072,mature,474.16418362863897,15.0,8.780818215345167,Total,Total
20090073,decay,1961.2386767954915,23.0,23.686457449220917,Total,Total
20090073,mature,188.2415678588965,4.0,13.072331101312258,Total,Total
20090074,decay,5142.317254820509,52.0,27.469643455237765,Total,Total
20090074,intensification,1093.2430668742704,15.0,20.24524197915316,Total,Total
20090074,mature,1567.3111179025884,23.0,18.92887823553851,Total,Total
20090075,decay,1266.822891210706,25.0,14.07580990234118,Total,Total
20090076,decay,7226.881255108344,108.0,18.58765754914698,Total,Total
20090076,incipient,389.1230889606105,6.0,18.014957822250487,Total,Total
20090076,intensification,4082.469105687272,57.0,19.895073614460397,Total,Total
20090076,mature,2335.333627318432,39.0,16.633430394005924,Total,Total
20090077,decay,1027.905041269805,37.0,7.7170048143378756,Total,Total
20090077,intensification,207.2464032798376,11.0,5.233495032319132,Total,Total
20090077,mature,326.81190782399875,11.0,8.252825955151483,Total,Total
20090078,decay,7974.73848287269,77.0,28.76889784586108,Total,Total
20090078,incipient,837.8750973013202,6.0,38.79051376395002,Total,Total
20090078,intensification,5011.128748668084,57.0,24.42070540286591,Total,Total
20090078,mature,1783.0850568852356,32.0,15.478168896573226,Total,Total
20090079,decay,6398.020164184603,56.0,31.736211131868075,Total,Total
20090079,incipient,284.94345429177565,6.0,13.191826587582206,Total,Total
20090079,intensification,3998.764847925367,50.0,22.21536026625204,Total,Total
20090079,mature,3251.237372953257,23.0,39.26615184726156,Total,Total
20090080,decay,5388.8012715535815,45.0,33.26420537996038,Total,Total
20090080,incipient,352.22704813030487,6.0,16.306807783810413,Total,Total
20090080,intensification,3921.39235753333,54.0,20.171771386488324,Total,Total
20090080,mature,2815.446514603405,22.0,35.54856710357835,Total,Total
20090081,decay,1141.161821698236,45.0,7.044208775915038,Total,Total
20090081,incipient,64.62467844955266,1.0,17.951299569320184,Total,Total
20090081,intensification,319.82284766702446,12.0,7.4033066589589,Total,Total
20090081,mature,430.88316996749467,13.0,9.206905341185784,Total,Total
20090082,decay,4954.126777605747,38.0,36.21437702928177,Total,Total
20090082,incipient,709.534908661958,6.0,32.84883836397954,Total,Total
20090082,intensification,6703.602926103919,54.0,34.4835541466251,Total,Total
20090082,mature,2318.9462514517504,21.0,30.673892214970248,Total,Total
20090083,decay,809.1999722579235,5.0,44.95555401432908,Total,Total
20090083,intensification,1500.2038377752672,12.0,34.7269406892423,Total,Total
20090083,mature,794.36763880357,12.0,18.38813978711968,Total,Total
20090084,decay,1964.9187634085515,31.0,17.60679895527376,Total,Total
20090084,incipient,470.4654722841916,6.0,21.780808902045905,Total,Total
20090084,intensification,3170.5177033117925,44.0,20.015894591614853,Total,Total
20090084,mature,390.1059906081487,12.0,9.030231264077518,Total,Total
20090085,decay,2143.374998285844,27.0,22.05118310993667,Total,Total
20090085,intensification,138.36965473945918,1.0,38.436015205405326,Total,Total
20090085,mature,1588.7529360725189,12.0,36.77668833501201,Total,Total
20090086,decay,3641.822718516723,71.0,14.248132701552125,Total,Total
20090086,incipient,511.8362578715155,6.0,23.6961230496072,Total,Total
20090086,intensification,3471.9729915279354,42.0,22.96278433550222,Total,Total
20090086,mature,1624.348711803793,26.0,17.35415290388668,Total,Total
20090087,decay,960.6525862782332,20.0,13.342397031642127,Total,Total
20090087,incipient,206.9001262407847,6.0,9.578709548184476,Total,Total
20090088,decay,971.590073391544,14.0,19.277580821260795,Total,Total
20090088,incipient,605.749869879599,6.0,28.043975457388846,Total,Total
20090088,intensification,4870.835455680715,42.0,32.214520209528544,Total,Total
20090088,mature,552.2637827618663,4.0,38.35165158068517,Total,Total
20090089,decay,301.7126077831316,5.0,16.761811543507314,Total,Total
20090089,incipient,173.08434530238748,6.0,8.013164134369791,Total,Total
20090089,intensification,2472.437863271964,42.0,16.35210227031722,Total,Total
20090089,mature,401.9708313018468,6.0,18.609760708418836,Total,Total
20090090,decay,259.5446846891401,18.0,4.005319208165743,Total,Total
20090090,incipient,197.46652778651972,5.0,10.970362654806651,Total,Total
20090090,intensification,996.4722862983452,42.0,6.590425173930854,Total,Total
20090090,mature,197.7869903844279,9.0,6.10453674026012,Total,Total
20090091,decay,1070.8749817530986,41.0,7.255250553882782,Total,Total
20090091,incipient,69.67445980911748,4.0,4.838504153410936,Total,Total
20090091,intensification,1307.9050953552878,42.0,8.65016597457201,Total,Total
20090091,mature,370.2372745102433,16.0,6.42773046024728,Total,Total
20090092,incipient,623.2103540521234,3.0,57.70466241223365,Total,Total
20090092,intensification,3667.848349842269,31.0,32.8660246401637,Total,Total
20090093,intensification,2113.798087806364,25.0,23.48664542007071,Total,Total
20090093,mature,554.149514930307,4.0,38.48260520349354,Total,Total
20090094,decay,5458.210291885999,81.0,18.718142290418378,Total,Total
20090094,intensification,1588.2021135503603,10.0,44.11672537639891,Total,Total
20090094,mature,1807.62859695092,16.0,31.3824409192868,Total,Total
20090095,decay,9250.771110965015,117.0,21.962894375510487,Total,Total
20090095,mature,528.5325835682224,16.0,9.17591290917053,Total,Total
20090096,decay,2108.957567705795,23.0,25.47050202543231,Total,Total
20090096,mature,684.8693086950025,10.0,19.02414746375007,Total,Total
20090097,decay,1011.1324456989748,26.0,10.80269706943349,Total,Total
20090097,mature,137.50802328357008,7.0,5.456667590617861,Total,Total
20090098,decay,2399.675193616832,18.0,37.03202459285235,Total,Total
20090098,mature,1211.5896097172135,7.0,48.0789527665561,Total,Total
20090099,decay,3730.7070819966298,58.0,17.86737108235934,Total,Total
20090099,mature,393.83941191865085,7.0,15.628548092009956,Total,Total
20090100,decay,7837.790070429124,127.0,17.14302290120106,Total,Total
20090100,incipient,504.049840606363,6.0,23.335640768813104,Total,Total
20090100,intensification,2164.5053223342875,16.0,37.57821740163693,Total,Total
20090100,mature,233.6121289632625,7.0,9.270322577907244,Total,Total
20090101,decay,2388.025401334115,63.0,10.529212527928198,Total,Total
20090101,mature,214.39618931831427,3.0,19.851499010955028,Total,Total
20090102,decay,2984.79440695118,37.0,22.408366418552404,Total,Total
20090103,decay,7022.92593657389,91.0,21.43750285889466,Total,Total
20090103,mature,81.42022543311977,1.0,22.61672928697772,Total,Total
20090104,decay,4075.535169864399,36.0,31.447030631669747,Total,Total
20090105,decay,1638.8762956351677,77.0,5.912252148756015,Total,Total
20090105,mature,43.92021971330467,1.0,12.20006103147352,Total,Total
20090106,decay,9145.157299245791,146.0,17.399462137073428,Total,Total
20090106,incipient,405.71893236514654,6.0,18.783283905793823,Total,Total
20090106,intensification,1135.8726483765015,17.0,18.560010594387283,Total,Total
20090106,mature,419.5336007668965,7.0,16.64815876059113,Total,Total
20090107,decay,5421.521510483224,67.0,22.477286527708227,Total,Total
20090107,mature,103.87014504464382,1.0,28.85281806795662,Total,Total
20090108,decay,2542.0533682504347,46.0,15.350563817937408,Total,Total
20090108,mature,138.70867532633577,1.0,38.53018759064882,Total,Total
20090109,decay,1556.7727195668526,53.0,8.159186161251847,Total,Total
20090109,mature,17.545691386740224,1.0,4.873803162983395,Total,Total
20090110,decay,13590.349131417135,196.0,19.2606988823939,Total,Total
20090110,decay 2,702.4333287176228,14.0,13.937169220587752,Total,Total
20090110,incipient,335.204184647935,14.0,6.65087667952252,Total,Total
20090110,intensification,1057.881858962343,23.0,12.776350953651482,Total,Total
20090110,mature,289.424840826912,10.0,8.039578911858667,Total,Total
20090111,decay,4129.7727614765245,59.0,19.44337458322281,Total,Total
20090111,mature,0.0,0.0,,Total,Total
20090112,decay,2860.729616341842,38.0,20.91176620132925,Total,Total
20090113,decay,3564.292281266288,61.0,16.230839167879267,Total,Total
20090113,incipient,195.79538274850228,6.0,9.064601053171405,Total,Total
20090113,intensification,123.8028638268966,2.0,17.194842198180087,Total,Total
20090114,decay,2810.459664031964,48.0,16.264234166851644,Total,Total
20090115,decay,7991.597036711639,72.0,30.831778691017128,Total,Total
20090115,incipient,363.0973389493407,6.0,16.810061988395404,Total,Total
20090115,intensification,903.8067926496472,17.0,14.76808484721646,Total,Total
20090115,mature,211.9968070914256,6.0,9.814666994973408,Total,Total
20090116,decay,973.242398111401,35.0,7.7241460167571505,Total,Total
20090116,incipient,106.50417751508276,6.0,4.93074895903161,Total,Total
20090116,intensification,257.3942054485604,13.0,5.499876184798299,Total,Total
20090117,decay,3962.576464385236,103.0,10.68656004418888,Total,Total
20090117,incipient,184.0590241775465,6.0,8.521251119330858,Total,Total
20090117,intensification,668.5860459796855,17.0,10.924608594439306,Total,Total
20090117,mature,158.1874063747384,6.0,7.3234910358675185,Total,Total
20090118,decay,3333.9272977719447,29.0,31.934169518888364,Total,Total
20090118,incipient,723.3485821476673,6.0,33.48836028461423,Total,Total
20090118,intensification,1850.883561449681,17.0,30.243195448524204,Total,Total
20090118,mature,513.8088786218302,6.0,23.787448084343996,Total,Total
20090119,decay,1712.2824561842178,25.0,19.02536062426909,Total,Total
20090119,incipient,376.1594157640237,6.0,17.41478776685295,Total,Total
20090119,intensification,586.5625430999952,17.0,9.584355279411689,Total,Total
20090119,mature,116.9585616269302,6.0,5.41474822346899,Total,Total
20090120,decay,306.90346180922563,17.0,5.0147624478631645,Total,Total
20090120,incipient,215.4399146357394,6.0,9.974070122024973,Total,Total
20090120,intensification,298.73792789131966,17.0,4.881338691034634,Total,Total
20090120,mature,47.402336728904345,6.0,2.1945526263381643,Total,Total
20090121,decay,3554.0954674741483,34.0,29.03672767544239,Total,Total
20090121,incipient,527.6336099605642,6.0,24.42748194261872,Total,Total
20090121,intensification,1018.3990108149048,17.0,16.640506712661843,Total,Total
20090121,mature,364.4247047085116,6.0,16.871514106875537,Total,Total
20090122,decay,4516.771164788913,89.0,14.097288279615832,Total,Total
20090122,decay 2,574.8166710515595,14.0,11.405092679594436,Total,Total
20090122,incipient,1074.2936631914008,14.0,21.31535046014685,Total,Total
